X3	2.303241e+17	1.693462e-09
X53	1.224070e+26	9.000000e-01
X1	2.020279e+11	1.485414e-15
X56	1.177338e+05	8.656397e-22
X54	1.230988e+10	9.050860e-17
X2	5.603285e-04	4.119826e-30
X4	2.267001e+11	1.666817e-15
X5	3.462354e+03	2.545702e-23
X7	6.701681e+23	4.927424e-03
X6	3.472052e+04	2.552833e-22
X52	1.306062e+22	9.602843e-05
X20	4.762274e+22	3.501471e-04
X22	3.226668e+16	2.372414e-10
X61	7.018153e+13	5.160110e-13
X19	2.905481e+12	2.136260e-14
X58	1.022975e+09	7.521445e-18
X59	7.493264e+08	5.509436e-18
X80	2.660788e+05	1.956349e-21
X60	8.579123e+12	6.307816e-14
X21	3.193242e+21	2.347837e-05
X62	5.792081e+09	4.258638e-17
X24	4.643691e+15	3.414283e-11
X63	9.761539e+12	7.177190e-14
X23	5.314189e+04	3.907267e-22
X71	2.095415e-02	1.540658e-28
X25	3.148528e-03	2.314961e-29
X26	1.398707e-20	1.028402e-46
X64	2.607631e+07	1.917266e-19
X27	2.112183e+14	1.552986e-12
X28	2.161234e+07	1.589051e-19
X29	2.160201e+13	1.588292e-13
X30	1.021253e+08	7.508778e-19
X31	2.261411e+18	1.662706e-08
X32	2.004112e+07	1.473527e-19
X33	5.634138e+10	4.142510e-16
X34	7.701101e+06	5.662249e-20
X35	6.279891e+10	4.617301e-16
X36	1.333721e+05	9.806211e-22
X40	2.440353e+14	1.794274e-12
X41	1.165112e+12	8.566505e-15
X76	6.464220e+08	4.752829e-18
X77	1.708966e+08	1.256521e-18
X42	1.175295e+13	8.641380e-14
X43	2.763220e+15	2.031662e-11
X74	5.278464e+01	3.881000e-25
X75	2.477294e+02	1.821435e-24
X44	1.752342e+04	1.288413e-22
X45	1.202865e+17	8.844090e-10
X46	3.886073e+12	2.857242e-14
X47	2.489441e+13	1.830366e-13
X48	2.236663e+12	1.644511e-14
X68	5.709705e+04	4.198071e-22
X73	1.720167e+08	1.264756e-18
X78	0.000000e+00	0.000000e+00
X79	1.132244e+16	8.324847e-11
X111	7.333706e+15	5.392121e-11
X8	1.216293e+11	8.942816e-16
X9	4.250996e+21	3.125553e-05
X10	4.173938e+14	3.068896e-12
X57	1.410113e+17	1.036789e-09
X11	2.948421e+18	2.167832e-08
X12	5.009112e+11	3.682959e-15
X13	8.884169e-01	6.532102e-27
X14	3.149186e-12	2.315445e-38
X15	1.412865e-26	1.038812e-52
X16	2.402503e+09	1.766445e-17
X17	1.920748e+06	1.412234e-20
X18	4.288000e-05	3.152760e-31
X70	9.717386e-14	7.144726e-40
X37	5.178047e+17	3.807169e-09
X38	3.046280e+09	2.239783e-17
X39	2.939077e+04	2.160962e-22
X72	3.450478e+07	2.536970e-19
X65	7.208230e+03	5.299864e-23
X66	2.789487e-05	2.050975e-31
X109	3.745205e+15	2.753669e-11
X67	1.196424e+11	8.796733e-16
X110	7.097880e+10	5.218729e-16
X106	2.562808e+13	1.884310e-13
X107	1.228762e+12	9.034492e-15
X108	8.836526e+13	6.497072e-13
X49	9.888672e+05	7.270665e-21
X50	6.225485e+11	4.577299e-15
X51	0.000000e+00	0.000000e+00
X69	0.000000e+00	0.000000e+00
