# Reaction ID 	 Column-Integrated Reaction Rate (cm**-2 s**-1)
R1	3.963521e-60
R2	3.443729e-46
R3	2.029807e-14
R4	5.753635e-04
R5	7.155720e-46
R6	1.758144e+05
R7	3.188183e+00
R8	3.907010e+05
R9	3.306532e-02
R10	1.592156e-33
R11	2.329908e-02
R12	4.422336e+05
R13	9.053779e-11
R14	3.381170e+04
R15	1.742937e-25
R16	4.749347e+07
R17	2.128173e+04
R18	5.619555e-01
R19	1.676792e-17
R20	5.592861e+02
R21	2.632466e+04
R22	1.435891e+04
R23	2.763870e-06
R24	3.102541e-07
R25	3.922754e-05
R26	6.578898e+00
R27	9.368090e-08
R28	6.492568e-10
R29	2.374475e+02
R30	3.399832e+07
R31	1.875709e+03
R32	1.067479e+07
R33	7.962924e+07
R34	8.318476e+00
R35	4.157543e+06
R36	2.400897e+01
R37	1.557439e+02
R38	2.892813e+01
R39	1.395409e-04
R40	3.837692e-16
R41	2.952498e-45
R44	2.349966e+05
R45	4.384756e+00
R46	2.192378e-01
R47	3.521813e-12
R48	1.732758e-04
R49	6.697407e-10
R50	1.194666e+03
R51	3.066168e-03
R52	8.921900e-09
R53	5.383577e-03
R54	4.387827e-23
R55	1.979411e+01
R56	1.755425e-01
R57	2.853109e-14
R59	1.685200e+05
R60	2.980267e+05
R61	3.195076e+04
R62	1.840515e-07
R63	5.915616e-03
R64	3.116635e+03
R65	2.500797e-03
R66	8.298584e-01
R67	1.898137e+04
R68	7.799612e-07
R69	2.695372e-05
R70	1.357359e+06
R71	9.049060e+06
R72	1.301547e-05
R73	3.511288e+00
R74	1.884144e-06
R75	1.255139e+03
R76	1.586467e+02
R77	1.586467e+03
R78	1.402833e-01
R79	2.426859e+01
R80	1.737479e-13
R81	1.686461e+02
R82	1.577611e-10
R83	1.981597e-10
R84	2.844345e-06
R85	5.736346e-25
R86	3.500143e-25
R87	1.683082e-26
R88	0.000000e+00
R89	0.000000e+00
R90	0.000000e+00
R91	9.183938e+05
R93	6.584769e+02
R94	8.922339e-05
R95	2.373482e-08
R96	5.376268e+00
R97	5.658893e-28
R98	1.307791e-03
R99	6.199757e+01
R100	3.346372e-05
R101	1.430372e+02
R102	0.000000e+00
R103	0.000000e+00
R104	0.000000e+00
R105	0.000000e+00
R106	0.000000e+00
R107	0.000000e+00
R108	2.773155e+01
R109	1.139469e+07
R110	6.640486e+06
R111	2.376711e+07
R112	2.175316e+07
R113	6.637681e+05
R114	1.327536e+06
R115	1.025399e-05
R116	4.278995e-04
R117	2.852582e-03
R118	1.448810e+05
R119	1.034812e-07
R120	2.271901e-78
R121	7.070106e-53
R122	4.171434e-36
R123	4.104952e+07
R124	1.326775e-31
R125	3.204350e+00
R126	8.350640e-17
R127	2.812450e+09
R128	1.691197e-30
R129	1.307721e-15
R130	6.014089e+06
R131	2.111942e+08
R132	2.367990e+07
R133	2.046657e+07
R134	1.116358e+07
R135	1.533854e-05
R136	3.014672e+01
R137	1.462041e+05
R138	2.378019e+05
R140	1.343591e+08
R141	6.717953e+06
R142	9.688364e+06
R143	3.767036e+03
R145	1.436829e+09
R146	2.734594e+09
R147	4.375146e+06
R148	3.867283e+07
R149	5.297776e-08
R150	5.971395e-02
R152	3.621309e+07
R153	2.055378e+07
R154	1.284611e+06
R155	1.032360e-03
R156	8.507151e-28
R157	3.189578e+04
R159	2.239705e+05
R160	3.479398e-08
R161	4.198282e-08
R162	8.252122e+08
R163	5.906098e-01
R164	8.354491e-10
R165	3.945802e-08
R166	3.611526e-02
R167	7.225352e-02
R168	6.845236e-03
R169	2.940077e-11
R171	2.651733e-01
R172	4.420619e+05
R173	3.056126e-11
R174	2.065725e-20
R175	9.755213e-06
R176	1.462112e-08
R177	8.633678e-06
R178	1.203683e-14
R179	5.109171e-24
R180	2.427973e+04
R181	5.395495e+02
R182	2.326807e+03
R183	1.555599e-19
R186	1.479969e-01
R187	3.992894e-54
R188	1.514624e-38
R189	8.817561e+02
R190	4.328555e-02
R192	5.962213e-01
R193	2.029807e-14
R195	3.210863e+09
R196	1.257183e-25
R197	9.967151e+02
R198	2.262202e+03
R199	1.024583e+07
R200	1.229499e+07
R201	9.643964e+04
R202	1.118673e+09
R203	3.477238e+04
R204	1.918119e+00
R205	4.438396e-28
R206	8.965379e+04
R207	3.833983e+02
R209	9.538519e-14
R212	2.057743e+09
R213	3.015782e-15
R214	5.957800e-45
R215	7.891708e+01
R216	2.264187e-02
R217	5.089599e-08
R218	1.602083e+07
R219	4.311708e-09
R220	5.466354e-05
R221	1.391604e-01
R222	1.123917e-11
R223	9.328829e-04
R224	2.375389e-01
R225	8.250389e-08
R226	7.393357e-28
R227	2.041037e-08
R228	6.123824e-02
R229	5.543721e+03
R230	1.782108e+07
R231	2.307209e+05
R232	7.432117e+04
R233	1.498736e-12
R235	4.601304e+04
R236	7.521788e+04
R237	1.017534e+05
R238	9.797581e-08
R239	6.009305e-04
R242	2.581317e-12
R243	1.631607e-09
R244	5.207714e-16
R245	8.846353e-08
R246	6.836658e+02
R247	4.189522e+03
R248	2.753296e-09
R250	8.973377e+00
R251	8.973377e+00
R252	1.507320e-09
R254	4.050570e-12
R255	6.924332e-14
R257	2.715980e+00
R258	4.255140e+03
R259	1.094701e+04
R260	8.591717e-06
R261	3.827735e-08
R263	5.926554e+03
R264	2.993401e+07
R265	1.149170e+04
R266	2.498036e+08
R267	6.163534e+08
R268	2.688564e-03
R269	1.344489e-01
R270	1.358152e+04
R271	5.283103e-02
R272	1.430087e+09
R273	3.579360e+03
R274	1.583350e+03
R275	6.809074e-02
R276	7.167706e-41
R277	1.236081e+00
R278	2.392416e-01
R279	9.504280e+00
R281	4.660741e-04
R282	3.847438e+01
R283	2.323339e-07
R284	4.130245e-08
R287	2.075302e-30
R288	1.527764e-48
R289	1.739052e-02
R291	9.830460e+00
R292	4.906308e-04
R293	3.724300e-11
R294	1.127725e-11
R295	6.064383e-02
R296	1.880073e+02
R297	5.076387e+00
R298	5.203327e-06
R300	8.081604e-11
R301	2.860502e+05
R302	4.867525e+02
R303	3.245016e+02
R304	1.517419e+06
R305	1.517419e+05
R306	1.201437e-02
R307	3.383530e-10
R308	4.177403e+00
R309	1.864261e-01
R310	2.464046e-31
R311	3.095102e-01
R312	1.773031e+01
R313	2.264373e+01
R314	1.240420e-09
R315	1.023754e+02
R316	2.102886e-08
R317	9.485848e+00
R319	3.423579e+01
R320	1.553012e+07
R321	3.102723e+03
R322	1.321716e+07
R323	2.052464e+06
R324	1.468574e+06
R325	8.268681e-05
R326	1.132728e-01
R327	2.408775e-03
R328	5.323398e-04
R329	4.228749e-07
R330	2.704545e-05
R331	1.984002e+00
R332	3.815933e+00
R333	2.447093e-02
R334	2.218119e+05
R335	3.251317e+06
R336	8.605029e-02
R337	2.780508e-02
R338	1.478178e-03
R339	4.445648e-03
R340	2.778530e-02
R341	1.522634e-02
R342	1.555977e-02
R346	4.102419e+03
R347	1.205620e-09
R348	8.106256e+07
R350	9.065556e-05
R351	9.627675e-05
R352	5.503759e-05
R353	1.889461e-01
R354	2.260616e-05
R355	5.882985e-11
R356	4.045730e-06
R357	8.503543e+01
R358	8.850492e+02
R359	6.329473e+02
R360	4.954852e-07
R361	7.442472e-07
R362	1.051727e-09
R363	1.522773e-02
R364	1.378578e+01
R365	3.293947e+00
R366	3.841054e-04
R367	5.358761e-25
R368	1.986607e+04
R369	2.932261e+04
R370	5.343971e+02
R371	3.360358e-11
R372	1.867789e-12
R373	1.366034e-12
R374	1.200470e-08
R375	9.515918e-10
R376	8.861173e-12
R377	2.530392e-13
R378	5.179529e-03
R379	1.689057e-07
R380	2.512167e-03
R381	6.240800e-04
R382	3.400428e-06
R383	2.833690e-06
R384	1.904633e-19
R385	1.689109e-08
R387	3.738702e-18
R389	1.121571e+03
R390	7.068938e+04
R391	4.925502e+07
R392	1.236081e+00
R393	8.790589e+06
R394	8.790589e+06
R395	7.554599e+06
R396	7.184016e+06
R397	3.403199e+02
R398	1.587230e+07
R399	1.026288e+06
R400	7.929730e+06
R401	1.441760e+06
R402	1.280709e+07
R403	7.969021e+06
R404	1.280709e+06
R405	1.599796e+06
R406	7.838064e+03
R407	3.954146e-04
R408	2.987628e+03
R409	2.794675e+03
R411	4.657792e+04
R412	2.833490e+04
R413	7.563913e+06
R414	2.374478e+04
R415	8.428594e+07
R416	3.443682e+07
R417	9.905165e-04
R418	1.379479e-05
R419	3.007526e+05
R420	1.074117e+05
R421	9.764106e-12
R422	3.734057e-08
R423	1.231572e+04
R424	2.179247e+03
R425	3.836219e-10
R426	4.107022e+08
R427	4.107022e+08
R428	1.785722e+08
R429	3.283377e-39
R430	9.207392e-03
R431	2.958707e-03
R432	1.229947e-11
R433	5.307526e+08
R434	4.375413e-04
R435	1.865455e-01
R436	7.994808e-02
R437	1.883171e-12
R438	3.288687e-09
R439	2.218404e+08
R440	2.447103e-09
R441	1.161537e+05
R442	2.392238e+03
R443	4.121563e-02
R444	4.121003e-06
R445	1.901949e+05
R446	4.717306e+05
R447	4.638655e+02
R448	4.994159e+03
R449	8.332347e+03
R450	3.138517e+04
R451	2.083087e+03
R452	1.065353e+02
R453	4.971649e+02
R454	6.614355e+04
R455	4.822169e+08
R456	1.188941e+03
R457	6.215102e-08
R458	1.909718e+07
R459	5.599647e-04
R460	8.768345e-04
R461	1.381575e-03
R462	6.139015e-06
R463	3.218699e-11
R464	5.497911e-04
R465	1.895896e-14
R466	1.895896e-14
R467	1.290834e-06
R468	2.895286e-09
R469	1.054705e-04
R470	2.066197e-03
R471	3.675647e-06
R472	1.050770e-23
R473	3.949981e-07
R474	1.616691e-02
R475	2.309358e-03
R477	1.334681e+04
R478	1.334681e+04
R479	4.296428e-12
R480	8.126051e-11
R481	2.243041e+07
R482	3.411866e+04
R483	3.395938e+06
R485	1.102876e+02
R486	1.102876e+02
R487	6.514578e+02
R488	1.470793e-01
R489	9.881091e+04
R490	7.307383e+01
R491	1.223151e+05
R492	5.066885e+02
R493	1.215684e+07
R494	1.813206e-10
R495	4.555252e-11
R496	5.209171e+04
R498	1.619050e-07
R499	1.037075e+02
R500	1.360848e-08
R501	1.967071e+05
R502	4.614183e+05
R503	9.915435e-09
R504	1.876893e+04
R505	2.315671e+04
R506	5.816712e-01
R507	1.604128e-04
R509	1.991043e-10
R511	2.670601e+09
R512	1.513370e+09
R513	1.414853e-02
R515	6.162267e-12
R516	8.362319e-08
R517	4.994925e-07
R519	1.374345e+02
R520	9.099428e-04
R521	8.402577e-06
R522	3.241787e+00
R523	1.239136e+03
R524	9.426873e-07
R525	1.239252e-08
R526	4.626658e+04
R527	2.136845e+05
R528	7.149306e+05
R533	4.975715e+07
R534	2.071322e-28
R535	1.780438e+03
R536	8.475372e+04
R537	1.176790e+00
R538	1.301323e-01
R540	1.239570e-08
R541	5.563226e+04
R542	1.476340e-15
R543	1.768474e+09
R544	6.381865e-02
R545	1.597988e-02
R546	6.760265e+00
R547	6.568327e+02
R548	1.115097e+04
R549	3.059897e-04
R551	8.787542e-07
R552	1.583589e-24
R553	1.741983e-13
R554	7.527584e+00
R555	2.042417e-38
R556	4.433246e-40
R557	2.471816e+02
R558	5.674168e+01
R559	7.887339e+06
R560	2.075100e+07
R561	6.630396e+09
R562	6.304791e-11
R563	4.588978e-02
R564	6.606927e-03
R565	7.919563e+04
R566	1.826126e-02
R567	2.256903e+02
R568	2.131116e-13
R569	1.550630e+08
R570	5.312942e+03
R571	5.312942e+03
R572	2.429291e+06
R573	2.174339e+08
R574	3.106790e+04
R575	1.411220e+08
R576	1.254418e+07
R577	5.054028e+07
R578	1.285242e+09
R579	3.799862e+07
R596	1.221925e+08
R597	8.960784e+08
R598	8.553036e+03
R599	4.205242e+04
R608	1.691197e-30
R611	4.387725e-54
R617	8.622018e+03
R618	3.121779e+02
R639	9.629101e+04
R640	3.047461e+01
R641	1.595819e+05
R642	1.025371e+08
R643	2.698345e+07
