X3	6.256247e+15	2.863140e-10
X53	3.407759e+22	1.559543e-03
X1	1.700528e+17	7.782378e-09
X56	3.435798e+07	1.572376e-18
X54	7.804901e+16	3.571873e-09
X2	9.762941e+10	4.467961e-15
X4	7.293621e+09	3.337889e-16
X5	6.986243e+12	3.197219e-13
X7	5.107514e+22	2.337428e-03
X6	5.714944e+14	2.615415e-11
X52	2.185100e+23	9.999998e-03
X20	2.380720e+23	1.089525e-02
X22	6.900032e+15	3.157765e-10
X61	2.335513e+13	1.068836e-12
X19	4.223753e+15	1.932979e-10
X58	6.395121e+06	2.926695e-19
X59	5.692875e+06	2.605315e-19
X80	9.091219e+06	4.160550e-19
X60	1.681695e+08	7.696191e-18
X21	3.321155e+20	1.519910e-05
X62	4.536881e+08	2.076281e-17
X24	7.401861e+13	3.387424e-12
X63	1.334389e+15	6.106764e-11
X23	3.445161e+04	1.576661e-21
X71	2.659303e-01	1.217017e-26
X25	1.610841e+02	7.371931e-24
X26	8.008093e-32	3.664863e-57
X64	2.024523e-03	9.265126e-29
X27	1.134222e+04	5.190709e-22
X28	4.280539e-01	1.958967e-26
X29	3.829656e+06	1.752623e-19
X30	2.177827e+02	9.966713e-24
X31	2.657166e+12	1.216038e-13
X32	6.055041e+07	2.771059e-18
X33	1.801802e+10	8.245858e-16
X34	2.990752e+07	1.368703e-18
X35	3.498704e+09	1.601164e-16
X36	1.029794e+03	4.712801e-23
X40	4.460749e+11	2.041439e-14
X41	6.200556e+09	2.837653e-16
X76	9.932701e+05	4.545650e-20
X77	4.907616e+05	2.245946e-20
X42	3.044401e+14	1.393255e-11
X43	2.295067e+15	1.050326e-10
X74	5.531180e+02	2.531317e-23
X75	3.128229e+03	1.431618e-22
X44	2.493766e+09	1.141259e-16
X45	1.707722e+16	7.815305e-10
X46	3.464422e+12	1.585475e-13
X47	2.667134e+12	1.220600e-13
X48	2.631521e+12	1.204302e-13
X68	4.235159e+08	1.938199e-17
X73	1.925086e+12	8.810057e-14
X78	1.176255e+13	5.383071e-13
X79	5.304079e+10	2.427385e-15
X111	3.203089e+08	1.465877e-17
X8	8.245593e+09	3.773554e-16
X9	5.603846e+09	2.564572e-16
X10	3.991622e+07	1.826745e-18
X57	1.566480e+06	7.168914e-20
X11	2.796846e+13	1.279963e-12
X12	1.266722e+15	5.797088e-11
X13	2.681666e+11	1.227251e-14
X14	1.097202e+07	5.021288e-19
X15	1.777178e+06	8.133166e-20
X16	6.833604e+15	3.127364e-10
X17	5.748250e+07	2.630657e-18
X18	3.304290e+07	1.512191e-18
X70	8.113421e+10	3.713066e-15
X37	4.547010e+09	2.080916e-16
X38	1.708565e+01	7.819161e-25
X39	8.008119e-02	3.664875e-27
X72	3.148056e+09	1.440692e-16
X65	2.567900e+09	1.175186e-16
X66	1.722571e+09	7.883260e-17
X109	8.425660e+07	3.855961e-18
X67	1.892009e-07	8.658686e-33
X110	1.096191e-03	5.016664e-29
X106	8.149753e+02	3.729693e-23
X107	2.879433e+06	1.317758e-19
X108	7.051895e+04	3.227264e-21
X49	1.349782e-03	6.177209e-29
X50	2.692489e-12	1.232204e-37
X51	0.000000e+00	0.000000e+00
X69	0.000000e+00	0.000000e+00
