# Reaction ID 	 Column-Integrated Reaction Rate (cm**-2 s**-1)
R164	5.821392e-12
R165	3.552617e-06
R166	3.666663e-02
R167	9.702426e+04
R168	1.032182e+04
R169	2.168088e-13
R171	1.119193e-01
R172	3.051269e+00
R173	1.905063e-16
R174	6.326245e-26
R175	2.393177e-01
R176	2.358424e-03
R177	1.202605e-01
R178	1.501277e-04
R179	6.865809e-10
R180	2.056293e+10
R181	4.569539e+08
R182	1.970614e+09
R183	2.749532e-18
R186	5.910428e-14
R187	8.936433e-51
R188	3.851159e-35
R189	2.114325e+06
R190	3.973241e+03
R192	8.838515e+10
R193	4.906313e-17
R195	7.779235e-09
R196	5.888629e-36
R197	6.670814e-15
R198	1.108333e-10
R199	1.358476e+00
R200	1.630171e+00
R201	1.666644e-11
R202	2.085171e-01
R203	2.988179e-05
R204	1.107312e-13
R205	3.340279e-16
R206	4.654997e-12
R207	2.055571e-07
R209	2.269479e-06
R212	2.463851e-06
R213	6.704628e-11
R214	6.199889e-45
R215	1.267545e-10
R216	5.663240e+01
R217	2.778186e-13
R218	3.145927e+01
R219	1.878316e-05
R220	1.790060e+00
R221	3.527291e-11
R222	3.040639e-12
R223	9.189459e-07
R224	4.243032e+00
R225	8.264805e-08
R226	3.034449e-07
R227	3.601127e-06
R228	8.750756e-20
R229	2.044062e-09
R230	6.942266e+01
R231	1.949181e+03
R232	2.939409e+08
R233	2.557220e-16
R235	5.129137e-08
R236	1.988598e-10
R237	1.082570e-10
R238	4.887276e-15
R239	1.224422e-10
R242	2.283027e-10
R243	1.195831e-04
R244	6.243068e-21
R245	1.064230e-16
R246	5.868276e-09
R247	2.058992e-02
R248	2.280235e-12
R250	3.436610e-05
R251	3.436610e-05
R252	1.375298e-01
R254	5.965029e+00
R255	2.180926e-09
R257	6.556477e+10
R258	1.724026e+00
R259	1.343188e+10
R260	3.428243e+06
R261	2.026747e+11
R263	2.320257e+03
R264	1.739219e-04
R265	1.050965e+02
R266	4.467025e+01
R267	2.005289e-06
R268	5.111255e+03
R269	3.432548e+05
R270	2.359984e-01
R271	1.321423e+02
R272	2.148047e+00
R273	3.181487e+08
R274	2.065220e+00
R275	3.100493e+09
R276	4.918567e-42
R277	5.169840e-15
R278	1.000614e-15
R279	9.171958e-12
R281	3.029190e-05
R282	3.813580e-04
R283	4.830436e-12
R284	1.397506e-09
R287	1.695401e-23
R288	3.260858e-44
R289	3.200907e-12
R291	5.619737e+05
R292	3.364043e+04
R293	1.140796e+05
R294	4.591148e+04
R295	6.809293e+05
R296	2.520277e-03
R297	7.115554e-06
R298	6.745001e-07
R300	1.279671e-45
R301	6.797142e-11
R302	2.220107e-11
R303	1.480071e-11
R304	6.988355e-03
R305	6.988355e-04
R306	4.505872e-07
R307	1.534915e-12
R308	2.197545e-10
R309	1.273345e-11
R310	1.667026e-36
R311	3.890800e-24
R312	4.640649e-21
R313	6.295089e-21
R314	4.233275e-27
R315	3.043924e-23
R316	2.868968e-19
R317	2.873696e-08
R319	3.976373e-07
R320	2.400314e+00
R321	4.676075e-01
R322	1.386268e+02
R323	2.152705e+01
R324	1.540297e+01
R325	4.177505e+01
R326	3.822583e-03
R327	2.446609e-12
R328	2.209447e-21
R329	2.911483e-17
R330	2.508167e-16
R331	7.109254e-03
R332	1.278821e-02
R333	2.501913e-12
R334	1.090887e-11
R335	8.557028e-10
R336	2.012554e-01
R337	6.434108e-02
R338	2.852931e-05
R339	8.580244e-05
R340	5.362652e-04
R341	2.938734e-04
R342	3.003085e-04
R346	1.762124e-03
R347	7.485612e-02
R348	6.826531e-01
R350	1.788577e-03
R351	2.220261e-03
R352	9.691333e-04
R353	2.930921e+07
R354	6.648813e+10
R355	3.518361e-09
R356	4.592906e-14
R357	3.360844e-11
R358	1.082288e-05
R359	6.093629e-10
R360	4.607660e-05
R361	6.920971e-05
R362	1.813442e-07
R363	3.735060e-08
R364	1.574979e+00
R365	3.763225e-01
R366	2.220638e-06
R367	8.970406e-19
R368	2.440781e-01
R369	3.602629e-01
R370	4.632427e-02
R371	5.588404e-09
R372	4.497101e-10
R373	3.289019e-10
R374	2.655472e-03
R375	2.104947e-04
R376	2.164289e+01
R377	1.411813e+07
R378	3.305777e-09
R379	1.386230e-11
R380	8.248610e-08
R381	8.059450e-03
R382	3.401613e-07
R383	2.834678e-07
R384	3.192239e-05
R385	1.998271e-07
R387	3.256372e-03
R389	3.227583e-08
R390	7.961656e-09
R391	1.297647e-06
R392	5.169840e-15
R393	6.560943e-08
R394	6.560943e-08
R395	7.055492e-08
R396	1.581708e-04
R397	7.124301e-08
R398	3.789149e-04
R399	2.259583e-05
R400	2.628236e-04
R401	2.768200e-06
R402	1.568949e-05
R403	1.577922e-05
R404	1.568949e-06
R405	3.167707e-06
R406	3.189657e-08
R407	1.244250e-03
R408	4.799049e+02
R409	1.544257e+01
R411	2.573761e+02
R412	1.565704e+02
R413	1.033205e+05
R414	1.535429e+00
R415	5.908826e+03
R416	2.414177e+03
R417	8.138587e-06
R418	3.058119e-07
R419	2.914294e+00
R420	1.040819e+00
R421	4.187009e-14
R422	1.058086e+00
R423	2.923722e+03
R424	8.411580e-02
R425	1.090670e-04
R426	5.569591e+06
R427	5.569591e+06
R428	6.719450e+05
R429	1.518620e-31
R430	1.344285e-02
R431	7.061489e-02
R432	2.037201e-07
R433	7.086170e+06
R434	9.481839e+06
R435	3.103347e-04
R436	1.330006e-04
R437	1.336016e-08
R438	6.386245e-06
R439	1.476716e+04
R440	2.313386e+03
R441	1.695792e+12
R442	2.991200e+10
R443	5.324876e+07
R444	8.072154e+10
R445	5.973514e+11
R446	1.257347e-11
R447	4.310071e-11
R448	4.829282e-08
R449	1.246687e+05
R450	4.695856e+05
R451	3.116719e+04
R452	1.171841e-05
R453	5.468590e-05
R454	5.189610e+13
R455	1.910596e+08
R456	3.654418e+11
R457	1.125110e-02
R458	1.451996e+15
R459	1.409513e+06
R460	2.207121e+06
R461	6.787425e-05
R462	3.155360e+04
R463	2.286251e+04
R464	6.186485e+11
R465	1.178996e+09
R466	1.178996e+09
R467	3.051800e-21
R468	1.838117e-07
R469	1.208818e-03
R470	2.729497e+04
R471	2.601207e-01
R472	5.955165e-03
R473	4.957911e-19
R474	3.069871e-24
R475	2.252813e-17
R477	3.105724e-10
R478	3.105724e-10
R479	9.532923e-20
R480	3.164756e-19
R481	2.873708e-08
R482	3.001705e-11
R483	4.046356e-01
R485	3.443112e-09
R486	3.443112e-09
R487	9.972257e-03
R488	1.646796e-08
R489	2.820733e-03
R490	1.563824e-03
R491	2.886436e-03
R492	1.215388e-03
R493	2.701252e+08
R494	8.294702e+05
R495	9.426041e-10
R496	2.783501e+00
R498	1.620485e-06
R499	3.500358e-03
R500	4.526464e+01
R501	2.993636e+08
R502	4.488993e+01
R503	5.871109e+00
R504	8.013650e+02
R505	9.617440e+04
R506	3.246732e-06
R507	3.271425e-09
R509	1.138147e-05
R511	1.155953e+12
R512	3.174094e+10
R513	8.460912e+10
R515	9.672817e-09
R516	1.945812e-05
R517	1.868710e+00
R519	6.766757e+01
R520	1.222531e+08
R521	2.514611e+08
R522	7.003992e+11
R523	1.498831e-02
R524	5.096764e+06
R525	5.224284e+11
R526	3.777963e+09
R527	5.199530e-01
R528	5.660247e+06
R533	2.839407e-10
R534	1.062970e-35
R535	1.540889e-04
R536	8.536528e+04
R537	8.680340e+00
R538	3.862098e-28
R540	4.372732e-28
R541	1.121705e+04
R542	1.316431e-36
R543	1.349901e-03
R544	2.906244e+08
R545	6.881769e+06
R546	2.425294e-15
R547	6.993852e-06
R548	2.518378e-07
R549	3.435370e-09
R551	3.433451e+04
R552	2.879810e-13
R553	3.233586e-08
R554	5.921164e-01
R555	3.253816e-24
R556	4.417404e-20
R557	7.093253e-05
R558	3.452378e+05
R559	6.731312e-03
R560	1.037607e-02
R561	4.740882e-04
R562	2.511904e+01
R563	1.823429e-02
R564	2.203394e-03
R565	3.100895e+09
R566	8.233410e+02
R567	5.805662e-03
R568	2.641349e-16
R569	2.492820e-06
R570	8.845496e-02
R571	8.845496e-02
R572	9.462133e-03
R573	3.176912e-01
R574	2.527472e+02
R575	3.115403e-01
R576	2.769247e-02
R577	1.805183e-07
R578	6.237859e+00
R579	2.068002e-12
R596	5.169856e+02
R597	3.791228e+03
R598	5.737695e-03
R599	2.821033e-02
R608	2.077963e-39
R611	1.320143e-42
R617	5.310922e-29
R618	1.609417e-18
R639	1.533542e-15
R640	2.665964e+00
R641	7.148311e-10
R642	1.343936e-18
R643	3.536673e-19
R644	2.312302e-03
R645	1.693475e+11
M2	5.953386e-01
M3	2.851234e-03
M4	2.998076e+08
M5	3.254359e+00
M6	2.039629e-03
M7	2.829054e-09
M9	8.873106e-07
M10	1.364706e+01
M11	2.187627e-08
M12	4.931656e+07
M13	4.942192e+06
M14	6.178187e-04
M15	1.543894e+04
M16	2.882623e+09
M17	2.100540e+12
M18	6.901398e+06
M19	4.451537e+10
M20	7.023757e+08
M21	2.995970e+08
M22	7.882019e-08
M23	5.164160e+01
M24	1.469149e+02
M25	1.169030e-02
M26	5.624036e+03
M27	8.845627e-03
M28	2.436600e-03
M29	3.720224e+05
M31	4.891012e+08
M32	4.656776e+09
M33	2.741471e+09
M34	7.095135e+10
M35	2.153194e+15
M36	7.369170e+08
M37	1.116363e-08
M38	1.604113e-03
M39	1.693474e+11
M40	5.046829e-21
M41	2.515744e+08
M42	1.386722e+09
M43	8.446522e+08
M44	1.155418e+10
M45	1.159471e-11
M46	1.096899e+04
M47	1.851891e+07
M48	2.814429e+02
M49	1.023370e+05
M50	3.100495e+09
M51	6.587842e+00
M52	4.476840e-23
M53	1.733231e-35
M54	1.259836e-28
M55	1.902491e-69
M56	1.776267e-03
M57	8.543162e-01
M58	4.770261e-09
M73	3.029702e-01
M85	7.148308e-10
M86	8.854184e-08
P1	1.161076e+12
P2	8.882030e+10
P3	6.474560e+14
P4	1.504748e+15
P5	2.441373e+10
P6	4.296106e+11
P7	3.394844e+10
P8	5.430150e+10
P9	3.583512e+08
P10	2.620190e+09
P11	7.332901e+08
P12	1.225922e+05
P13	2.464732e+05
P14	1.314416e+09
P15	4.483150e+08
P16	2.490067e+07
P17	1.787739e+07
P18	2.401858e+08
P19	6.338743e+07
P20	1.223037e+07
P21	1.207502e+07
P22	2.022293e-05
P23	2.068684e-07
P24	8.845036e-02
P25	2.674657e+00
P26	2.434665e-03
P27	1.371157e+04
P28	2.938193e+03
P29	2.938193e+03
P30	6.990079e+01
P31	2.402140e-15
P32	3.332796e+03
P33	4.308248e+03
P34	4.877262e+02
P35	9.687031e+07
P36	1.282819e+12
P37	4.258174e+10
P38	0.000000e+00
P39	0.000000e+00
P40	1.130531e-01
P41	3.273003e-04
P42	1.711903e+00
P43	5.190287e-08
P44	1.410804e+06
P45	6.004731e+06
P46	3.217020e+08
P47	7.614300e+09
P48	2.505481e+07
P49	3.943083e-01
P50	2.990542e+05
P51	8.537465e+04
P52	2.829618e-10
P53	4.346988e-19
P54	1.259836e-28
P56	1.092248e-07
P57	9.977452e-09
P58	5.780993e-07
P59	7.226241e-07
P60	1.445248e-07
P61	8.793491e-06
P62	9.782620e-11
P63	2.166152e-10
P64	1.886648e-10
P65	1.537269e-10
P66	4.192552e-11
P67	1.343936e-18
P68	7.148293e-10
P69	8.853596e-08
P70	4.973913e-21
P71	7.413103e+02
T1	1.424769e+09
T2	2.397017e-13
T3	2.472731e-09
T4	7.971347e-20
T5	4.200475e-32
T6	9.050689e+05
T7	2.953481e+03
T8	1.612080e-22
T9	8.636492e-12
T10	2.025270e-10
T11	4.580598e-10
T12	8.235507e+06
T13	1.389555e+08
T14	2.464989e-29
T15	3.078465e-23
T16	4.967386e-12
T17	2.986646e+08
T18	1.142806e+06
T19	2.347662e-35
T20	6.666025e-34
T21	3.012465e-49
T22	1.219965e-50
T23	3.474914e-15
T24	1.382720e-18
T25	1.833476e-23
T26	5.041241e-44
T27	1.254173e-13
T28	2.762074e-60
T29	4.178194e-42
T30	6.214526e-38
T31	3.181048e-14
T32	4.404663e-03
T33	5.939833e-47
T34	1.647756e-51
T35	6.416612e-52
T36	8.662463e-10
T37	7.380755e-12
T38	1.705375e-08
T40	7.143938e-26
T41	1.733613e-42
T42	1.458597e-30
T43	1.823514e+03
T44	1.063430e-03
T46	7.882769e+00
T47	4.660188e-08
T48	1.535193e-08
T49	6.375170e-08
T50	1.170690e-10
T51	6.711408e-14
T52	1.072901e-14
T53	7.278301e+00
T54	6.921878e+08
T55	6.922113e+09
T56	7.172428e+08
T57	2.495778e-76
T58	3.758176e-30
T59	9.569403e-29
T60	2.609516e-50
T91	4.732632e-34
T92	6.941408e-34
T93	4.561618e-40
