X3	8.548272e+14	3.912074e-11
X53	5.461495e+17	2.499425e-08
X1	4.112032e+17	1.881851e-08
X56	4.229261e+07	1.935500e-18
X54	7.928235e+21	3.628317e-04
X2	2.078304e+18	9.511255e-08
X4	6.397087e+13	2.927595e-12
X5	2.484440e+14	1.136992e-11
X7	5.107546e+22	2.337443e-03
X6	3.178208e+15	1.454491e-10
X52	2.185074e+23	9.999881e-03
X20	2.263809e+18	1.036021e-07
X22	5.650969e+11	2.586138e-14
X61	4.621677e+06	2.115087e-19
X19	2.230380e+11	1.020722e-14
X58	3.191039e+02	1.460363e-23
X59	6.083379e+01	2.784028e-24
X80	2.394131e+04	1.095662e-21
X60	7.038602e+04	3.221180e-21
X21	2.665690e+15	1.219940e-10
X62	1.514547e+01	6.931246e-25
X24	8.199921e+05	3.752652e-20
X63	1.141613e+08	5.224535e-18
X23	2.834992e+10	1.297420e-15
X71	5.973294e+03	2.733648e-22
X25	1.670983e+04	7.647167e-22
X26	5.364853e-34	2.455198e-59
X64	2.696825e-06	1.234188e-31
X27	4.586121e-02	2.098815e-27
X28	1.149528e-06	5.260757e-32
X29	3.429194e+00	1.569353e-25
X30	4.504773e-01	2.061587e-26
X31	2.710878e+02	1.240620e-23
X32	4.285034e+05	1.961024e-20
X33	7.166001e+04	3.279484e-21
X34	2.054091e+02	9.400443e-24
X35	2.585221e+00	1.183113e-25
X36	3.838498e-04	1.756669e-29
X40	5.628010e+05	2.575630e-20
X41	3.327750e-07	1.522928e-32
X76	4.936791e-19	2.259297e-44
X77	1.288892e-27	5.898550e-53
X42	9.011611e+08	4.124118e-17
X43	3.612454e+13	1.653221e-12
X74	3.346480e+01	1.531500e-24
X75	2.210638e+02	1.011687e-23
X44	1.667199e+07	7.629851e-19
X45	7.095533e+11	3.247235e-14
X46	1.533441e+06	7.017714e-20
X47	2.468586e+04	1.129736e-21
X48	1.274003e+05	5.830410e-21
X68	9.360761e+05	4.283905e-20
X73	9.509318e+13	4.351891e-12
X78	8.796536e+15	4.025690e-10
X79	2.627384e-51	1.202409e-76
X111	0.000000e+00	0.000000e+00
X8	3.313946e+09	1.516611e-16
X9	3.260554e+04	1.492176e-21
X10	2.631131e+03	1.204124e-22
X57	1.432857e+02	6.557397e-24
X11	1.295989e+16	5.931030e-10
X12	4.303858e+13	1.969639e-12
X13	1.096631e+13	5.018676e-13
X14	2.412031e+10	1.103854e-15
X15	3.513043e+09	1.607726e-16
X16	7.146035e+05	3.270347e-20
X17	1.470350e+12	6.728981e-14
X18	3.221289e+13	1.474207e-12
X70	4.697680e+12	2.149870e-13
X37	2.030557e+07	9.292740e-19
X38	4.405203e-02	2.016019e-27
X39	1.078316e+02	4.934858e-24
X72	1.105346e+08	5.058561e-18
X65	3.029176e+03	1.386287e-22
X66	3.304369e+01	1.512228e-24
X109	9.355038e-03	4.281286e-28
X67	9.520276e-14	4.356906e-39
X110	1.382092e-15	6.325076e-41
X106	6.953850e-14	3.182394e-39
X107	2.815216e-01	1.288370e-26
X108	5.870745e-06	2.686717e-31
X49	9.980071e-11	4.567329e-36
X50	5.244971e-22	2.400334e-47
X51	0.000000e+00	0.000000e+00
X69	0.000000e+00	0.000000e+00
