X3	7.685237e+16	5.652524e-10
X53	1.223651e+26	9.000000e-01
X1	8.832594e+12	6.496409e-14
X56	1.817440e+05	1.336735e-21
X54	2.840970e+10	2.089545e-16
X2	4.065786e+04	2.990402e-22
X4	2.884149e+11	2.121304e-15
X5	8.032235e+08	5.907742e-18
X7	6.699669e+23	4.927634e-03
X6	4.347903e+07	3.197900e-19
X52	1.306084e+22	9.606303e-05
X20	7.233531e+22	5.320292e-04
X22	1.081860e+17	7.957128e-10
X61	9.612651e+13	7.070145e-13
X19	1.234164e+14	9.077327e-13
X58	6.625761e+09	4.873275e-17
X59	7.961469e+08	5.855693e-18
X80	5.485504e+05	4.034611e-21
X60	5.747449e+13	4.227273e-13
X21	1.860023e+22	1.368054e-04
X62	8.482171e+09	6.238672e-17
X24	2.459614e+15	1.809056e-11
X63	6.706464e+13	4.932632e-13
X23	2.945774e+00	2.166629e-26
X71	6.738014e-03	4.955837e-29
X25	1.894527e+01	1.393432e-25
X26	2.477970e-25	1.822557e-51
X64	2.775056e+09	2.041065e-17
X27	1.587448e+16	1.167575e-10
X28	4.248927e+10	3.125104e-16
X29	5.160916e+14	3.795875e-12
X30	9.056100e+10	6.660799e-16
X31	1.196949e+19	8.803609e-08
X32	1.473026e+10	1.083416e-16
X33	3.288096e+15	2.418408e-11
X34	1.131277e+11	8.320589e-16
X35	6.941890e+13	5.105789e-13
X36	1.749818e+11	1.286998e-15
X40	6.669935e+13	4.905765e-13
X41	1.162731e+11	8.551934e-16
X76	1.431869e+07	1.053146e-19
X77	8.059532e+06	5.927819e-20
X42	7.352729e+13	5.407962e-13
X43	2.751681e+15	2.023872e-11
X74	1.100801e+02	8.096440e-25
X75	6.752704e+02	4.966641e-24
X44	1.447449e+08	1.064605e-18
X45	1.206495e+17	8.873820e-10
X46	6.161506e+12	4.531813e-14
X47	6.209073e+13	4.566799e-13
X48	1.746254e+12	1.284377e-14
X68	8.141551e+06	5.988145e-20
X73	3.771750e+11	2.774138e-15
X78	3.330872e+11	2.449870e-15
X79	2.393800e+15	1.760650e-11
X111	1.033506e+15	7.601482e-12
X8	2.611238e+09	1.920576e-17
X9	8.285920e+19	6.094328e-07
X10	1.408234e+13	1.035762e-13
X57	2.348107e+12	1.727043e-14
X11	8.350502e+16	6.141828e-10
X12	8.690096e+12	6.391602e-14
X13	1.334401e+08	9.814572e-19
X14	9.052348e+02	6.658040e-24
X15	5.190149e-02	3.817376e-28
X16	1.490395e+13	1.096192e-13
X17	1.185794e+07	8.721564e-20
X18	5.903298e+03	4.341900e-23
X70	7.515112e+03	5.527396e-23
X37	3.469411e+16	2.551766e-10
X38	1.051268e+06	7.732122e-21
X39	5.818781e+02	4.279738e-24
X72	6.438120e+11	4.735264e-15
X65	3.141200e+09	2.310366e-17
X66	1.640192e+07	1.206368e-19
X109	9.200425e+14	6.766950e-12
X67	3.498384e+06	2.573076e-20
X110	1.927300e+14	1.417537e-12
X106	3.079995e+16	2.265349e-10
X107	3.648942e+13	2.683812e-13
X108	7.414470e+16	5.453374e-10
X49	5.010039e+07	3.684904e-19
X50	1.173593e+08	8.631824e-19
X51	0.000000e+00	0.000000e+00
X69	0.000000e+00	0.000000e+00
