z		z0		z1		T		P		1		2		3		4		5		6		7		8		9		10		11		12		13		14		15		16		17		18		19		20		21		22		23		24		25		26		27		28		29		30		31		32		33		34		35		36		37		38		39		40		41		42		43		44		45		46		47		48		49		50		51		52		53		54		55		56		57		58		59		60		61		62		63		64		65		66		67		68		69		70		71		72		73		74		75		76		77		78		79		80		81		82		83		84		85		86		87		88		89		90		91		92		93		94		95		96		97		98		99		100		101		102		103		104		105		106		107		108		109		110		111		
km		km		km		K		Pa		
5.000000	0.000000	10.000000	280.964236	9.078299e+04	6.714219e+00	7.870107e-16	1.691871e+03	8.394237e-02	2.296106e-06	3.177642e-09	2.340277e+17	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.237699e-37	1.320782e+16	2.276625e+15	4.551122e+08	4.212307e-14	3.380856e+05	5.413609e-16	1.537072e-59	2.085618e-10	5.267119e-11	1.084902e+00	1.996843e+00	9.239461e+11	2.570413e-22	8.748146e+00	4.218865e+00	4.539983e+02	3.097001e-06	0.000000e+00	0.000000e+00	0.000000e+00	1.498106e+06	2.926720e+06	1.130358e+07	1.159595e+09	3.260464e-07	2.540147e+10	1.072057e+07	4.495686e+07	6.553354e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.363866e+15	2.106250e+19	3.344780e-06	2.340277e+18	9.703704e-29	0.000000e+00	6.728335e-23	4.805098e-08	3.097148e+01	2.222330e+07	1.925832e+00	0.000000e+00	5.698096e-26	0.000000e+00	0.000000e+00	0.000000e+00	1.027587e+01	0.000000e+00	0.000000e+00	1.639944e-21	0.000000e+00	3.677630e+03	3.779313e-04	2.566903e-03	1.262588e+03	8.303221e+04	4.343557e+03	6.439579e+09	1.670066e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.521915e+08	
15.000000	10.000000	20.000000	268.737500	7.450630e+04	1.462594e+01	3.046179e-15	2.114976e+03	7.545454e-02	3.891933e-06	1.257089e-08	2.276877e+16	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.844519e-36	1.133294e+16	1.953451e+15	8.086587e+08	2.484935e-13	4.312578e+05	1.051598e-15	4.346126e-60	9.650101e-11	3.676447e-11	1.040516e+00	2.286444e+00	7.928031e+11	1.138925e-21	1.771141e+02	1.124479e+01	6.737883e+02	5.732620e-05	0.000000e+00	0.000000e+00	0.000000e+00	4.161858e+06	5.761757e+06	1.139258e+07	3.554878e+08	2.848689e-06	2.153625e+10	1.631924e+07	2.529780e+07	9.018621e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.028282e+15	1.807262e+19	8.575034e-06	2.008069e+18	6.003915e-28	0.000000e+00	2.289066e-22	9.882973e-08	3.943317e+01	2.615405e+07	2.636698e+00	0.000000e+00	1.049276e-25	0.000000e+00	0.000000e+00	0.000000e+00	2.330629e+01	0.000000e+00	0.000000e+00	5.170520e-21	0.000000e+00	3.354884e+04	1.712125e-04	1.162102e-03	5.844524e+03	2.946410e+05	5.583048e+04	1.036564e+09	3.434740e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.888373e+09	
25.000000	20.000000	30.000000	258.355556	6.064577e+04	1.551313e+01	3.952172e-15	4.093749e+03	2.374409e-01	9.556630e-06	6.892377e-08	9.445064e+15	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.307003e-35	9.595358e+15	1.653943e+15	1.501667e+09	4.220440e-13	5.181271e+05	2.237141e-15	9.173942e-60	3.122852e-10	1.763008e-10	1.088617e+00	3.824779e+00	6.712619e+11	9.500742e-21	6.637393e+02	4.863523e+01	1.808733e+03	1.882599e-03	0.000000e+00	0.000000e+00	0.000000e+00	2.888834e+06	3.021394e+06	2.547209e+06	8.833234e+07	4.283490e-06	1.788427e+10	1.553927e+07	8.965716e+06	1.409822e+01	0.000000e+00	0.000000e+00	0.000000e+00	1.717281e+15	1.530168e+19	1.338878e-05	1.700187e+18	1.177890e-27	0.000000e+00	1.539533e-21	2.645039e-07	8.907476e+01	3.543653e+07	5.164676e+00	0.000000e+00	7.737404e-25	0.000000e+00	0.000000e+00	0.000000e+00	3.773828e+01	0.000000e+00	0.000000e+00	1.754156e-20	0.000000e+00	3.887154e+04	6.273258e-05	4.259908e-04	1.689597e+03	6.993269e+04	1.860809e+05	1.969956e+08	9.192309e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.886925e+09	
35.000000	30.000000	40.000000	247.973611	4.894840e+04	2.499835e+01	1.049965e-14	7.334042e+03	5.301721e-01	2.318531e-05	2.352330e-07	3.632220e+15	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.856080e-34	8.068860e+15	1.390819e+15	1.894028e+09	5.015236e-13	5.764422e+05	4.838292e-15	2.782478e-59	2.117861e-09	1.593492e-09	1.246188e+00	5.141664e+00	5.644853e+11	5.619345e-20	1.610091e+03	1.437449e+02	3.551132e+03	4.394699e-02	0.000000e+00	0.000000e+00	0.000000e+00	2.535747e+06	2.190162e+06	7.622098e+05	1.808635e+07	8.688530e-06	1.453913e+10	1.558992e+07	3.058820e+06	1.938368e+01	0.000000e+00	0.000000e+00	0.000000e+00	1.444066e+15	1.286736e+19	2.783072e-05	1.429707e+18	4.495116e-27	0.000000e+00	7.184615e-21	5.243610e-07	1.357784e+02	4.040126e+07	7.367816e+00	0.000000e+00	1.046905e-23	0.000000e+00	0.000000e+00	0.000000e+00	3.340287e+01	0.000000e+00	0.000000e+00	5.333848e-20	0.000000e+00	3.162542e+04	1.835726e-05	1.247723e-04	8.501905e+02	3.170534e+04	3.382870e+05	4.043016e+07	1.822260e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.300137e+09	
45.000000	40.000000	50.000000	237.591666	3.914642e+04	7.881069e+01	9.059512e-14	1.137306e+04	8.564330e-01	6.524823e-05	4.843991e-07	1.282360e+15	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.737181e-33	6.735050e+15	1.160909e+15	1.674980e+09	4.953440e-13	5.832963e+05	1.169046e-14	4.853804e-59	1.264808e-08	1.080459e-08	1.514950e+00	5.681756e+00	4.711864e+11	2.363243e-19	2.882270e+03	2.489095e+02	4.896868e+03	2.704405e-01	0.000000e+00	0.000000e+00	0.000000e+00	3.464444e+06	2.888802e+06	5.507954e+05	3.137397e+06	2.164582e-05	1.158640e+10	1.736116e+07	1.739475e+06	1.820062e+02	0.000000e+00	0.000000e+00	0.000000e+00	1.205340e+15	1.074032e+19	9.611471e-05	1.193369e+18	5.437952e-26	0.000000e+00	2.326127e-20	8.207407e-07	1.439859e+02	3.944627e+07	7.274706e+00	0.000000e+00	1.137424e-22	0.000000e+00	0.000000e+00	0.000000e+00	2.184861e+01	0.000000e+00	0.000000e+00	1.870728e-19	0.000000e+00	2.629168e+04	4.489016e-06	3.054630e-05	1.213748e+03	4.815456e+04	4.723188e+05	1.170763e+07	2.852142e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.676122e+09	
55.000000	50.000000	60.000000	227.209722	3.099592e+04	2.768933e+02	9.618450e-13	1.679958e+04	1.277865e+00	1.810252e-04	8.426292e-07	4.108847e+14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.727401e-32	5.576462e+15	9.612024e+14	1.300171e+09	4.186786e-13	5.445180e+05	2.864266e-14	6.147632e-59	7.528543e-08	5.603137e-08	1.895807e+00	6.034667e+00	3.901435e+11	9.400974e-19	4.190669e+03	2.129077e+02	4.817210e+03	6.869356e-01	0.000000e+00	0.000000e+00	0.000000e+00	5.256647e+06	4.341098e+06	6.939315e+05	4.894433e+05	6.593871e-05	9.037386e+09	1.928769e+07	1.547458e+06	6.831617e+03	0.000000e+00	0.000000e+00	0.000000e+00	9.979753e+14	8.892707e+18	3.657447e-04	9.880786e+17	8.048143e-25	0.000000e+00	6.926039e-20	1.217629e-06	1.423305e+02	3.616773e+07	6.235328e+00	0.000000e+00	1.168671e-21	0.000000e+00	0.000000e+00	0.000000e+00	1.247179e+01	0.000000e+00	0.000000e+00	6.725020e-19	0.000000e+00	2.459549e+04	9.854771e-07	6.713435e-06	2.201724e+03	9.648956e+04	5.799352e+05	6.837623e+06	4.231180e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.110289e+09	
65.000000	60.000000	70.000000	216.827778	2.427555e+04	1.004966e+03	1.158927e-11	2.463459e+04	1.761268e+00	4.905682e-04	1.247891e-06	1.178573e+14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.085278e-31	4.576536e+15	7.888439e+14	9.160779e+08	3.203840e-13	4.787393e+05	7.087962e-14	6.782675e-59	4.952793e-07	2.390660e-07	2.466766e+00	6.191402e+00	3.201997e+11	3.811876e-18	5.543623e+03	8.801141e+01	3.619407e+03	1.350340e+00	0.000000e+00	0.000000e+00	0.000000e+00	8.972333e+06	7.595943e+06	1.193560e+06	7.543242e+04	2.370723e-04	6.814658e+09	2.132235e+07	1.640167e+06	5.959950e+04	0.000000e+00	0.000000e+00	0.000000e+00	8.190067e+14	7.298111e+18	1.547736e-03	8.109012e+17	1.357879e-23	0.000000e+00	2.035041e-19	1.755910e-06	1.339095e+02	3.155779e+07	4.958221e+00	0.000000e+00	1.348964e-20	0.000000e+00	0.000000e+00	0.000000e+00	6.575092e+00	0.000000e+00	0.000000e+00	2.553205e-18	0.000000e+00	2.438064e+04	2.144439e-07	1.462295e-06	5.261786e+03	2.668638e+05	6.854324e+05	9.578743e+06	6.101283e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.616171e+09	
75.000000	70.000000	80.000000	206.445833	1.878534e+04	3.973995e+03	2.242738e-10	3.386269e+04	2.505864e+00	2.261401e-03	1.997879e-06	2.977063e+13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	6.658896e-31	3.719650e+15	6.411341e+14	6.368254e+08	2.529824e-13	4.114313e+05	2.761071e-13	1.086961e-58	6.268674e-06	1.560697e-06	5.354612e+00	6.618638e+00	2.602894e+11	1.642692e-17	1.114010e+04	2.642197e+01	2.859069e+03	4.257605e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.137102e+07	8.604394e+06	1.427178e+06	1.934632e+04	1.332611e-03	4.294626e+09	2.057747e+07	1.416083e+06	3.765069e+05	0.000000e+00	0.000000e+00	0.000000e+00	6.655969e+14	5.931565e+18	9.485605e-03	6.590627e+17	3.713395e-22	0.000000e+00	6.120659e-19	2.690615e-06	1.238929e+02	2.700054e+07	3.749927e+00	0.000000e+00	3.207631e-19	0.000000e+00	0.000000e+00	0.000000e+00	1.796654e+00	0.000000e+00	0.000000e+00	1.377227e-17	0.000000e+00	3.401862e+04	7.803533e-08	5.325324e-07	6.079592e+03	3.159050e+05	1.205189e+06	1.187627e+07	9.346981e-13	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.258505e+09	
85.000000	80.000000	90.000000	196.063889	1.434548e+04	1.945956e+04	1.257192e-08	4.420761e+04	3.716167e+00	2.827241e-02	3.397812e-06	6.492095e+12	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.232722e-30	2.991082e+15	5.155254e+14	4.416347e+08	3.520095e-13	2.932858e+05	2.345032e-12	2.399862e-58	1.453768e-04	1.599464e-05	1.806929e+01	7.523352e+00	2.094181e+11	7.924295e-17	2.668324e+04	6.657593e+00	2.440941e+03	1.844885e+01	0.000000e+00	0.000000e+00	0.000000e+00	1.110553e+07	6.722674e+06	1.654734e+06	4.127378e+04	1.271824e-02	2.367328e+09	1.814519e+07	1.384337e+06	1.443339e+06	0.000000e+00	0.000000e+00	0.000000e+00	5.350543e+14	4.769510e+18	1.335682e-01	5.299456e+17	2.968329e-20	0.000000e+00	1.969629e-18	4.490284e-06	1.135965e+02	2.303639e+07	2.805164e+00	0.000000e+00	1.539901e-17	0.000000e+00	0.000000e+00	0.000000e+00	4.148139e-01	0.000000e+00	0.000000e+00	1.687052e-16	0.000000e+00	6.710867e+04	2.371156e-07	1.617972e-06	3.755232e+03	1.819969e+05	2.641794e+06	7.205339e+06	1.558373e-12	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.904147e+09	
95.000000	90.000000	100.000000	185.681944	1.079516e+04	1.065494e+05	1.576261e-06	5.549133e+04	5.127261e+00	6.851407e-01	5.442731e-06	1.192899e+12	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	2.800114e-29	2.376970e+15	4.096224e+14	2.777988e+08	7.458884e-13	1.363039e+05	3.619075e-11	5.187943e-58	4.718637e-03	2.068208e-04	7.683451e+01	8.798327e+00	1.666391e+11	4.477811e-16	5.605591e+04	1.432426e+00	1.968342e+03	9.604160e+01	0.000000e+00	0.000000e+00	0.000000e+00	1.047378e+07	4.975848e+06	3.892072e+06	3.123262e+05	1.919398e-01	1.193249e+09	1.540045e+07	2.561133e+06	3.521323e+06	0.000000e+00	0.000000e+00	0.000000e+00	4.248625e+14	3.789795e+18	3.758542e+00	4.210883e+17	5.327529e-18	0.000000e+00	6.715791e-18	7.902387e-06	9.772616e+01	1.879258e+07	1.899940e+00	0.000000e+00	1.108159e-15	0.000000e+00	0.000000e+00	0.000000e+00	1.058697e+00	0.000000e+00	0.000000e+00	3.863504e-15	0.000000e+00	1.412536e+05	2.553526e-06	1.740837e-05	2.138354e+03	9.646937e+04	5.153512e+06	3.938188e+06	2.717805e-12	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.502370e+09	
