5.000000		-8.186066e+100		-1.765731e+101		-6.133586e+100		-1.643423e+101		-7.288798e+100		inf		-8.645384e+100		3.968240e+102		1.627259e+101		-1.623090e+101		-2.544100e+101		3.194389e+100		2.472773e+100		-6.743953e+100		-5.213288e+100		5.717889e+100		1.102778e+101		2.110478e+100		2.696721e+100		-1.510119e+102		-5.193898e+100		-1.003966e+101		7.844836e+99		2.670109e+100		3.176355e+100		-4.505418e+100		-9.875646e+100		-6.280131e+100		-3.845688e+100		-3.157381e+100		-1.190160e+102		1.369799e+102		9.511585e+101		9.561613e+101		-2.127828e+101		2.344103e+101		-1.832709e+101		2.790085e+101		-8.716251e+100		-2.127890e+101		-1.214031e+102		-1.215803e+102		-1.930651e+103		-1.604536e+101		
15.000000		-7.492877e+100		-2.883481e+101		-6.841509e+100		-1.692547e+101		-6.724592e+100		3.672903e+111		-1.018173e+101		3.967385e+102		1.627261e+101		-1.505006e+101		-2.333397e+101		3.142702e+100		2.472773e+100		-6.306323e+100		-5.203816e+100		4.455507e+100		8.743350e+100		2.405338e+100		3.265902e+100		-5.910884e+101		-5.463546e+100		-1.003966e+101		7.839767e+99		2.633362e+100		3.083730e+100		-5.643922e+100		-2.399321e+101		-1.322119e+101		-8.578634e+100		-6.708018e+100		1.818939e+101		3.190911e+101		2.999946e+101		3.003313e+101		-1.505706e+102		2.238823e+101		-2.844811e+101		1.636429e+101		-9.871325e+100		-1.299858e+102		-1.234350e+102		-1.215854e+102		-2.212042e+104		-1.838407e+102		
25.000000		-7.537164e+100		-8.843492e+101		-8.121456e+100		-1.582481e+101		-7.968492e+100		1.317646e+112		-9.594575e+100		3.966385e+102		1.627265e+101		-1.587652e+101		-2.563128e+101		2.944392e+100		2.472772e+100		-6.351603e+100		-5.202237e+100		3.741138e+100		7.111748e+100		1.018821e+101		-3.446167e+100		-2.889390e+101		-6.233462e+100		-1.003966e+101		7.835205e+99		2.490085e+100		2.852623e+100		-1.361263e+101		-3.081288e+101		-1.488840e+101		-1.014331e+101		-7.541879e+100		1.224415e+101		1.605432e+101		1.576311e+101		1.577044e+101		3.476638e+103		2.267894e+101		-3.061944e+101		1.077136e+101		-1.448114e+101		4.946987e+101		-1.269439e+102		-1.217578e+102		-2.103522e+104		-2.591127e+102		
35.000000		-7.626852e+100		-3.538783e+101		-7.217052e+100		-1.500841e+101		-6.840266e+100		1.545587e+111		-8.882719e+100		3.965206e+102		1.627270e+101		-1.537132e+101		-2.628140e+101		2.843694e+100		2.472771e+100		-6.290876e+100		-5.204576e+100		3.497007e+100		7.368547e+100		-5.676995e+101		-3.817525e+100		-1.859797e+101		-6.785876e+100		-1.003966e+101		7.819631e+99		2.404492e+100		2.696902e+100		-1.920300e+101		-5.861284e+101		-2.185895e+101		-1.626870e+101		-1.115005e+101		9.842433e+100		1.021148e+101		1.015280e+101		1.015558e+101		-1.192886e+102		2.294804e+101		-3.569690e+101		8.971266e+100		-3.286955e+101		2.105615e+101		-1.335491e+102		-1.221313e+102		-1.133815e+104		-3.649946e+102		
45.000000		-7.536980e+100		-1.807402e+101		-6.088499e+100		-1.269526e+101		-5.318062e+100		1.306314e+111		-7.496636e+100		3.963808e+102		1.627276e+101		-1.338036e+101		-2.422042e+101		2.860728e+100		2.472770e+100		-5.976956e+100		-5.212912e+100		3.454757e+100		8.506685e+100		-2.901539e+101		-5.383039e+100		-1.458559e+101		-6.827945e+100		-1.003966e+101		7.772883e+99		2.357553e+100		2.633534e+100		-2.047313e+101		1.274754e+102		-9.156114e+101		-6.870742e+102		-5.018806e+101		8.072239e+100		7.334534e+100		7.330478e+100		7.331867e+100		-1.064827e+102		2.331751e+101		-4.782645e+101		8.604557e+100		-6.700421e+101		1.311747e+101		-1.392424e+102		-1.226009e+102		7.024261e+102		-6.409442e+102		
55.000000		-7.649072e+100		-1.537369e+101		-6.010624e+100		-1.139153e+101		-4.854794e+100		-2.165621e+111		-6.715721e+100		3.962138e+102		1.627284e+101		-1.229110e+101		-2.294222e+101		2.879422e+100		2.472769e+100		-5.869001e+100		-5.258011e+100		3.359820e+100		8.548847e+100		8.790208e+101		-1.296168e+101		-1.283823e+101		-6.779816e+100		-1.003966e+101		7.678962e+99		2.263908e+100		2.621683e+100		-1.755576e+101		3.518539e+101		5.472794e+101		2.061210e+101		2.599306e+101		6.847016e+100		5.764003e+100		5.776171e+100		5.776973e+100		-1.274584e+102		2.388851e+101		-6.229890e+101		8.409016e+100		-5.459327e+101		9.261049e+100		-1.453183e+102		-1.228466e+102		5.200297e+101		-4.181782e+103		
65.000000		-8.358091e+100		-1.552079e+101		-6.657834e+100		-1.200062e+101		-5.218982e+100		-1.896453e+111		-7.044026e+100		3.959887e+102		1.627295e+101		-1.351957e+101		-2.532445e+101		2.827545e+100		2.472768e+100		-6.309916e+100		-5.358626e+100		3.167279e+100		7.390321e+100		1.011026e+101		8.119343e+101		-1.234076e+101		-6.925295e+100		-1.003965e+101		7.553484e+99		2.206791e+100		2.696264e+100		-1.389031e+101		3.514655e+101		4.699514e+101		1.936356e+101		2.253381e+101		7.440452e+100		5.225317e+100		5.245311e+100		5.245885e+100		-1.644121e+102		2.474241e+101		-6.232528e+101		9.832238e+100		-5.315634e+101		7.076837e+100		-1.512688e+102		-1.230136e+102		2.352414e+101		7.632476e+102		
75.000000		-9.474954e+100		-1.738367e+101		-8.427840e+100		-1.448244e+101		-6.763119e+100		2.082173e+111		-8.681277e+100		3.951428e+102		1.627338e+101		-1.766803e+101		-3.306047e+101		2.763392e+100		2.472762e+100		-7.035298e+100		-5.697915e+100		2.864789e+100		5.744377e+100		6.267074e+100		1.392694e+101		-1.417203e+101		-7.239112e+100		-1.003961e+101		7.363109e+99		2.204348e+100		2.756254e+100		-1.286584e+101		5.645190e+101		9.044813e+101		3.268322e+101		4.201559e+101		1.076666e+101		1.013684e+101		1.023177e+101		1.023350e+101		-1.541547e+102		2.561048e+101		-6.614339e+101		1.374446e+101		-5.215844e+101		5.115931e+100		-1.619749e+102		-1.232352e+102		3.998530e+101		2.307573e+102		
85.000000		-1.094203e+101		-2.206213e+101		-1.217992e+101		-1.832447e+101		-9.925059e+100		-8.294205e+110		-1.129666e+101		3.925007e+102		1.627476e+101		-2.528433e+101		-4.784096e+101		2.717299e+100		2.472743e+100		-7.809547e+100		-6.434925e+100		2.647310e+100		4.684376e+100		7.443334e+100		2.292485e+101		-1.567308e+101		-7.589727e+100		-1.003947e+101		7.248077e+99		2.219872e+100		2.756635e+100		-1.273835e+101		7.457850e+101		1.037139e+102		4.067843e+101		4.835246e+101		2.195825e+101		2.612592e+101		2.673135e+101		2.673973e+101		-1.337502e+102		2.647747e+101		-9.384904e+101		2.618282e+101		-5.153274e+101		7.788354e+100		-1.675379e+102		-1.233875e+102		4.818361e+101		1.431042e+102		
95.000000		-1.245758e+101		-2.871351e+101		-1.658600e+101		-2.109025e+101		-1.402310e+101		-1.257862e+109		-1.232357e+101		3.866706e+102		1.627799e+101		-3.735746e+101		-7.182665e+101		2.715175e+100		2.472697e+100		-8.753734e+100		-7.587537e+100		2.598183e+100		4.308104e+100		1.458466e+101		-4.008093e+101		-1.270739e+101		-7.777265e+100		-1.003911e+101		7.203515e+99		2.271648e+100		2.780907e+100		-1.254984e+101		8.753607e+101		9.439670e+101		4.321739e+101		4.503697e+101		7.414300e+101		1.570903e+102		1.745647e+102		1.747996e+102		-8.103739e+101		2.881288e+101		-1.591076e+102		6.410911e+101		-5.128328e+101		9.914099e+101		-1.585857e+102		-1.235439e+102		4.564690e+101		1.117382e+102		
