# Reaction ID 	 Column-Integrated Reaction Rate (cm**-2 s**-1)
R1	6.402223e-61
R2	3.156880e-41
R3	5.818879e-16
R4	3.347398e-06
R5	2.047502e-47
R6	4.280651e+04
R7	4.460640e-01
R8	4.734140e+05
R9	2.097443e-05
R10	2.198976e-32
R11	1.283392e-05
R12	2.622795e-01
R13	5.167949e-14
R14	1.089536e+01
R15	1.157499e-22
R16	3.534336e+04
R17	6.854250e+06
R18	2.334799e-09
R19	1.407602e-15
R20	8.497661e+04
R21	1.370109e-02
R22	7.473322e-03
R23	2.314625e-12
R24	6.411122e-04
R25	8.106017e-02
R26	9.623638e-09
R27	4.436461e-08
R28	1.341459e-13
R29	1.232058e+04
R30	4.320087e+02
R31	2.983043e+02
R32	3.726691e+04
R33	9.306065e+04
R34	5.667101e-02
R35	2.185680e+02
R36	1.428337e-02
R37	7.448327e-02
R38	4.507837e-03
R39	1.313089e-09
R40	5.760853e-07
R41	7.050890e-35
R44	8.033173e+03
R45	2.635550e+00
R46	1.317775e-01
R47	1.652570e-12
R48	1.357357e-07
R49	1.258356e-11
R50	1.724468e-01
R51	1.904737e-04
R52	4.610873e-11
R53	1.457187e-03
R54	9.261488e-21
R55	2.580981e+05
R56	2.431068e+02
R57	6.109408e-19
R59	1.492564e+02
R60	1.763002e+02
R61	1.890074e+01
R62	2.171866e-10
R63	7.698331e-08
R64	9.206510e-01
R65	7.361449e-07
R66	2.472958e-04
R67	3.578282e+03
R68	2.916415e-09
R69	2.315759e-08
R70	3.872153e+02
R71	2.581435e+03
R72	9.635734e+01
R73	9.684910e-02
R74	2.436717e-10
R75	2.086375e-02
R76	1.823983e-03
R77	1.823983e-02
R78	9.471633e-05
R79	1.369700e+00
R80	2.238604e-14
R81	3.795114e-01
R82	1.232522e-14
R83	3.705397e-15
R84	6.475005e-10
R85	2.524841e-26
R86	1.540581e-26
R87	2.271095e-24
R88	0.000000e+00
R89	0.000000e+00
R90	0.000000e+00
R91	1.346104e+02
R93	1.197654e+02
R94	1.239230e-04
R95	7.131339e-10
R96	2.728586e-01
R97	5.214156e-20
R98	1.380246e-04
R99	5.721123e+05
R100	1.942151e-05
R101	7.899262e+06
R102	0.000000e+00
R103	0.000000e+00
R104	0.000000e+00
R105	0.000000e+00
R106	0.000000e+00
R107	0.000000e+00
R108	1.392240e-02
R109	7.903655e+03
R110	2.949920e+01
R111	1.508211e+02
R112	4.292238e+04
R113	3.415524e+04
R114	6.831048e+04
R115	2.859093e-06
R116	1.631760e+02
R117	3.404688e-01
R118	2.743507e-02
R119	3.184629e+04
R120	3.460406e-68
R121	6.028131e-52
R122	4.167395e-37
R123	4.116853e+04
R124	1.700973e-26
R125	4.562559e-01
R126	1.163060e-18
R127	4.590092e+05
R128	2.760138e-34
R129	4.926267e-18
R130	5.684652e+02
R131	1.146350e+05
R132	1.285331e+04
R133	3.016983e+04
R134	1.645627e+04
R135	1.627920e-07
R136	6.777103e-04
R137	3.286692e+00
R138	5.345824e+00
R140	3.609795e+04
R141	1.804897e+03
R142	5.396769e+01
R143	2.596533e+00
R145	1.358848e+07
R146	1.415527e+08
R147	1.604350e+05
R148	1.414109e+06
R149	2.639951e-11
R150	9.530487e-06
R152	1.121370e+07
R153	6.364655e+06
R154	3.977910e+05
R155	4.930227e-06
R156	5.456610e-30
R157	4.681979e+03
R159	2.432877e+02
R160	1.087744e-13
R161	1.312485e-13
R162	1.141491e+09
R163	1.352268e+07
R164	1.912854e-02
R165	3.323990e-08
R166	3.095552e-02
R167	1.490734e-01
R168	1.412307e-02
R169	1.011035e-06
R171	5.599227e+03
R172	8.097976e+08
R173	1.598533e-12
R174	5.944977e-22
R175	1.124876e-06
R176	1.685925e-09
R177	9.955576e-07
R178	1.205174e-21
R179	2.235943e-32
R180	1.181364e+00
R181	2.625253e-02
R182	1.132141e-01
R183	2.476321e-15
R186	7.470382e+03
R187	1.665004e-62
R188	6.359559e-47
R189	2.050251e-03
R190	1.896420e-13
R192	1.128761e-08
R193	5.818879e-16
R195	9.847338e+06
R196	1.825887e-15
R197	1.737387e+04
R198	1.969385e+04
R199	9.301081e+03
R200	1.116130e+04
R201	1.007930e+08
R202	9.886567e+07
R203	4.119580e+03
R204	5.446629e-01
R205	2.227886e-19
R206	4.621070e+04
R207	1.839914e+08
R209	4.931384e-15
R212	1.181696e+09
R213	1.735412e-35
R214	6.989908e-46
R215	1.150943e+00
R216	2.457332e-22
R217	2.754790e-07
R218	6.788903e+06
R219	1.251387e-02
R220	4.396431e-05
R221	6.794591e-07
R222	2.548538e-17
R223	1.953433e-09
R224	1.293796e-01
R225	6.233938e-10
R226	3.474411e-29
R227	1.676475e-12
R228	6.276094e-06
R229	3.316776e-03
R230	3.663158e+07
R231	1.361962e-03
R232	1.399060e+01
R233	9.436836e-06
R235	3.048732e+06
R236	5.098267e+03
R237	1.056137e+03
R238	1.265152e+06
R239	3.719217e+04
R242	7.175634e-03
R243	1.232465e-05
R244	1.940972e-23
R245	2.276440e-17
R246	6.684809e-09
R247	2.425412e-08
R248	6.188903e-16
R250	4.504651e-11
R251	4.504651e-11
R252	6.087357e-15
R254	4.809287e-19
R255	9.271461e-20
R257	2.087781e-14
R258	1.504085e+00
R259	7.639555e-06
R260	2.544839e-27
R261	1.661070e-25
R263	5.228803e-06
R264	5.256958e+06
R265	2.323939e-14
R266	1.533909e-02
R267	1.612362e+08
R268	1.020796e-11
R269	1.131793e-19
R270	3.196066e-16
R271	5.733776e-22
R272	2.527144e+08
R273	9.648909e-03
R274	3.468256e-07
R275	1.541856e-08
R276	2.329642e-35
R277	3.125761e+00
R278	6.049861e-01
R279	6.052927e+00
R281	5.664067e+03
R282	3.419369e+05
R283	1.501747e-05
R284	7.432037e+05
R287	8.955603e-24
R288	2.788462e-37
R289	3.815682e+07
R291	5.344698e+03
R292	1.726532e-07
R293	1.869349e-08
R294	2.384522e-17
R295	5.542127e+05
R296	1.443631e+07
R297	9.931270e+05
R298	1.096533e+07
R300	5.253661e+06
R301	2.951031e+08
R302	2.682009e-04
R303	1.788006e-04
R304	1.834692e+07
R305	1.834692e+06
R306	1.070558e+03
R307	2.977709e-05
R308	8.329548e+08
R309	3.687775e+07
R310	4.501019e-20
R311	4.261810e+01
R312	3.885639e+02
R313	1.254864e+01
R314	1.077706e-09
R315	1.842805e-01
R316	2.001796e-02
R317	7.339515e-01
R319	2.983594e+01
R320	4.971952e+08
R321	7.263325e-03
R322	3.908556e+07
R323	6.069512e+06
R324	4.342840e+06
R325	6.690000e-11
R326	9.377898e+06
R327	3.472104e+07
R328	3.873022e+00
R329	2.842920e+08
R330	9.416721e+02
R331	1.086754e+06
R332	2.090211e+06
R333	1.194394e+00
R334	2.583104e-01
R335	7.696453e-04
R336	9.788557e+00
R337	3.162937e+00
R338	6.252425e+01
R339	1.880429e+02
R340	1.175268e+03
R341	6.440468e+02
R342	6.581501e+02
R346	6.513224e+00
R347	1.531021e-11
R348	2.304201e+00
R350	6.894344e+01
R351	7.320958e+01
R352	4.185826e+01
R353	2.242473e-18
R354	1.590351e-17
R355	2.507533e-04
R356	3.242546e-10
R357	2.660888e-11
R358	2.957228e-10
R359	1.793054e-14
R360	1.752086e-10
R361	2.631734e-10
R362	4.958533e-08
R363	5.474168e-09
R364	2.307865e-06
R365	5.514369e-07
R366	3.948852e-13
R367	5.399847e-46
R368	1.488826e-10
R369	2.197529e-10
R370	3.956747e-12
R371	2.761981e-06
R372	1.535193e-07
R373	1.122786e-07
R374	9.245062e-10
R375	7.328403e-11
R376	6.441046e-35
R377	2.520125e-32
R378	2.928283e-21
R379	1.828363e-27
R380	2.340387e-22
R381	1.698754e-16
R382	5.584519e-21
R383	4.653766e-21
R384	3.368246e-33
R385	5.871121e-25
R387	3.430026e-47
R389	2.535446e-01
R390	4.109503e-03
R391	2.863426e+00
R392	3.125605e+00
R393	6.585908e-01
R394	6.585908e-01
R395	5.659903e-01
R396	5.674950e-01
R397	2.690788e-05
R398	1.253814e+00
R399	8.107072e-02
R400	6.263924e-01
R401	6.490407e-04
R402	2.261860e-01
R403	1.407404e-01
R404	2.261860e-02
R405	2.825390e-02
R406	3.090057e-06
R407	2.367460e-05
R408	1.788779e+02
R409	4.543861e+00
R411	7.573102e+01
R412	4.606971e+01
R413	1.872697e-01
R414	3.262787e+01
R415	1.158179e+05
R416	4.731988e+04
R417	3.450768e-13
R418	2.713379e-21
R419	3.604435e+01
R420	1.287298e+01
R421	4.383073e-25
R422	3.566016e-11
R423	2.819683e-03
R424	1.053573e-02
R425	1.590312e-21
R426	2.204088e+00
R427	2.204088e+00
R428	8.326124e-01
R429	5.535814e-34
R430	1.552377e+03
R431	3.742259e+01
R432	1.554438e-07
R433	1.877848e+02
R434	1.944162e-08
R435	4.775200e-05
R436	2.046514e-05
R437	1.458374e-12
R438	2.988831e-10
R439	4.507552e+04
R440	2.667517e-33
R441	1.288561e-05
R442	1.180262e-08
R443	2.980646e-19
R444	1.635799e-19
R445	4.325031e+04
R446	1.387073e-03
R447	3.002870e-01
R448	2.065384e+00
R449	1.272589e+03
R450	4.793418e+03
R451	3.181472e+02
R452	1.190573e+01
R453	5.556006e+01
R454	8.712619e+04
R455	6.505383e+08
R456	8.076801e+03
R457	7.708106e-02
R458	2.572592e+07
R459	1.594183e+03
R460	2.496290e+03
R461	1.977790e+05
R462	7.745499e-02
R463	1.320488e-11
R464	2.389111e-03
R465	9.315509e-17
R466	9.315509e-17
R467	1.763876e-05
R468	1.312023e-22
R469	2.300427e-19
R470	3.854868e-12
R471	2.274979e-17
R472	3.944489e-34
R473	3.815920e-06
R474	1.071101e-02
R475	3.967531e-09
R477	9.184481e+01
R478	9.184481e+01
R479	3.777608e-15
R480	7.144754e-14
R481	1.972170e+04
R482	2.999846e+01
R483	1.565854e+04
R485	3.648309e+01
R486	3.648309e+01
R487	7.298439e+01
R488	1.066899e-04
R489	3.020900e+02
R490	9.181386e+00
R491	2.850562e+01
R492	3.547742e+03
R493	2.112746e+05
R494	4.648308e-11
R495	2.715479e-12
R496	3.105294e+03
R498	5.768141e-16
R499	2.945430e+03
R500	8.059304e-09
R501	7.448326e+02
R502	1.067748e+05
R503	4.226076e-13
R504	1.425832e+03
R505	9.695092e+02
R506	2.559676e+06
R507	7.059052e+02
R509	7.619725e-02
R511	3.524220e+08
R512	2.257764e+08
R513	8.783076e-01
R515	1.353093e-09
R516	2.388294e-04
R517	9.977536e-03
R519	5.958312e+05
R520	2.821692e-03
R521	1.619615e-22
R522	5.503606e-03
R523	6.741133e+06
R524	1.119185e-16
R525	7.865941e-15
R526	3.251633e+05
R527	8.861509e+04
R528	5.684416e+05
R533	5.417113e+08
R534	1.437108e-37
R535	2.035243e-08
R536	9.927014e+01
R537	2.940458e-12
R538	2.591708e-02
R540	1.701095e-07
R541	1.822690e-08
R542	1.103871e-15
R543	1.241668e+07
R544	1.363595e-06
R545	2.688726e-16
R546	6.640888e-01
R547	9.579332e+02
R548	1.196994e+01
R549	4.358791e+03
R551	4.819510e-11
R552	9.585360e-45
R553	6.948642e-18
R554	6.336953e-03
R555	2.160365e-46
R556	1.630946e-41
R557	1.127668e-04
R558	2.770424e-09
R559	4.025277e+04
R560	8.457874e+07
R561	3.350161e+09
R562	1.242589e-13
R563	2.487981e-02
R564	3.615372e-03
R565	3.307769e-01
R566	1.080299e-04
R567	3.650393e-01
R568	1.552964e-27
R569	6.235169e+08
R570	1.268529e-04
R571	1.268529e-04
R572	4.737794e+06
R573	1.743200e-02
R574	1.440183e-01
R575	4.141497e+06
R576	3.681331e+05
R577	4.329228e+06
R578	4.026563e-03
R579	3.397229e+06
R596	1.927646e+07
R597	1.413607e+08
R598	1.955496e+02
R599	9.614524e+02
R608	2.527148e-34
R611	2.330060e-53
R617	2.038521e-03
R618	7.872695e-04
R639	2.823241e+10
R640	5.101739e-06
R641	1.330733e+10
R642	1.020862e+10
R643	2.686479e+09
R644	7.072834e+06
R645	6.954129e-01
M2	2.346036e+07
M3	9.941177e+04
M4	3.191803e-02
M5	7.538519e+02
M6	8.118379e+03
M7	1.055708e+05
M9	5.290280e+04
M10	4.348309e+06
M11	2.478338e+02
M12	8.517317e+09
M13	2.889478e+05
M14	1.405070e+08
M15	3.115063e+00
M16	2.618637e-01
M17	6.969413e-01
M18	1.715538e+03
M19	6.188085e-18
M20	1.757953e-22
M21	1.769365e-09
M22	1.360165e-02
M23	2.898559e+00
M24	2.615493e+03
M25	1.877462e-04
M26	5.085687e-06
M27	1.503761e-03
M28	3.612922e-13
M29	7.865203e-34
M31	7.340096e+00
M32	1.996119e-05
M33	3.239757e-15
M34	4.876305e-07
M35	1.171806e-08
M36	1.230899e-02
M37	8.683677e+00
M38	5.374220e+01
M39	1.656874e+04
M40	8.382877e+04
M41	2.550045e-13
M42	6.722290e-02
M43	9.368036e-12
M44	1.641352e+00
M45	1.200740e+09
M46	4.578244e-04
M47	1.153026e+00
M48	3.818773e+03
M49	6.413043e-05
M50	3.765084e-01
M51	2.717704e+05
M52	2.801474e+06
M53	1.535298e+03
M54	7.661601e+05
M55	1.241803e-01
M56	5.239939e+01
M57	6.634465e+05
M58	3.187162e+01
M73	4.637806e+06
M85	2.888891e+10
M86	2.728902e+08
P1	6.918293e+01
P2	8.104174e+02
P3	2.502733e-10
P4	1.065021e-10
P5	5.583942e-05
P6	7.061149e+08
P7	4.704656e-01
P8	1.465133e-05
P9	7.971906e-15
P10	6.034333e-14
P11	4.725779e+07
P12	2.073248e-34
P13	5.792025e-34
P14	5.720736e-02
P15	3.059293e-12
P16	3.523579e-12
P17	2.529749e-12
P18	1.094127e-23
P19	2.893304e-24
P20	1.112053e+09
P21	1.814145e+09
P22	2.892605e+01
P23	4.023923e+00
P24	2.127577e-13
P25	1.499229e-03
P26	3.607235e-13
P27	1.232768e-08
P28	2.641646e-09
P29	2.641646e-09
P30	1.911985e-01
P31	1.811619e-01
P32	1.238576e+08
P33	1.601086e+08
P34	1.812550e+07
P35	2.725829e+07
P36	6.612664e+06
P37	6.277823e+08
P38	0.000000e+00
P39	0.000000e+00
P40	3.116752e+06
P41	4.963827e+08
P42	3.300699e+10
P43	1.295533e+09
P44	9.007023e+03
P45	3.869494e+08
P46	9.234449e+04
P47	1.813975e+09
P48	4.066357e+07
P49	4.526006e+05
P50	1.348590e-01
P51	1.546040e+05
P52	1.742436e+09
P53	2.799765e+06
P54	7.676380e+05
P56	3.449068e+06
P57	3.165675e+03
P58	5.525227e+04
P59	6.906534e+04
P60	1.381307e+04
P61	3.926611e+01
P62	1.024986e+04
P63	2.269612e+04
P64	1.976759e+04
P65	1.610692e+04
P66	4.392798e+03
P67	1.020894e+10
P68	1.086548e+10
P69	2.673768e+08
P70	3.344850e+03
P71	5.724279e+07
T1	1.822956e-25
T2	4.967798e-30
T3	2.056972e-27
T4	5.851227e-16
T5	1.468284e-64
T6	1.011901e-21
T7	1.667335e-45
T8	1.176683e-17
T9	1.056190e-34
T10	2.392254e-38
T11	5.142219e-38
T12	7.817488e-35
T13	6.225170e-37
T14	2.251834e-28
T15	1.553301e-33
T16	3.169172e-22
T17	1.195591e+01
T18	2.861371e-05
T19	1.496352e-29
T20	4.223200e-28
T21	2.156665e-43
T22	8.969429e-45
T23	5.560804e-49
T24	4.658446e-54
T25	3.295206e-14
T26	2.094794e-31
T27	1.427054e-07
T28	1.472345e-46
T29	9.679625e-45
T30	7.568784e-30
T31	6.513784e-08
T32	8.090454e+03
T33	4.331512e-41
T34	1.240426e-45
T35	4.868999e-46
T36	1.748512e-05
T37	1.740541e-07
T38	6.292557e-04
T40	1.487644e-34
T41	5.893087e-54
T42	5.865041e-22
T43	3.819910e+03
T44	1.220553e-03
T46	1.240571e+09
T47	2.577040e-03
T48	1.559225e-05
T49	6.763741e-05
T50	1.609768e-20
T51	9.023610e-24
T52	6.697454e-24
T53	7.641588e-03
T54	1.648342e+08
T55	1.649079e+09
T56	2.055000e+08
T57	5.572674e-66
T58	1.701128e-25
T59	4.351569e-24
T60	3.407663e-34
T91	4.175829e-06
T92	9.482147e-16
T93	6.736697e-22
