# Reaction ID 	 Column-Integrated Reaction Rate (cm**-2 s**-1)
R1	6.662692e-71
R2	1.938370e-51
R3	1.033961e-19
R4	2.446950e-11
R5	3.644029e-51
R6	4.226511e+06
R7	2.578363e-08
R8	1.942264e+01
R9	2.720490e-15
R10	1.717499e-40
R11	3.094224e-14
R12	8.655942e-07
R13	1.383988e-18
R14	3.212818e-05
R15	3.204740e-37
R16	6.638978e-04
R17	1.363256e-01
R18	6.218400e-14
R19	3.974142e-23
R20	9.714039e-03
R21	3.582408e-10
R22	1.954041e-10
R23	8.367453e-10
R24	5.312148e-15
R25	6.716510e-13
R26	3.449683e-06
R27	2.957914e-19
R28	8.853474e-16
R29	1.173838e-01
R30	8.591817e-02
R31	1.099391e-06
R32	6.590149e+00
R33	8.060008e+01
R34	7.061729e-12
R35	5.408398e-04
R36	1.604595e-09
R37	1.624158e-09
R38	9.832836e-09
R39	1.674543e-11
R40	1.118174e+08
R41	2.745791e-49
R44	7.577075e-03
R45	1.161110e-06
R46	5.805551e-08
R47	3.013017e-15
R48	1.624698e-10
R49	2.956162e-14
R50	3.435438e-03
R51	1.834668e-13
R52	8.459972e-12
R53	1.761949e-04
R54	3.638662e-25
R55	5.703876e+00
R56	1.071856e-03
R57	3.712276e-24
R59	2.741111e-04
R60	9.310813e-03
R61	7.903789e-04
R62	2.593803e-15
R63	5.463656e-07
R64	2.258662e-03
R65	8.109284e-05
R66	3.993856e-02
R67	3.455146e+01
R68	3.358238e-10
R69	7.841039e-06
R70	1.804838e+04
R71	1.203225e+05
R72	3.425694e-09
R73	6.109920e-11
R74	3.090528e-16
R75	4.884071e-08
R76	3.839091e-02
R77	3.839091e-01
R78	7.619012e-01
R79	1.998103e+02
R80	2.264553e-16
R81	1.241158e+02
R82	5.248609e-17
R83	3.284753e-16
R84	1.306960e-10
R85	6.184872e-24
R86	3.773820e-24
R87	4.887040e-27
R88	0.000000e+00
R89	0.000000e+00
R90	0.000000e+00
R91	6.391521e-04
R92	2.313043e-01
R93	2.602241e-09
R94	1.165599e-06
R95	6.387799e-10
R96	4.273963e+01
R97	1.565729e-29
R98	3.762904e-07
R99	1.017182e+01
R100	2.109846e-10
R101	8.940489e+01
R102	0.000000e+00
R103	0.000000e+00
R104	0.000000e+00
R105	0.000000e+00
R106	0.000000e+00
R107	0.000000e+00
R108	1.587019e-08
R109	7.340381e-04
R110	9.336973e+00
R111	1.625979e+04
R112	1.637282e+03
R113	7.904710e+05
R114	1.580942e+06
R115	2.093274e-04
R116	6.160478e-04
R117	1.332087e-05
R118	1.814362e+04
R119	1.679430e-07
R120	3.394459e-87
R121	1.167630e-64
R122	1.442353e-39
R123	7.536410e+03
R124	2.250019e-31
R125	2.710119e-08
R126	1.054778e-21
R127	2.477158e+02
R128	1.489578e-37
R129	2.691941e-21
R130	2.948188e+02
R131	3.174825e+03
R132	3.559735e+02
R133	5.527049e+02
R134	3.014754e+02
R135	2.215484e-10
R136	6.352820e-01
R137	4.700686e+02
R138	7.645693e+02
R140	8.535621e+03
R141	4.267811e+02
R142	8.855952e+01
R143	3.531471e+04
R145	3.004142e+05
R146	3.822811e+06
R147	2.573446e+07
R148	1.123720e+08
