# Reaction ID 	 Column-Integrated Reaction Rate (cm**-2 s**-1)
R1	3.210771e-60
R2	1.365034e-47
R3	1.567777e-14
R4	7.089619e-04
R5	5.526284e-46
R6	2.900199e+05
R7	3.792687e+00
R8	4.611891e+05
R9	1.807245e-02
R10	2.606169e-36
R11	1.151133e-02
R12	2.426183e+05
R13	6.713215e-11
R14	2.510235e+04
R15	1.559142e-26
R16	3.754450e+06
R17	7.352957e+02
R18	7.577493e-01
R19	6.549066e-20
R20	1.907803e+01
R21	1.471548e+04
R22	8.026625e+03
R23	8.017119e-07
R24	8.818144e-10
R25	1.114938e-07
R26	1.567532e-01
R27	4.271688e-08
R28	6.262174e-09
R29	9.130095e+00
R30	2.202290e+07
R31	1.641479e+03
R32	1.063669e+07
R33	4.924092e+07
R34	6.414528e+00
R35	1.994803e+06
R36	3.849967e+01
R37	7.786630e+01
R38	1.181754e+01
R39	7.085511e-05
R40	1.283351e+06
R41	1.317255e-48
R44	1.864264e+05
R45	1.306162e+00
R46	6.530809e-02
R47	3.520296e-12
R48	1.831588e-05
R49	2.465246e-10
R50	1.275172e+02
R51	5.700099e-04
R52	1.004034e-07
R53	1.161601e-03
R54	1.531144e-23
R55	1.041274e+00
R56	5.921976e-03
R57	1.673137e-14
R59	1.539143e+06
R60	1.010080e+06
R61	1.082883e+05
R62	1.148717e-07
R63	1.926365e-02
R64	9.043341e+03
R65	3.052276e-02
R66	9.314141e-01
R67	2.396659e+04
R68	6.148995e-07
R69	2.380223e-05
R70	1.095592e+06
R71	7.303948e+06
R72	6.272116e-07
R73	3.178225e+00
R74	1.208718e-07
R75	1.338126e+03
R76	3.082972e+01
R77	3.082972e+02
R78	4.602263e-01
R79	2.253704e+01
R80	2.109821e-13
R81	2.135731e+02
R82	1.528848e-10
R83	2.803738e-11
R84	4.169683e-06
R85	6.144100e-25
R86	3.748943e-25
R87	1.797072e-26
R88	0.000000e+00
R89	0.000000e+00
R90	0.000000e+00
R91	4.438842e+05
R92	9.979350e+07
R93	5.256484e+01
R94	1.383178e-04
R95	1.759067e-08
R96	3.468068e+00
R97	2.371593e-27
R98	9.466938e-04
R99	2.395640e+00
R100	2.031273e-06
R101	7.162492e+00
R102	0.000000e+00
R103	0.000000e+00
R104	0.000000e+00
R105	0.000000e+00
R106	0.000000e+00
R107	0.000000e+00
R108	2.318744e+01
R109	9.102366e+05
R110	6.351910e+05
R111	2.614449e+06
R112	3.168198e+05
R113	6.961310e+05
R114	1.392262e+06
R115	1.098146e-05
R116	2.804115e-05
R117	1.023798e-04
R118	1.582603e+05
R119	2.114788e-10
R120	9.945276e-82
R121	1.102958e-55
R122	3.588994e-36
R123	6.380749e+06
R124	1.517373e-32
R125	3.813581e+00
R126	1.049587e-16
R127	1.717277e+09
R128	1.032642e-30
R129	8.118300e-16
R130	7.121950e+06
R131	1.922097e+08
R132	2.155129e+07
R133	2.203080e+07
R134	1.201680e+07
R135	9.946158e-06
R136	3.128248e+01
R137	1.517122e+05
R138	2.467609e+05
R140	1.064667e+08
R141	5.323337e+06
R142	2.309654e+06
R143	6.947670e+03
R145	1.095884e+09
R146	2.272424e+09
R147	4.337323e+06
R148	3.836713e+07
R149	3.907635e-08
R150	1.336588e-01
R152	3.692672e+07
R153	2.095881e+07
R154	1.309926e+06
R155	9.178916e-04
R156	7.563872e-28
R157	2.395905e+04
R159	2.024339e+05
R160	5.991576e-08
R161	7.229504e-08
R162	7.623400e+08
R163	3.296564e-02
R164	4.663167e-11
R165	4.462192e-08
R166	4.102697e-02
R167	8.634508e-02
R168	8.180253e-03
R169	9.884923e-13
R171	7.982200e-03
R172	5.966474e+05
R173	5.881529e-11
R174	4.006603e-20
R175	5.055117e-07
R176	7.579550e-10
R177	4.473535e-07
R178	9.244560e-15
R179	4.507429e-24
R180	2.608215e+04
R181	5.796034e+02
R182	2.499539e+03
R183	9.612036e-22
R186	5.813062e-02
R187	6.992871e-54
R188	2.650752e-38
R189	1.600532e+03
R190	7.140995e-02
R192	7.551965e-01
R193	1.567777e-14
R195	2.386026e+09
R196	3.584315e-29
R197	1.163585e+02
R198	5.043501e+03
R199	7.618058e+06
R200	9.141669e+06
R201	1.132993e-04
R202	1.029002e+09
R203	9.580853e+04
R204	1.869823e+00
R205	2.199818e-27
R206	9.440743e+04
R207	2.090809e+01
R209	4.888609e-14
R212	1.201355e+09
R213	3.410891e-15
R214	5.148929e-45
R215	6.632859e+01
R216	2.618299e-02
R217	1.206826e-07
R218	1.643480e+07
R219	2.509118e-10
R220	4.470635e-06
R221	1.335555e-03
R222	1.575374e-13
R223	1.581337e-06
R224	1.919587e-01
R225	2.294086e-08
R226	5.785995e-29
R227	7.203544e-09
R228	1.925776e-02
R229	3.157881e+02
R230	1.658816e+07
R231	2.305854e+05
R232	8.004945e+04
R233	7.313628e-15
R235	3.476102e+03
R236	1.009568e+05
R237	1.030929e+05
R238	1.294662e-08
R239	2.473554e-05
R242	4.469334e-14
R243	2.383871e-12
R244	6.100758e-19
R245	1.036397e-10
R246	2.517433e+01
R247	2.610223e+02
R248	1.108234e-10
R250	5.146788e-02
R251	5.146788e-02
R252	1.034995e-09
R254	1.307677e-12
R255	7.519397e-14
R257	3.104206e+00
R258	2.552009e+03
R259	1.582397e+04
R260	1.107000e-05
R261	4.914319e-08
R263	6.674438e+03
R264	3.746516e+07
