0.000000 9.227274e-05 6.708477e-05 475.000000 56
0.000010 8.028637e-05 3.636155e-05 475.000000 56
0.000110 3.220533e-05 3.216659e-05 475.000000 56
0.001110 1.597831e-05 8.665889e-06 45.000000 7
0.011110 5.049683e-06 3.554182e-06 15.000000 7
0.111110 1.049602e-06 4.840350e-07 65.000000 7
1.111110 8.066752e-08 4.350940e-08 65.000000 7
11.111110 3.732921e-09 3.325605e-09 95.000000 1
111.111110 3.973197e-10 3.330299e-10 275.000000 57
1111.111110 3.705638e-11 3.485336e-11 185.000000 2
11111.111110 1.288905e-11 1.009952e-11 45.000000 77
111111.111110 3.718952e-12 2.904983e-12 45.000000 77
1111111.111110 3.586511e-13 2.811794e-13 45.000000 77
11111111.111110 1.547730e-14 1.212600e-14 45.000000 77
111111111.111110 4.675566e-16 4.601462e-16 115.000000 77
1111111111.111110 2.333788e-17 2.320318e-17 215.000000 27
11111111111.111111 2.029213e-18 1.993668e-18 95.000000 1
111111111111.111115 1.589491e-19 1.358795e-19 95.000000 1
1111111111111.111084 5.583091e-21 4.750333e-21 95.000000 1
11111111111111.111328 3.217605e-22 2.816378e-22 95.000000 1
111111111111111.109375 1.966437e-23 1.720625e-23 95.000000 1
1111111111111111.125000 1.226068e-24 1.077455e-24 95.000000 1
11111111111111112.000000 7.749940e-26 6.793916e-26 95.000000 1
111111111111111104.000000 4.898969e-27 4.302317e-27 95.000000 1
1111111111111111168.000000 3.096718e-28 2.713793e-28 95.000000 1
11111111111111110656.000000 1.967998e-29 1.730013e-29 95.000000 1
111111111111111114752.000000 1.243216e-30 1.090031e-30 95.000000 1
1111111111111111081984.000000 7.849352e-32 6.873407e-32 95.000000 1
11111111111111111344128.000000 4.984032e-33 4.373181e-33 95.000000 1
111111111111111109246976.000000 3.181533e-34 2.805390e-34 95.000000 1
1111111111111111092469760.000000 2.000594e-35 1.738466e-35 95.000000 1
11111111111111108777213952.000000 1.277100e-36 1.144150e-36 95.000000 1
111111111111111104952008704.000000 7.990879e-38 7.088877e-38 95.000000 1
1111111111111110912081133568.000000 5.020002e-39 4.392614e-39 95.000000 1
11111111111111109670567149568.000000 3.057849e-40 2.641064e-40 95.000000 1
111111111111111105501764517888.000000 1.824345e-41 1.699134e-41 105.000000 77
1111111111111110914280156823552.000000 2.545367e-42 2.517540e-42 205.000000 27
11111111111111109705751521656832.000000 2.727481e-42 2.303994e-42 35.000000 77
111111111111111097057515216568320.000000 2.712436e-43 2.294309e-43 35.000000 77
1111111111111111114690340241539072.000000 1.859469e-45 1.852829e-45 215.000000 27
11111111111111109993981897808543744.000000 1.597806e-46 1.583785e-46 205.000000 27
111111111111111113774877033367601152.000000 2.382235e-47 2.354792e-47 215.000000 27
1111111111111111027068305891418701824.000000 1.517260e-46 1.299003e-46 35.000000 77
11111111111111108499795627838070063104.000000 1.513395e-47 1.294675e-47 35.000000 77
111111111111111089720322761250345844736.000000 2.096001e-50 2.088688e-50 215.000000 27
1111111111111110859424295749546296737792.000000 2.268208e-51 1.964608e-51 135.000000 77
11111111111111107687548592784491086348288.000000 4.588905e-52 4.582908e-52 205.000000 27
111111111111111081711189206303427562307584.000000 4.597621e-53 4.597236e-53 215.000000 27
1111111111111110971854396973706809985466368.000000 2.832823e-53 2.460834e-53 35.000000 77
11111111111111110028028979558413168579444736.000000 2.822610e-54 2.461045e-54 35.000000 77
111111111111111107707930031296413335189192704.000000 2.292546e-56 2.265029e-56 205.000000 27
1111111111111110997851137798699795758347976704.000000 2.805603e-56 2.449547e-56 35.000000 77
11111111111111110612336678101112658331831369728.000000 2.870642e-57 2.525030e-57 35.000000 77
111111111111111113729270382380502992298532929536.000000 4.830082e-59 4.807711e-59 205.000000 27
1111111111111111177857523031108370770879831867392.000000 1.514484e-60 1.484645e-60 205.000000 27
11111111111111112103093783969510434491954339250176.000000 8.595096e-62 8.467658e-62 205.000000 27
111111111111111128819383127497345787715287886331904.000000 2.105409e-62 2.069238e-62 205.000000 27
1111111111111111122040331801858973764176996328275968.000000 8.560374e-64 8.437526e-64 215.000000 27
11111111111111110888096319072360769415818198212673536.000000 2.766759e-63 2.366524e-63 35.000000 77
