# Reaction ID 	 Column-Integrated Reaction Rate (cm**-2 s**-1)
R284	2.902608e-08
R287	5.437656e-36
R288	8.836319e-55
R289	1.523360e-10
R291	2.468716e+02
R292	3.264184e-03
R293	5.499403e-10
R294	1.622831e-11
R295	3.789760e-01
R296	3.799966e+00
R297	9.506002e-02
R298	5.664350e-08
R300	8.030445e-17
R301	3.142469e-03
R302	2.745588e-06
R303	1.830392e-06
R304	1.403310e-02
R305	1.403310e-03
R306	1.363651e-10
R307	1.060224e-17
R308	5.736049e-08
R309	2.736617e-09
R310	1.269705e-27
R311	3.221594e-04
R312	1.388803e-01
R313	1.987639e+00
R314	2.078889e-10
R315	4.600630e+02
R316	1.919153e-07
R317	3.655999e+06
R319	1.975080e+02
R320	2.176707e+07
R321	3.488512e+03
R322	1.974336e+07
R323	3.065903e+06
R324	2.193706e+06
R325	1.020906e-04
R326	3.444470e-01
R327	4.440157e-02
R328	1.278035e-02
R329	2.510895e-07
R330	7.473455e-06
R331	2.638312e+00
R332	4.982944e+00
R333	1.066584e-02
R334	1.548586e+04
R335	2.103871e+04
R336	7.760568e-02
R337	2.508814e-02
R338	3.633462e-03
R339	1.092770e-02
R340	6.829815e-02
R341	3.742739e-02
R342	3.824697e-02
R346	1.758951e+04
R347	3.117516e-10
R348	1.575288e+08
R350	7.674654e-05
R351	8.442703e-05
R352	4.584283e-05
R353	1.268931e-01
R354	2.216497e-05
R355	2.526027e-10
R356	5.262035e-09
R357	2.798394e-01
R358	5.013978e+00
R359	1.318151e+00
R360	7.060815e-10
R361	1.060575e-09
R362	5.658213e-10
R363	7.937374e-04
R364	2.430720e+00
R365	5.807915e-01
R366	1.577456e-03
R367	8.479420e-24
R368	3.170989e+04
R369	4.680427e+04
R370	1.150783e+03
R371	2.528522e-11
R372	1.504898e-12
R373	1.100629e-12
R374	3.952564e-09
R375	3.133130e-10
R376	8.070928e-12
R377	2.533891e-13
R378	5.931546e-06
R379	2.531343e-09
R380	6.532901e-06
R381	2.782995e-05
R382	4.152875e-06
R383	3.460729e-06
R384	4.770170e-21
R385	7.203567e-08
R387	2.935292e-18
R389	7.637932e+02
R390	7.901671e+03
R391	3.564389e+06
R392	9.965099e+00
R393	1.845098e+06
R394	1.845098e+06
R395	1.695412e+06
R396	6.304422e+06
R397	5.773435e+02
R398	1.428767e+07
R399	9.006317e+05
R400	7.921704e+06
R401	4.006358e+05
R402	1.582189e+06
R403	1.057080e+06
R404	1.582189e+05
R405	2.122108e+05
R406	5.681169e+04
R407	1.785413e-03
R408	5.623475e+03
R409	2.998260e+02
R411	4.997101e+03
R412	3.039903e+03
R413	2.033537e+07
R414	3.606025e+04
R415	1.296874e+08
R416	5.298655e+07
R417	5.746577e-03
R418	5.529455e-05
R419	2.852831e+05
R420	1.018868e+05
R421	8.278954e-16
R422	1.287795e-08
R423	2.679109e+04
R424	7.662095e+03
R425	1.535136e-10
R426	4.811718e+08
R427	4.811718e+08
R428	1.172689e+08
R429	8.602805e-38
R430	1.685740e-03
R431	8.470244e-04
R432	1.168261e-11
R433	1.110531e+09
R434	7.963752e-05
R435	8.621842e-02
R436	3.695075e-02
R437	4.483300e-13
R438	9.934892e-10
R439	1.568867e+08
R440	4.211343e-09
R441	6.226384e+04
R442	2.350102e+03
R443	2.201328e-02
R444	1.771065e-06
R445	2.224937e+05
R446	9.386541e+05
R447	8.448037e+02
R448	6.495090e+03
R449	1.208260e+04
R450	4.551114e+04
R451	3.020651e+03
R452	3.227997e+02
R453	1.506399e+03
R454	8.363882e+04
R455	7.165067e+08
R456	4.466026e+03
R457	1.339876e-08
R458	2.724878e+07
R459	1.401170e-05
R460	2.194056e-05
R461	2.749949e-05
R462	4.125848e-05
R463	1.524122e-12
R464	8.566682e-04
R465	2.375507e-15
R466	2.375507e-15
R467	2.343455e-06
R468	4.631470e-11
R469	1.695065e-07
R470	7.974656e-05
R471	1.556722e-06
R472	2.298186e-25
R473	1.368398e-06
R474	2.822243e-02
R475	3.261905e-04
R477	1.219757e+04
R478	1.219757e+04
R479	1.236585e-10
R480	1.829970e-09
R481	4.626554e+07
R482	6.186775e+04
R483	3.167402e+06
R485	2.247792e+02
R486	2.247792e+02
R487	5.241133e+02
R488	9.669838e-01
R489	1.123282e+05
R490	1.605318e+02
R491	4.113443e+05
R492	1.739090e+03
R493	1.111731e+07
R494	1.127601e-08
R495	7.468156e-10
R496	1.474878e+05
R498	6.595110e-07
R499	2.257648e+02
R500	7.543742e-08
R501	3.995096e+05
R502	2.247397e+06
R503	1.972855e-08
R504	3.437983e+04
R505	2.998109e+04
R506	1.020582e-01
R507	4.065149e-05
R509	2.443140e-11
R511	2.337600e+09
R512	3.350451e+09
R513	3.223189e-02
R515	7.300687e-12
R516	7.601688e-08
R517	1.309499e-07
R519	2.120914e+02
R520	6.575017e-05
R521	6.186234e-06
R522	3.018392e+00
R523	2.169638e+03
R524	8.737320e-07
R525	6.613314e-09
R526	7.362023e+04
R527	4.225684e+05
R528	1.146739e+06
R533	1.465765e+08
R534	4.772415e-27
R535	3.505013e+03
R536	7.368928e+04
R537	2.863223e-01
R538	6.140055e-02
R540	3.003363e-08
R541	1.222433e+04
R542	1.282138e-14
R543	5.487404e+08
R544	3.703116e-02
R545	1.839951e-03
R546	6.965941e+00
R547	1.443397e+03
R548	7.299936e+02
R549	2.195335e-04
R551	4.364099e-07
R552	7.448292e-24
R553	4.493054e-13
R554	5.175410e+00
R555	1.295082e-37
R556	1.301343e-38
R557	4.302650e+00
R558	1.018064e+01
R559	2.813086e+06
R560	4.654174e+07
R561	8.982263e+09
R562	1.542912e-11
R563	9.767793e-03
R564	1.360687e-03
R565	5.958268e+03
R566	2.923230e-03
R567	1.108860e+02
R568	6.236505e-13
R569	2.417332e+08
R570	2.365223e+03
R571	2.365223e+03
R572	6.172577e+06
R573	5.295891e+07
R574	9.973867e+03
R575	1.158204e+08
R576	1.029515e+07
R577	6.568174e+07
R578	2.395565e+08
R579	5.538856e+07
R596	1.971703e+08
R597	1.445915e+09
R598	1.203787e+04
R599	5.918621e+04
R608	4.812904e-28
R611	2.270467e-53
R617	2.111645e+03
R618	2.801112e+01
R639	3.315135e+05
R640	5.181345e+00
R641	5.142889e+05
R642	1.004544e+08
R643	2.643536e+07
R644	2.446550e-01
R645	1.429432e+04
M2	3.049237e+09
M3	4.027289e+08
M4	1.090070e+01
M5	4.311492e+04
M6	9.775170e+05
M7	3.217152e+08
M9	2.962519e+08
M10	6.867500e+06
M11	1.023322e-02
M12	2.996727e+10
M13	6.111792e+08
M14	1.575261e+05
M15	1.074255e+04
M16	1.543033e+05
M17	2.102836e+03
M18	1.311464e+05
M19	9.516644e-02
M20	2.919319e-02
M21	1.218251e+00
M22	1.269429e-09
M23	2.330563e+00
M24	1.492076e+05
M25	1.797110e-07
M26	1.072201e-02
M27	2.709349e+04
M28	4.272252e+00
M29	3.754655e-07
M31	2.202783e+08
M32	1.200952e+05
M33	3.346117e+01
M34	5.272058e+03
M35	2.661504e+00
M36	7.229526e-04
M37	4.233075e+04
M38	3.035547e+05
M39	1.337169e+08
M40	7.009808e+02
M41	1.879692e-07
M42	2.969098e+01
M43	6.151777e-03
M44	9.287900e-01
M45	7.554397e+07
M46	6.459307e+06
M47	2.165645e+03
M48	1.692518e+04
M49	5.298397e+03
M50	2.479717e+02
M51	9.383229e+05
M52	8.475316e+04
M53	1.413103e+01
M54	2.336336e+04
M55	4.226851e-03
M56	5.236450e+03
M57	2.827828e+09
M58	1.957942e+04
M73	2.474140e+08
M85	1.538394e+08
M86	2.622069e+06
P1	2.727140e+01
P2	5.907250e+02
P3	1.296974e+00
P4	6.915217e-01
P5	7.587461e+02
P6	2.863594e+09
P7	1.600460e+00
P8	1.720405e+04
P9	3.897094e+00
P10	2.932274e+01
P11	3.289679e+03
P12	9.057866e-08
P13	2.848816e-07
P14	3.101405e+01
P15	2.731323e-03
P16	1.995651e-03
P17	1.432775e-03
P18	2.317275e-02
P19	6.014019e-03
P20	2.532259e+09
P21	4.366394e+09
P22	9.073893e+05
P23	1.636904e+05
P24	5.679583e-07
P25	2.709769e+04
P26	4.272113e+00
P27	2.444425e-08
P28	5.238054e-09
P29	5.238054e-09
P30	1.344964e+01
P31	6.233907e-01
P32	1.218961e+09
P33	1.575731e+09
P34	1.783846e+08
P35	7.915832e+07
P36	3.072274e+09
P37	7.439095e+08
P38	0.000000e+00
P39	0.000000e+00
P40	1.079501e+08
P41	5.338663e+03
P42	2.765579e+09
P43	1.910099e-02
P44	1.499106e+05
P45	2.188406e+09
P46	1.186335e+07
P47	7.458165e+08
P48	1.599861e+07
P49	9.974392e+06
P50	4.372072e+02
P51	4.399500e+07
P52	2.211818e+08
P53	8.473901e+04
P54	2.337749e+04
P56	9.158337e+09
P57	2.194520e+06
P58	1.609296e+08
P59	2.011620e+08
P60	4.023241e+07
P61	1.795355e+04
P62	4.289606e+07
P63	9.498413e+07
P64	8.272812e+07
P65	6.740810e+07
P66	1.838403e+07
P67	1.004544e+08
P68	2.539622e+08
P69	2.202004e+06
P70	7.006594e+02
P71	7.111613e+07
T1	6.477736e-16
T2	2.115553e-28
T3	5.455522e-23
T4	7.072850e-20
T5	1.038935e-41
T6	4.608032e-06
T7	2.219761e-12
T8	9.130653e-15
T9	8.217903e-23
T10	8.153191e-25
T11	1.913123e-24
T12	1.289482e-09
T13	4.813795e-08
T14	6.707315e-26
T15	1.194232e-33
T16	6.378254e-23
T17	3.336941e+02
T18	2.024379e-07
T19	1.781118e-26
T20	4.623592e-25
T21	1.659137e-39
T22	9.827400e-41
T23	4.365501e-20
T24	2.242964e-23
T25	8.569807e-21
T26	1.630043e-33
T27	5.690262e-06
T28	1.837480e-39
T29	2.127770e-43
T30	4.639406e-25
T31	1.577110e-05
T32	9.407661e+05
T33	1.758043e-36
T34	7.690776e-41
T35	3.356687e-41
T36	1.870123e-03
T37	1.934209e-05
T38	7.704458e-02
T40	1.216535e-29
T41	7.467603e-50
T42	3.750120e-19
T43	2.111412e+04
T44	2.085199e-02
T46	1.193223e+10
T47	1.932388e-01
T48	2.650932e-02
T49	1.073793e-01
T50	4.893393e-11
T51	4.336118e-14
T52	7.475353e-09
T53	1.469197e+00
T54	6.771445e+07
T55	6.781021e+08
T56	8.371307e+07
T57	2.653767e-63
T58	6.533519e-23
T59	1.780716e-21
T60	4.501196e-33
T91	4.485309e-06
T92	3.420679e-15
T93	7.305984e-21
