X3	5.228401e+16	3.924875e-10
X53	1.198907e+26	9.000000e-01
X1	1.387628e+13	1.041669e-13
X56	2.414550e+05	1.812563e-21
X54	4.791064e+10	3.596574e-16
X2	3.647653e+05	2.738234e-21
X4	2.798325e+11	2.100657e-15
X5	2.342321e+09	1.758342e-17
X7	2.717226e+23	2.039777e-03
X6	1.539441e+08	1.155634e-18
X52	1.383386e+22	1.038486e-04
X20	1.073982e+23	8.062205e-04
X22	5.901995e+16	4.430531e-10
X61	6.926253e+13	5.199425e-13
X19	1.983742e+14	1.489163e-12
X58	6.850825e+09	5.142802e-17
X59	7.607541e+08	5.710856e-18
X80	4.238637e+05	3.181875e-21
X60	7.089512e+13	5.321981e-13
X21	1.619002e+22	1.215358e-04
X62	5.791679e+09	4.347719e-17
X24	7.177044e+14	5.387689e-12
X63	9.406110e+14	7.061013e-12
X23	3.003210e-01	2.254460e-27
X71	2.792993e-03	2.096654e-29
X25	5.978612e+01	4.488046e-25
X26	6.042535e-27	4.536032e-53
X64	4.056506e+09	3.045153e-17
X27	1.906096e+16	1.430875e-10
X28	6.784187e+10	5.092778e-16
X29	4.516672e+14	3.390591e-12
X30	9.377034e+10	7.039186e-16
X31	8.170181e+18	6.133221e-08
X32	2.718236e+10	2.040535e-16
X33	5.732463e+15	4.303266e-11
X34	4.387007e+11	3.293254e-15
X35	9.481866e+13	7.117882e-13
X36	8.747124e+11	6.566323e-15
X40	3.759509e+13	2.822202e-13
X41	3.933133e+10	2.952538e-16
X76	3.882074e+06	2.914210e-20
X77	6.473108e+06	4.859256e-20
X42	1.734396e+14	1.301983e-12
X43	5.308122e+15	3.984720e-11
X74	2.622932e+02	1.968992e-24
X75	1.838418e+03	1.380070e-23
X44	8.562808e+09	6.427960e-17
X45	1.151617e+17	8.645002e-10
X46	5.245821e+12	3.937952e-14
X47	1.073884e+14	8.061470e-13
X48	1.298234e+13	9.745628e-14
X68	9.347582e+08	7.017077e-18
X73	3.205890e+12	2.406609e-14
X78	2.659211e+13	1.996227e-13
X79	6.734076e+13	5.055161e-13
X111	3.018340e+13	2.265819e-13
X8	6.596307e+07	4.951740e-19
X9	5.480008e+18	4.113752e-08
X10	2.583330e+12	1.939264e-14
X57	1.942296e+11	1.458050e-15
X11	9.214613e+15	6.917259e-11
X12	4.107303e+12	3.083285e-14
X13	4.234956e+08	3.179113e-18
X14	1.453574e+04	1.091174e-22
X15	5.310431e+00	3.986454e-26
X16	1.387996e+13	1.041946e-13
X17	1.090084e+08	8.183083e-19
X18	5.342321e+04	4.010393e-22
X70	1.956910e+05	1.469020e-21
X37	1.262096e+16	9.474348e-11
X38	3.018770e+05	2.266141e-21
X39	8.866217e+01	6.655724e-25
X72	3.610505e+11	2.710347e-15
X65	1.633096e+09	1.225939e-17
X66	2.700367e+07	2.027121e-19
X109	4.105078e+14	3.081615e-12
X67	1.055229e+05	7.921433e-22
X110	1.183006e+14	8.880630e-13
X106	6.306388e+15	4.734102e-11
X107	1.352305e+13	1.015153e-13
X108	1.453119e+16	1.090833e-10
X49	1.482046e+08	1.112548e-18
X50	7.626065e+07	5.724762e-19
X51	0.000000e+00	0.000000e+00
X69	0.000000e+00	0.000000e+00
