# Reaction ID 	 Column-Integrated Reaction Rate (cm**-2 s**-1)
R1	2.903740e-60
R2	4.536404e-47
R3	1.535765e-14
R4	6.609920e-04
R5	5.413454e-46
R6	2.686509e+05
R7	4.729431e+00
R8	5.337907e+05
R9	1.792841e-02
R10	7.555986e-37
R11	1.191449e-02
R12	2.478938e+05
R13	6.560657e-11
R14	2.559340e+04
R15	1.322479e-26
R16	3.467552e+06
R17	2.701345e+03
R18	6.126150e-01
R19	1.798200e-20
R20	7.043714e+01
R21	1.110325e+04
R22	6.056317e+03
R23	6.532012e-07
R24	2.727832e-09
R25	3.448983e-07
R26	1.360422e-01
R27	3.526631e-08
R28	6.659056e-09
R29	3.413065e+01
R30	2.195301e+07
R31	1.491837e+03
R32	9.259257e+06
R33	5.129616e+07
R34	5.956324e+00
R35	1.805063e+06
R36	3.249177e+01
R37	6.657108e+01
R38	1.010343e+01
R39	6.491571e-05
R40	5.292201e+06
R41	7.368470e-49
R44	1.807088e+05
R45	1.245511e+00
R46	6.227554e-02
R47	3.413398e-12
R48	1.763836e-05
R49	2.553155e-10
R50	1.183204e+02
R51	4.932538e-04
R52	1.690423e-07
R53	7.129825e-04
R54	1.498999e-23
R55	3.337342e+00
R56	2.073758e-02
R57	1.716926e-14
R59	1.254125e+06
R60	8.421640e+05
R61	9.028630e+04
R62	1.162214e-07
R63	1.708905e-02
R64	7.692816e+03
R65	3.755352e-02
R66	1.111800e+00
R67	2.382833e+04
R68	6.621527e-07
R69	2.560010e-05
R70	1.041390e+06
R71	6.942597e+06
R72	2.402504e-06
R73	3.035181e+00
R74	1.123814e-07
R75	1.159867e+03
R76	2.648998e+01
R77	2.648998e+02
R78	5.621815e-01
R79	3.425105e+01
R80	2.139123e-13
R81	2.324509e+02
R82	1.383437e-10
R83	2.550271e-11
R84	3.921961e-06
R85	6.333320e-25
R86	3.864398e-25
R87	2.020721e-26
R88	0.000000e+00
R89	0.000000e+00
R90	0.000000e+00
R91	4.638008e+05
R92	9.538978e+07
R93	4.581084e+01
R94	1.194479e-04
R95	1.862797e-08
R96	4.445816e+00
R97	6.000982e-29
R98	8.708688e-04
R99	9.387497e+00
R100	2.947304e-06
R101	2.752536e+01
R102	0.000000e+00
R103	0.000000e+00
R104	0.000000e+00
R105	0.000000e+00
R106	0.000000e+00
R107	0.000000e+00
R108	2.124642e+01
R109	7.714814e+05
R110	5.629559e+05
R111	2.417265e+06
R112	2.663345e+05
R113	7.454188e+05
R114	1.490838e+06
R115	1.224132e-05
R116	8.978707e-05
R117	3.042268e-04
R118	1.764791e+05
R119	4.013692e-09
R120	5.161541e-82
R121	2.920898e-56
R122	3.236826e-36
R123	6.136795e+06
R124	1.342180e-32
R125	4.757284e+00
R126	1.324623e-16
R127	1.762311e+09
R128	1.059722e-30
R129	8.608496e-16
R130	7.148966e+06
R131	1.995190e+08
R132	2.237083e+07
R133	2.142493e+07
R134	1.168632e+07
R135	1.062668e-05
R136	3.300655e+01
R137	1.600735e+05
R138	2.603605e+05
R140	1.133796e+08
R141	5.668981e+06
R142	2.205455e+06
R143	6.985042e+03
R145	1.105704e+09
R146	2.292378e+09
R147	4.553768e+06
R148	4.016635e+07
R149	4.139923e-08
R150	2.868337e-01
R152	3.926707e+07
R153	2.228714e+07
R154	1.392946e+06
R155	1.042374e-03
R156	8.589669e-28
R157	2.450595e+04
R159	2.299275e+05
R160	6.483281e-08
R161	7.822802e-08
R162	8.326960e+08
R163	1.247426e-01
R164	1.764551e-10
R165	4.387540e-08
R166	4.000922e-02
R167	1.025668e-01
R168	9.717095e-03
R169	3.372497e-12
R171	3.419329e-02
R172	8.833614e+05
R173	1.893238e-11
R174	1.272212e-20
R175	1.017486e-06
R176	1.525324e-09
R177	9.004571e-07
R178	1.708141e-14
R179	7.902863e-24
R180	2.816713e+04
R181	6.259362e+02
R182	2.699350e+03
R183	5.471369e-21
R186	5.527499e-01
R187	3.064051e-54
R188	1.162940e-38
R189	2.995638e+03
R190	1.248392e-01
R192	8.917440e-01
R193	1.535765e-14
R195	2.420879e+09
R196	1.727384e-29
R197	1.012885e+02
R198	4.060923e+03
R199	8.484646e+06
R200	1.018158e+07
R201	4.701111e-04
R202	1.034493e+09
R203	1.192387e+05
R204	2.323271e+00
R205	1.045445e-29
R206	8.789653e+04
R207	7.957591e+01
R209	1.130844e-13
R212	3.132953e+09
R213	4.107298e-15
R214	5.435885e-45
R215	7.240396e+01
R216	2.633808e-02
R217	1.067759e-07
R218	1.793877e+07
R219	1.039238e-09
R220	7.852550e-06
R221	1.028979e-03
R222	1.288980e-13
R223	1.302814e-06
R224	2.240933e-01
R225	2.237808e-08
R226	5.207118e-29
R227	1.337638e-08
R228	1.775338e-02
R229	2.662288e+02
R230	2.162686e+07
R231	2.428009e+05
R232	7.593418e+04
R233	3.876452e-14
R235	5.017221e+03
R236	1.066396e+05
R237	1.099106e+05
R238	7.068857e-08
R239	6.447969e-05
R242	3.181935e-13
R243	1.123158e-11
R244	5.665493e-19
R245	9.624538e-11
R246	2.157385e+01
R247	2.150255e+02
R248	9.034293e-11
R250	4.525536e-02
R251	4.525536e-02
R252	2.874951e-09
R254	1.216974e-12
R255	8.805241e-14
R257	3.326799e+00
R258	1.273349e+04
R259	2.142861e+04
R260	1.692981e-05
R261	5.319111e-08
R263	5.743666e+03
R264	2.768687e+07
R265	1.605560e+04
R266	2.383903e+08
R267	5.477838e+08
R268	3.007615e-03
R269	1.657997e-01
R270	1.419306e+04
R271	6.145552e-02
R272	1.431310e+09
R273	4.940021e+03
R274	1.573321e+03
R275	9.319304e-02
R276	1.170650e-41
R277	3.916107e+00
R278	7.579563e-01
R279	9.303744e+00
R281	8.435492e-05
R282	2.963258e+01
R283	3.090746e-07
R284	1.909658e-09
R287	7.870679e-38
R288	5.933817e-57
R289	1.508051e-11
R291	9.906635e+01
R292	3.421646e-03
R293	1.335237e-10
R294	6.443312e-11
R295	3.942118e-02
R296	6.829428e+00
R297	2.177703e-01
R298	7.629894e-08
R300	1.396126e-17
R301	1.430846e-03
R302	2.059483e-06
R303	1.372988e-06
R304	7.478250e-03
R305	7.478250e-04
R306	6.416459e-11
R307	1.988025e-18
R308	1.768375e-08
R309	8.109523e-10
R310	5.984687e-29
R311	1.287431e-04
R312	5.459339e-02
R313	1.311655e+00
R314	7.250755e-11
R315	5.166882e+02
R316	1.862350e-07
R317	3.560102e+06
R319	3.786488e+01
R320	3.768608e+07
R321	8.937169e+03
R322	3.407994e+07
R323	5.292200e+06
R324	3.786660e+06
R325	3.860612e-04
R326	2.860290e-01
R327	3.564860e-03
R328	7.338487e-03
R329	7.613491e-08
R330	9.553097e-06
R331	2.967714e-01
R332	5.707959e-01
R333	2.145847e-03
R334	3.157664e+04
R335	3.172616e+04
R336	1.307593e-02
R337	4.225171e-03
R338	4.025156e-04
R339	1.210573e-03
R340	7.566083e-03
R341	4.146213e-03
R342	4.237007e-03
R346	1.244410e+04
R347	1.675724e-09
R348	1.251503e+08
R350	2.524543e-05
R351	2.680836e-05
R352	1.532729e-05
R353	3.939264e-01
