z			H			H2			O			O(1D)			O2			O3			OH			HO2			H2O			H2O2			CO2			CO			CH2O			CHO			C			CH			CH2			CH21			CH3			CH4			CH3O			CH4O			CHO2			CH2O2			CH3O2			CH4O2			C2			C2H			C2H2			C2H3			C2H4			C2H5			C2H6			C2HO			C2H2O			C2H3O			C2H4O			C2H5O			S			S2			S3			S4			SO			SO2			SO21			SO23			SO3			H2S			HS			HSO			HSO2			HSO3			H2SO4			H2SO4A			S8			S8A			Air

1.000000		2.105609e+09		8.190050e+15		2.811759e+05		7.301708e-17		5.047822e+02		4.042853e-05		4.407702e+04		6.073295e+00		2.298909e+17		1.290755e+02		2.811038e+15		8.887580e+10		7.672650e+08		1.700983e+06		1.125328e-15		7.185702e-11		1.176556e-03		1.185287e-06		7.685379e+04		3.160151e+14		8.045169e+04		2.702499e+10		1.436017e-04		8.533151e-03		6.118875e-10		5.046566e-07		0.000000e+00		1.212832e-16		6.758791e-06		6.899071e-07		5.940536e+02		8.998717e+03		5.263007e+10		4.830823e-12		6.673511e+02		1.935445e+00		2.215685e+04		4.681914e+00		3.653940e+07		3.111661e+07		7.900150e+04		2.394839e+06		4.141563e+06		7.366280e+08		1.119752e-03		7.596047e-03		1.276235e-01		1.289488e+06		3.136443e+05		6.583597e+04		5.741176e+06		1.563713e+03		1.982054e+06		1.841673e+05		5.537629e+09		1.503106e+09		2.298909e+19
3.000000		1.505704e+09		6.774428e+15		2.485881e+05		1.293736e-16		4.606531e+02		4.547045e-05		3.464975e+04		4.925542e+00		1.745536e+16		1.573076e+02		2.325143e+15		9.102698e+10		6.480461e+08		1.366909e+06		8.318805e-15		5.167304e-10		9.195566e-04		9.379428e-07		3.600190e+04		2.613834e+14		4.619347e+04		2.535067e+10		2.060971e-04		4.306947e-03		2.504612e-10		2.634422e-07		0.000000e+00		3.145216e-15		3.947101e-05		9.929451e-07		3.559762e+02		4.142803e+03		4.305427e+10		5.857337e-11		1.905779e+03		3.440731e+00		1.616604e+04		2.764716e+00		4.020521e+07		1.943903e+07		4.504669e+04		8.717892e+05		1.487309e+06		6.543998e+07		1.449599e-04		9.838951e-04		1.183618e-01		1.136423e+05		1.495897e+05		2.141639e+04		1.681130e+06		1.544895e+02		2.004256e+06		6.577606e+05		6.969223e+08		5.193724e+09		1.901549e+19
5.000000		2.284399e+09		5.512796e+15		9.042158e+05		2.109253e-15		2.101380e+03		5.031530e-04		8.670616e+04		1.964692e+01		5.759813e+15		7.365796e+02		1.892102e+15		9.631108e+10		6.284169e+08		1.117386e+06		7.897644e-14		2.176021e-09		9.031144e-04		9.204535e-07		2.424774e+04		2.126907e+14		2.919048e+04		2.244642e+10		8.140692e-05		2.525430e-03		7.330518e-10		4.694134e-07		3.068013e-27		1.830753e-14		1.118108e-04		1.842026e-06		2.950943e+02		2.598574e+03		3.451652e+10		4.213193e-10		3.971112e+03		5.049035e+00		1.302300e+04		4.274976e+00		3.462235e+07		1.172547e+07		1.890085e+04		2.869047e+05		5.219418e+05		5.429044e+06		1.769363e-05		1.202047e-04		7.595818e-02		2.910918e+04		5.989778e+04		6.661819e+03		9.745891e+05		2.114165e+01		1.766033e+06		1.136017e+06		1.255580e+08		4.672715e+09		1.547408e+19
7.000000		2.932195e+09		4.438908e+15		3.068733e+06		4.814526e-14		1.240774e+04		7.895944e-03		1.874702e+05		1.005550e+02		1.686189e+15		2.929749e+03		1.523499e+15		1.032643e+11		5.626266e+08		9.046108e+05		6.242488e-13		8.843843e-09		1.086711e-03		1.109088e-06		1.950015e+04		1.712400e+14		1.759559e+04		1.845083e+10		2.413239e-05		1.726415e-03		3.305308e-09		1.370740e-06		2.102332e-25		1.171545e-13		3.887954e-04		4.265383e-06		3.192396e+02		2.084304e+03		2.733307e+10		3.100099e-09		8.443974e+03		7.378761e+00		2.277455e+04		9.413652e+00		2.878984e+07		6.630731e+06		7.234361e+03		8.423401e+04		4.619044e+05		2.051029e+06		9.799528e-06		6.662146e-05		2.163427e-01		1.288963e+04		3.714565e+04		5.188658e+03		3.197454e+06		1.345106e+01		1.659951e+06		1.442099e+06		3.492000e+07		3.826868e+09		1.245963e+19
9.000000		3.190636e+09		3.532543e+15		7.616133e+06		7.429386e-13		5.798137e+04		8.431341e-02		3.301599e+05		4.042260e+02		4.294609e+14		8.173310e+03		1.212397e+15		1.083125e+11		4.360185e+08		6.999640e+05		3.410851e-12		2.868605e-08		1.468896e-03		1.508597e-06		1.673002e+04		1.362528e+14		1.028983e+04		1.405863e+10		7.576478e-06		1.032336e-03		1.254482e-08		3.599179e-06		2.183308e-25		9.006550e-13		1.685832e-03		1.182038e-05		4.036973e+02		1.907305e+03		2.138712e+10		1.876429e-08		2.085640e+04		1.331277e+01		5.290528e+04		2.052155e+01		1.831377e+07		2.236335e+06		1.274378e+03		8.963364e+03		3.746824e+05		1.366667e+06		9.525350e-06		6.479289e-05		1.005279e+00		5.384389e+03		2.112502e+04		3.674506e+03		1.300042e+07		1.450024e+01		1.552219e+06		1.583064e+06		1.432692e+07		3.056620e+09		9.915385e+18
11.000000		2.735718e+09		2.774756e+15		1.678528e+07		1.073024e-11		2.295580e+05		8.476164e-01		4.162017e+05		1.361361e+03		9.289262e+13		1.245703e+04		9.522910e+14		1.135000e+11		2.712273e+08		5.267605e+05		9.431716e-12		5.835397e-08		1.902592e-03		1.960556e-06		1.345564e+04		1.069937e+14		6.382439e+03		1.003981e+10		2.027913e-06		4.685323e-04		3.769285e-08		7.996227e-06		9.319393e-24		7.450856e-12		7.840611e-03		3.445018e-05		5.037634e+02		1.661093e+03		1.647938e+10		7.568417e-08		5.233454e+04		2.770198e+01		1.214428e+05		4.824673e+01		7.967575e+06		3.596879e+05		7.373673e+01		2.214229e+02		2.132010e+05		7.800038e+05		7.883791e-06		5.364690e-05		3.468227e+00		1.772273e+03		9.190897e+03		1.805851e+03		1.921046e+07		1.213474e+01		1.393444e+06		1.687642e+06		7.321472e+06		2.401956e+09		7.788143e+18
13.000000		1.874318e+09		2.128251e+15		3.536965e+07		1.764151e-10		9.387449e+05		9.633740e+00		4.271596e+05		4.554299e+03		2.206943e+13		1.186548e+04		7.303046e+14		1.798578e+11		1.822018e+08		5.847132e+05		1.561005e-11		8.464900e-08		2.450420e-03		2.458318e-06		1.172588e+04		8.191347e+13		4.318029e+03		5.224428e+09		4.667628e-07		1.859004e-04		1.264289e-07		1.953742e-05		3.359846e-25		6.541996e-11		3.842129e-02		1.035892e-04		6.364822e+02		1.373754e+03		1.166178e+10		3.149102e-07		1.525379e+05		7.003883e+01		2.484805e+05		1.285257e+02		1.890455e+06		1.650492e+04		6.480718e-01		4.320960e-01		7.843204e+04		4.886980e+05		7.187115e-06		4.890572e-05		1.001974e+01		5.758135e+02		2.829108e+03		5.504428e+02		1.755371e+07		1.110744e+01		1.458535e+06		2.989301e+06		2.886691e+06		1.831576e+09		5.972294e+18
15.000000		2.022699e+09		1.568161e+15		4.740400e+07		6.990652e-10		2.488363e+06		2.552439e+01		6.962060e+05		9.158769e+03		1.178362e+13		2.339094e+04		5.378780e+14		2.776100e+11		1.526056e+08		6.442470e+05		6.508882e-11		1.790228e-07		3.074314e-03		3.052673e-06		1.335564e+04		5.990924e+13		1.978706e+03		1.727853e+09		4.309572e-07		1.938570e-04		3.584894e-07		2.736128e-05		0.000000e+00		2.842319e-10		9.632893e-02		1.737452e-04		7.363255e+02		1.096545e+03		6.665148e+09		1.330165e-06		1.714186e+05		8.639112e+01		2.308071e+05		1.300547e+02		9.477864e+05		3.016023e+03		4.389528e-02		1.140726e-02		6.303285e+04		4.347631e+05		9.482442e-06		6.448511e-05		2.403508e+01		2.730842e+02		1.573970e+03		3.390996e+02		8.767170e+06		1.398033e+01		1.743540e+06		5.890033e+06		1.042169e+06		1.313169e+09		4.396594e+18
17.000000		2.727564e+09		1.129530e+15		5.638834e+07		1.331107e-09		4.772978e+06		3.207496e+01		1.113283e+06		1.273509e+04		7.425012e+12		4.143310e+04		3.871498e+14		3.120639e+11		1.081900e+08		5.270581e+05		3.230362e-10		3.411834e-07		2.801602e-03		2.785758e-06		1.521331e+04		4.249329e+13		9.237916e+02		6.477521e+08		7.456613e-07		3.416617e-04		7.268039e-07		2.143674e-05		1.202065e-25		6.449124e-10		1.308875e-01		1.708257e-04		5.915264e+02		6.422006e+02		3.110558e+09		2.851417e-06		9.775549e+04		5.411653e+01		1.290108e+05		6.722178e+01		4.026630e+05		3.626506e+02		1.567518e-03		1.166866e-04		3.681849e+04		2.396700e+05		7.773727e-06		5.280898e-05		2.883322e+01		5.803571e+01		5.800252e+02		1.442280e+02		2.918112e+06		8.222699e+00		1.586216e+06		7.241757e+06		4.371784e+05		8.951194e+08		3.160730e+18
19.000000		3.213881e+09		8.142656e+14		7.248982e+07		3.080511e-09		9.237765e+06		4.934470e+01		1.431993e+06		1.779635e+04		4.254315e+12		4.826763e+04		2.788113e+14		3.326981e+11		6.591926e+07		4.063393e+05		1.077153e-09		5.003797e-07		2.209837e-03		2.101092e-06		1.601815e+04		2.995450e+13		5.116904e+02		3.132027e+08		1.106433e-06		5.716554e-04		1.351786e-06		1.543247e-05		0.000000e+00		1.390087e-09		1.715303e-01		1.602766e-04		4.108196e+02		3.182360e+02		1.365302e+09		4.466203e-06		5.530014e+04		3.231657e+01		7.125532e+04		3.635783e+01		1.407047e+05		2.948545e+01		3.138529e-05		5.483960e-07		1.795455e+04		1.084644e+05		5.140562e-06		3.487828e-05		2.570744e+01		1.065935e+01		1.831627e+02		5.090057e+01		6.592337e+05		3.574206e+00		1.154197e+06		6.354497e+06		2.211968e+05		5.971482e+08		2.272262e+18
