# Reaction ID 	 Column-Integrated Reaction Rate (cm**-2 s**-1)
R333	1.044464e-06
R334	6.910803e-05
R335	3.266339e-02
R336	9.876608e+03
R337	3.190638e+03
R338	7.009868e-01
R339	2.108230e+00
R340	1.317644e+01
R341	7.220691e+00
R342	7.378808e+00
R346	1.093107e+04
R347	4.346279e-02
R348	4.156580e+10
R350	3.235947e-05
R351	3.616556e-05
R352	1.916985e-05
R353	6.415176e+07
R354	8.114124e+04
R355	2.295252e-05
R356	3.767187e-12
R357	1.136489e-06
R358	5.504610e+06
R359	1.579932e-02
R360	8.370013e-04
R361	1.257224e-03
R362	6.192234e-06
R363	2.366510e-07
R364	4.315080e+04
R365	1.031037e+04
R366	2.837688e+00
R367	1.490484e-12
R368	6.474709e+08
R369	9.556766e+08
R370	3.323722e+07
R371	1.037103e-12
R372	6.368521e-14
R373	4.657708e-14
R374	1.812611e-05
R375	1.436826e-06
R376	3.374469e+01
R377	1.375565e+01
R378	2.226351e+00
R379	1.042988e-03
R380	4.540797e-04
R381	2.302509e+00
R382	2.937526e-02
R383	2.447938e-02
R384	2.705091e-07
R385	1.129728e+02
R387	1.589834e-04
R389	8.212371e+02
R390	2.616439e+03
R391	9.693573e+05
R392	4.049953e-05
R393	6.225521e+04
R394	6.225521e+04
R395	5.896670e+04
R396	8.082550e+08
R397	1.000613e+05
R398	1.852388e+09
R399	1.154650e+08
R400	1.075023e+09
R401	2.191826e+05
R402	1.220651e+05
R403	8.424578e+04
R404	1.220651e+04
R405	1.691250e+04
R406	3.037030e+01
R407	2.732998e+03
R408	5.770159e+09
R409	5.013697e+07
R411	8.356161e+08
R412	5.083331e+08
R413	7.807374e+10
R414	2.872086e+07
R415	1.041924e+11
R416	4.257004e+10
R417	1.501690e-01
R418	4.631880e-01
R419	1.233188e+09
R420	4.404241e+08
R421	8.749879e-13
R422	6.234487e+03
R423	1.365692e+07
R424	1.680971e+09
R425	5.305960e-05
R426	2.633212e+10
R427	2.633212e+10
R428	7.079545e+05
R429	9.270048e-32
R430	1.878389e+02
R431	1.199445e+00
R432	2.858047e-08
R433	6.238627e+06
R434	1.730110e+05
R435	2.548281e-01
R436	1.092120e-01
R437	8.729749e-08
R438	4.251855e-04
R439	2.002504e+07
R440	2.875419e+01
R441	2.830819e+10
R442	5.219751e+08
R443	1.862334e+04
R444	1.343622e+04
R445	7.843748e+10
R446	5.825830e-05
R447	4.060363e+04
R448	5.129030e+02
R449	9.647400e+08
R450	3.633854e+09
R451	2.411850e+08
R452	4.674740e+07
R453	2.181546e+08
R454	3.040084e+11
R455	2.220083e+09
R456	3.160441e+07
R457	1.942145e+01
R458	1.013403e+10
R459	2.704029e-01
R460	4.234171e-01
R461	6.095503e-04
R462	6.560082e-01
R463	2.579085e-02
R464	7.662409e+08
R465	2.446232e+01
R466	2.446232e+01
R467	8.951285e-07
R468	5.671557e-07
R469	7.843333e-05
R470	1.710402e+03
R471	2.603719e+00
R472	4.049083e-10
R473	4.924744e-11
R474	1.245746e-05
R475	2.020167e-05
R477	3.607196e-03
R478	3.607196e-03
R479	3.349582e-16
R480	4.433138e-15
R481	3.745093e+01
R482	4.745754e-02
R483	3.271579e+07
R485	4.584262e-02
R486	4.584262e-02
R487	4.453929e+03
R488	5.647355e-03
R489	5.697268e+02
R490	6.292418e-02
R491	2.776918e+00
R492	5.197719e+02
R493	4.589900e+08
R494	1.037703e-03
R495	8.405452e-13
R496	7.428166e+01
R498	8.762424e-05
R499	1.200685e+03
R500	1.869107e-02
R501	3.241436e+06
R502	3.412143e+07
R503	7.977670e-06
R504	2.018664e+05
R505	1.166013e+01
R506	3.195396e-03
R507	1.505719e-06
R509	3.541157e-11
R511	1.303891e+11
R512	4.165688e+05
R513	4.236861e+03
R515	7.447049e-14
R516	5.144957e-09
R517	1.527039e-03
R519	4.001714e+01
R520	6.514565e-03
R521	7.525385e+02
R522	4.421672e+04
R523	3.191034e-05
R524	1.391174e-02
R525	6.523585e-01
R526	7.291372e+03
R527	8.750276e-02
R528	1.583505e+04
R533	3.754459e+03
R534	2.054697e-24
R535	5.025789e+03
R536	8.876693e+04
R537	5.763125e+00
R538	8.752954e-13
R540	2.580290e-12
R541	1.853247e+08
R542	2.415480e-25
R543	1.446234e+07
R544	2.078077e+04
R545	1.950707e+03
R546	4.472953e-05
R547	4.055064e+03
R548	2.873739e+00
R549	6.794968e-06
R551	1.560887e+00
R552	7.983115e-14
R553	1.110743e-14
R554	4.535161e+01
R555	8.362574e-34
R556	2.337775e-37
R557	3.524609e-02
R558	1.758879e+06
R559	2.707473e+05
R560	1.123800e+03
R561	7.100453e+06
R562	5.324947e-03
R563	1.884786e-01
R564	2.796243e-02
R565	1.376505e+04
R566	9.547806e-08
R567	1.328855e-01
R568	3.508053e-08
R569	1.788924e+03
R570	8.564958e+00
R571	8.564958e+00
R572	1.058065e+07
R573	1.255409e+08
R574	2.453448e-02
R575	4.704504e+03
R576	4.181781e+02
R577	5.604808e+02
R578	1.692103e+04
R579	7.593344e-01
R596	3.617662e+09
R597	2.652952e+10
R598	5.981317e+09
R599	2.940814e+10
R608	1.759572e-10
R611	7.173955e-52
R617	3.798147e-09
R618	3.410235e-10
R639	4.287911e-11
R640	8.994630e+04
R641	9.400959e-10
R642	8.428385e-16
R643	2.217996e-16
R644	5.870221e-06
R645	4.736571e+09
M2	1.783466e+03
M3	9.399014e+02
M4	5.013270e+06
M5	1.337884e+07
M6	1.869340e+08
M7	1.213344e+02
M9	2.658215e+05
M10	2.405970e+05
M11	7.969385e-04
M12	9.817530e+10
M13	1.513344e+09
M14	7.533027e-02
M15	1.897461e+04
M16	6.811743e+09
M17	3.215525e+10
M18	1.598886e+05
M19	7.631300e+07
M20	9.993076e+08
M21	4.165887e+06
M22	2.890401e-07
M23	1.775346e+02
M24	3.847196e+01
M25	7.159874e-05
M26	2.076225e+01
M27	1.611467e+05
M28	1.859313e+04
M29	4.019035e+06
M31	1.079482e+10
M32	2.362200e+06
M33	3.211456e+06
M34	6.445367e+08
M35	7.611401e+08
M36	1.315704e-01
M37	4.213790e-02
M38	1.036157e+03
M39	4.282332e+09
M40	6.659346e-12
M41	1.837893e-02
M42	1.628719e+02
M43	5.188475e+01
M44	1.968303e-01
M45	1.467529e+00
M46	1.162517e+05
M47	9.802042e-01
M48	1.128335e+02
M49	1.349845e+04
M50	4.200829e+01
M51	3.374910e+03
M52	8.015765e-02
M53	1.175646e-07
M54	1.036925e-01
M55	1.695683e-12
M56	9.460651e+03
M57	3.871486e+06
M58	9.296038e-02
M73	2.286783e+05
M85	9.400955e-10
M86	1.394420e-03
P1	2.281549e+09
P2	6.705931e+09
P3	1.589919e+08
P4	6.955608e+07
P5	9.305717e+06
P6	4.406971e+08
P7	4.311150e+08
P8	7.814491e+09
P9	1.215382e+07
P10	9.216411e+07
P11	1.019529e+03
P12	7.272818e+05
P13	2.546988e+06
P14	4.062175e+06
P15	1.150327e+02
P16	4.621394e+00
P17	3.317923e+00
P18	6.576783e+08
P19	1.656203e+08
P20	3.244969e+07
P21	5.535999e+07
P22	5.083633e+02
P23	6.767603e+01
P24	1.507198e-02
P25	2.509564e+05
P26	1.422232e+04
P27	1.427243e-02
P28	3.058377e-03
P29	3.058377e-03
P30	1.645598e+01
P31	7.719459e-07
P32	5.069815e+10
P33	6.553664e+10
P34	7.419242e+09
P35	2.951849e+10
P36	1.952680e+10
P37	3.154895e+11
P38	0.000000e+00
P39	0.000000e+00
P40	1.617120e+09
P41	2.755109e+02
P42	2.226983e+00
P43	2.709894e-03
P44	5.651139e+04
P45	1.703429e+08
P46	6.459213e+07
P47	1.476892e+09
P48	4.376968e+07
P49	1.808644e+03
P50	2.866540e+02
P51	3.505953e+05
P52	3.755926e+03
P53	8.015754e-02
P54	1.036926e-01
P56	1.214851e+04
P57	5.252817e-01
P58	4.007116e+05
P59	5.008895e+05
P60	1.001779e+05
P61	9.818628e-03
P62	5.622855e+02
P63	1.245061e+03
P64	1.084408e+03
P65	8.835916e+02
P66	2.409795e+02
P67	8.428385e-16
P68	8.972171e-10
P69	1.226732e-03
P70	6.536276e-12
P71	4.153039e+10
T1	6.280668e-07
T2	5.792840e-22
T3	3.020845e-11
T4	2.802218e-22
T5	7.175541e-35
T6	5.849317e+01
T7	7.437130e+05
T8	1.462115e-11
T9	2.089299e-12
T10	1.217360e-16
T11	2.768688e-16
T12	4.428734e+06
T13	1.707298e+08
T14	2.234574e-28
T15	4.005273e-31
T16	6.104355e-20
T17	5.174513e+07
T18	2.525545e-02
T19	1.942761e-26
T20	5.487636e-25
T21	2.720052e-40
T22	1.126371e-41
T23	3.389063e-16
T24	1.368456e-19
T25	1.041011e-20
T26	5.262236e-38
T27	5.698556e-13
T28	3.856043e-49
T29	7.765101e-49
T30	8.239173e-29
T31	1.278889e-03
T32	1.813970e+08
T33	2.859892e-37
T34	8.146629e-42
T35	3.193519e-42
T36	2.737664e-11
T37	2.971939e-13
T38	2.044584e-09
T40	4.360946e-34
T41	1.708003e-52
T42	1.894352e-27
T43	7.622720e+04
T44	2.090979e-03
T46	5.649939e+07
T47	1.543985e-03
T48	6.549953e-01
T49	2.707879e+00
T50	7.917313e-05
T51	4.494701e-08
T52	3.993535e-03
T53	3.498123e-01
T54	1.341573e+08
T55	1.342734e+09
T56	1.779270e+08
T57	1.497792e-71
T58	8.916191e-27
T59	2.279208e-25
T60	2.635730e-39
T91	5.907083e-27
T92	3.033052e-26
T93	2.135993e-32
