Type	Std	Rate
R1	6.341375e-99	0.000000e+00	2.734396e-98	4.183117e-98	7.065664e-100	1.224374e-100	1.089076e-101	2.248881e-103	5.943623e-106	2.539368e-107	1.158955e-106	6.743210e-104	0.000000e+00	0.000000e+00	3.046827e-102	4.619522e-101	5.950838e-100	6.877540e-99	7.600009e-98	7.226503e-97	8.206827e-96	1.001495e-94	1.344400e-93	1.991263e-92	3.199138e-91	5.657117e-90	1.122625e-88	2.923766e-87	1.339675e-85	9.000227e-85	5.106286e-84	2.752620e-83	1.388243e-82	6.208581e-82	2.339245e-81	7.570449e-81	2.224792e-80	6.329778e-80	1.859973e-79	6.023647e-79	2.438601e-78	1.737257e-77	3.485914e-71	1.955150e-69	4.084812e-67	1.111915e-64	1.694528e-62	1.007616e-60	1.815644e-59	8.182133e-55	
R2	5.110677e-91	0.000000e+00	4.220302e-90	1.046445e-89	2.631526e-91	5.709085e-92	6.039227e-93	1.320235e-94	3.987679e-97	8.237474e-99	1.060293e-98	2.916923e-96	0.000000e+00	0.000000e+00	4.194972e-95	5.285177e-94	5.923183e-93	6.100491e-92	6.064968e-91	5.161178e-90	5.174566e-89	5.442230e-88	6.123149e-87	7.397449e-86	9.340251e-85	1.240266e-83	1.798081e-82	4.166015e-81	3.873737e-79	3.806115e-78	2.759247e-77	1.918684e-76	1.301627e-75	8.175051e-75	4.528249e-74	2.259002e-73	1.126366e-72	6.313119e-72	5.881231e-71	1.145297e-69	2.378035e-68	4.460325e-67	2.955553e-63	5.472198e-62	7.811847e-59	2.913353e-54	3.761517e-51	2.094542e-47	3.266532e-44	1.361581e-39	
R3	4.814375e-46	0.000000e+00	1.786984e-45	4.949730e-45	1.663958e-46	5.881422e-47	1.323796e-47	1.056653e-48	2.388284e-50	1.977360e-51	2.370924e-51	4.185167e-49	0.000000e+00	0.000000e+00	1.354113e-48	1.080727e-47	7.839448e-47	5.309091e-46	3.521225e-45	2.020078e-44	1.368812e-43	9.664337e-43	7.161419e-42	5.562150e-41	4.424777e-40	3.652252e-39	3.211834e-38	3.521365e-37	7.653152e-36	3.733558e-35	1.622485e-34	7.095241e-34	3.090503e-33	1.281749e-32	4.877228e-32	1.730589e-31	5.960939e-31	2.039245e-30	6.855207e-30	2.221986e-29	7.117507e-29	2.595685e-28	4.265111e-25	1.812961e-24	7.766769e-24	8.672225e-23	1.418280e-21	8.024015e-20	2.326386e-18	2.885749e-15	
R4	2.221849e-38	0.000000e+00	5.285239e-37	4.568455e-36	5.984234e-37	1.130515e-36	2.150840e-36	2.631692e-36	1.691384e-36	9.477354e-37	1.160833e-36	2.048883e-34	0.000000e+00	0.000000e+00	6.626351e-34	5.287697e-33	3.834974e-32	2.596670e-31	1.721876e-30	9.875898e-30	6.690205e-29	4.722113e-28	3.497893e-27	2.715534e-26	2.158859e-25	1.779858e-24	1.559626e-23	1.633250e-22	1.285674e-21	2.029648e-21	2.729289e-21	3.223806e-21	2.942808e-21	1.955927e-21	1.008697e-21	4.481125e-22	1.838117e-22	7.306971e-23	3.024537e-23	1.415711e-23	8.327067e-24	7.813621e-24	5.587661e-21	2.915831e-20	4.432479e-19	3.880077e-18	1.602301e-17	2.348777e-17	4.846932e-17	1.294726e-13	
R5	6.805472e-64	0.000000e+00	4.467191e-64	4.281309e-64	4.048524e-66	2.997822e-67	9.218772e-69	5.770800e-71	5.749085e-74	8.001119e-76	9.404284e-76	1.660049e-73	0.000000e+00	0.000000e+00	5.371095e-73	4.286705e-72	3.109517e-71	2.105850e-70	1.396693e-69	8.012632e-69	5.429384e-68	3.833351e-67	2.840569e-66	2.206220e-65	1.755081e-64	1.448659e-63	1.273967e-62	1.396741e-61	3.035602e-60	1.480904e-59	6.435528e-59	2.814298e-58	1.225833e-57	5.083988e-57	1.934521e-56	6.864245e-56	2.364350e-55	8.088432e-55	2.719020e-54	8.813112e-54	2.823001e-53	1.029505e-52	1.691605e-49	7.190282e-49	3.080233e-48	3.439190e-47	5.624288e-46	3.181834e-44	9.224905e-43	1.144287e-39	
R6	2.534072e-56	0.000000e+00	4.013107e-54	5.658874e-53	1.204916e-53	3.630402e-53	1.068601e-52	2.085788e-52	2.291038e-52	2.244031e-52	4.821887e-52	1.515728e-49	0.000000e+00	0.000000e+00	2.344119e-48	2.986216e-47	3.379800e-46	3.514604e-45	3.529742e-44	3.035497e-43	3.071219e-42	3.245505e-41	3.640203e-40	4.342581e-39	5.379732e-38	6.988594e-37	9.716356e-36	1.662219e-34	4.495520e-33	3.194170e-32	2.148180e-31	1.486913e-30	1.041848e-29	7.091931e-29	4.534910e-28	2.843150e-27	1.899238e-26	1.477119e-25	1.863621e-24	3.705791e-23	7.222730e-22	1.327704e-20	9.213587e-17	1.458853e-15	2.188861e-14	8.902087e-13	6.084826e-11	1.667320e-08	2.605688e-06	1.898270e-02	
R7	5.492439e-53	0.000000e+00	1.359159e-51	1.206862e-50	1.634204e-51	3.215388e-51	6.464170e-51	9.607267e-51	9.942798e-51	1.122051e-50	2.856952e-50	9.904459e-48	0.000000e+00	0.000000e+00	1.882026e-46	2.518912e-45	2.986506e-44	3.245320e-43	3.384825e-42	3.012169e-41	3.105245e-40	3.285832e-39	3.582017e-38	3.978624e-37	4.446211e-36	5.045888e-35	6.023959e-34	8.807736e-33	2.545221e-31	1.831011e-30	1.225632e-29	8.171303e-29	5.409759e-28	3.435653e-27	1.991810e-26	1.066119e-25	5.477583e-25	2.765087e-24	1.358303e-23	6.379519e-23	2.939956e-22	1.533380e-21	3.585864e-18	2.160611e-17	1.307511e-16	2.055052e-15	4.709736e-14	3.707121e-12	1.466843e-10	2.264541e-07	
R8	4.497964e-40	0.000000e+00	3.715807e-39	2.181526e-38	2.184201e-39	3.523470e-39	6.164288e-39	6.831747e-39	4.003911e-39	2.033321e-39	2.254815e-39	3.688538e-37	0.000000e+00	0.000000e+00	1.109867e-36	8.940851e-36	6.599018e-35	4.573248e-34	3.116839e-33	1.844445e-32	1.293137e-31	9.478002e-31	7.313747e-30	5.927246e-29	4.936885e-28	4.280444e-27	3.974150e-26	4.620081e-25	1.070109e-23	5.566629e-23	2.580092e-22	1.204968e-21	5.651857e-21	2.564467e-20	1.087387e-19	4.388477e-19	1.757202e-18	7.145821e-18	2.919126e-17	1.174539e-16	4.765665e-16	2.243030e-15	4.833236e-12	2.721303e-11	1.541842e-10	2.240284e-09	4.638189e-08	3.218830e-06	1.121726e-04	1.653198e-01	
R9	0.000000e+00	1.074602e-45	9.381778e-44	6.627030e-42	1.767060e-40	4.405806e-39	8.997713e-38	7.422600e-36	7.490618e-34	2.263568e-32	2.905434e-31	2.512929e-30	1.550357e-29	6.549374e-29	2.084323e-28	5.338633e-28	1.172997e-27	2.339811e-27	4.384335e-27	8.096700e-27	1.521079e-26	3.009303e-26	6.241657e-26	1.313207e-25	2.709540e-25	5.284542e-25	9.961589e-25	1.889544e-24	3.709118e-24	6.213023e-24	1.037003e-23	1.669317e-23	2.679595e-23	4.498048e-23	7.986933e-23	1.516234e-22	3.110488e-22	7.006672e-22	1.825325e-21	6.250175e-21	3.129215e-20	1.979679e-19	1.224391e-18	6.205122e-18	2.274018e-17	6.262150e-17	1.470315e-16	3.524110e-16	1.435904e-15	1.083972e-13	
R10	1.906649e-38	1.086677e-39	4.453776e-41	1.167853e-42	1.598767e-44	8.675699e-47	1.235046e-49	3.326392e-53	1.740698e-57	6.706775e-60	6.263479e-60	5.711493e-60	4.735797e-60	3.558685e-60	2.484458e-60	1.648284e-60	1.062129e-60	6.727353e-61	4.250211e-61	2.710284e-61	1.750868e-61	1.156160e-61	7.808489e-62	5.388075e-62	3.828155e-62	2.782277e-62	2.085295e-62	1.599322e-62	1.249872e-62	9.839672e-63	7.783602e-63	6.156130e-63	4.968118e-63	4.167523e-63	3.627094e-63	3.275810e-63	3.078686e-63	3.031469e-63	3.158832e-63	3.504297e-63	4.102226e-63	4.907510e-63	5.619704e-63	5.491383e-63	4.343800e-63	3.485084e-63	3.186246e-63	3.421479e-63	3.694019e-63	4.542371e-63	
