0.000000 1.522099e+04 1.148816e+04 1.000000 3
0.000005 1.413140e+04 9.523349e+03 1.000000 3
0.000010 1.231188e+04 7.894582e+03 1.000000 3
0.000015 1.056062e+04 6.544385e+03 1.000000 3
0.000020 9.058466e+03 5.425113e+03 1.000000 3
0.000025 7.769978e+03 4.924507e+03 1.000000 3
0.000030 6.664767e+03 4.517279e+03 1.000000 3
0.000035 5.716763e+03 4.135094e+03 1.000000 3
0.000040 4.903605e+03 3.777858e+03 1.000000 3
0.000045 4.206111e+03 3.445201e+03 1.000000 3
0.000050 3.607831e+03 3.136518e+03 1.000000 3
0.000055 3.094650e+03 2.851015e+03 1.000000 3
0.000060 2.654465e+03 2.587747e+03 1.000000 3
0.000065 2.345657e+03 2.281915e+03 67.000000 56
0.000070 2.123612e+03 2.113031e+03 67.000000 56
0.000075 1.954976e+03 1.920428e+03 69.000000 56
0.000080 1.807300e+03 1.779343e+03 69.000000 56
0.000085 1.676597e+03 1.676593e+03 71.000000 56
0.000090 1.605206e+03 1.587961e+03 73.000000 56
0.000095 1.539711e+03 1.536306e+03 75.000000 56
0.000100 1.492564e+03 1.469853e+03 75.000000 56
0.000105 1.446518e+03 1.405804e+03 75.000000 56
0.000110 1.401567e+03 1.344112e+03 75.000000 56
0.000115 1.357705e+03 1.314419e+03 75.000000 56
0.000120 1.314925e+03 1.285678e+03 75.000000 56
0.000125 1.273220e+03 1.257383e+03 75.000000 56
0.000130 1.232578e+03 1.229536e+03 75.000000 56
0.000135 1.202138e+03 1.192989e+03 77.000000 56
0.000140 1.175188e+03 1.154443e+03 77.000000 56
0.000145 1.148686e+03 1.116925e+03 77.000000 56
0.000150 1.122633e+03 1.080422e+03 77.000000 56
0.000155 1.097026e+03 1.044921e+03 77.000000 56
0.000160 1.071866e+03 1.010406e+03 77.000000 56
0.000165 1.047150e+03 9.768616e+02 77.000000 56
0.000170 1.022877e+03 9.446319e+02 77.000000 56
0.000175 9.990450e+02 9.293573e+02 77.000000 56
0.000180 9.756512e+02 9.142595e+02 77.000000 56
0.000185 9.526932e+02 8.993388e+02 77.000000 56
0.000190 9.301682e+02 8.845953e+02 77.000000 56
0.000195 9.080730e+02 8.700291e+02 77.000000 56
0.000200 8.864042e+02 8.556402e+02 77.000000 56
0.000205 8.651583e+02 8.414284e+02 77.000000 56
0.000210 8.443316e+02 8.273936e+02 77.000000 56
0.000215 8.239201e+02 8.135356e+02 77.000000 56
0.000220 8.039196e+02 7.998540e+02 77.000000 56
0.000225 7.863485e+02 7.843259e+02 79.000000 56
0.000230 7.730187e+02 7.651344e+02 79.000000 56
0.000235 7.598639e+02 7.463407e+02 79.000000 56
0.000240 7.468837e+02 7.279399e+02 79.000000 56
0.000245 7.340774e+02 7.099272e+02 79.000000 56
0.000250 7.214444e+02 6.922977e+02 79.000000 56
0.000255 7.089838e+02 6.750462e+02 79.000000 56
0.000260 6.966948e+02 6.581676e+02 79.000000 56
0.000265 6.845766e+02 6.416568e+02 79.000000 56
0.000270 6.726283e+02 6.386002e+02 79.000000 56
0.000275 6.608490e+02 6.355695e+02 79.000000 56
0.000280 6.492375e+02 6.325436e+02 79.000000 56
0.000285 6.377930e+02 6.295225e+02 79.000000 56
0.000290 6.265142e+02 6.265064e+02 79.000000 56
0.000295 6.234953e+02 6.154000e+02 31.000000 56
0.000300 6.204893e+02 6.057307e+02 31.000000 56
0.000305 6.174884e+02 6.034901e+02 31.000000 56
0.000310 6.144929e+02 6.018451e+02 31.000000 56
0.000315 6.115026e+02 6.001996e+02 31.000000 56
0.000320 6.085178e+02 5.985537e+02 31.000000 56
0.000325 6.055385e+02 5.969074e+02 31.000000 56
0.000330 6.025648e+02 5.952607e+02 31.000000 56
0.000335 5.995968e+02 5.936136e+02 31.000000 56
0.000340 4.757039e+02 4.602968e+02 79.000000 56
0.000353 4.558788e+02 4.465311e+02 79.000000 56
0.000365 4.367710e+02 4.331021e+02 79.000000 56
0.000378 4.200061e+02 4.183636e+02 81.000000 56
0.000390 4.072391e+02 4.006393e+02 81.000000 56
0.000403 3.947968e+02 3.835804e+02 81.000000 56
0.000415 3.826748e+02 3.671692e+02 81.000000 56
0.000428 3.708685e+02 3.513878e+02 81.000000 56
0.000440 3.593733e+02 3.362180e+02 81.000000 56
0.000453 3.481840e+02 3.216418e+02 81.000000 56
0.000465 3.372957e+02 3.076413e+02 81.000000 56
0.000478 3.267033e+02 2.941985e+02 81.000000 56
0.000490 3.164015e+02 2.812956e+02 81.000000 56
0.000503 3.063848e+02 2.718907e+02 81.000000 56
0.000515 2.966480e+02 2.656528e+02 81.000000 56
0.000528 2.871856e+02 2.595376e+02 81.000000 56
0.000540 2.779919e+02 2.535438e+02 81.000000 56
0.000553 2.690616e+02 2.476697e+02 81.000000 56
0.000565 2.603890e+02 2.419140e+02 81.000000 56
0.000578 2.519685e+02 2.362749e+02 81.000000 56
0.000590 2.437945e+02 2.307510e+02 81.000000 56
0.000603 2.358616e+02 2.253406e+02 81.000000 56
0.000615 1.954087e+02 1.942581e+02 83.000000 56
0.000646 1.851453e+02 1.806815e+02 83.000000 56
0.000678 1.753644e+02 1.679822e+02 83.000000 56
0.000709 1.660491e+02 1.561131e+02 83.000000 56
0.000740 1.571826e+02 1.450285e+02 83.000000 56
0.000771 1.487482e+02 1.346842e+02 83.000000 56
0.000803 1.407291e+02 1.250370e+02 83.000000 56
0.000834 1.331087e+02 1.160457e+02 83.000000 56
0.000865 1.258709e+02 1.106201e+02 83.000000 56
0.000896 1.189997e+02 1.061031e+02 83.000000 56
0.000928 1.124793e+02 1.017562e+02 83.000000 56
0.000959 1.062944e+02 9.757402e+01 83.000000 56
0.000990 1.004301e+02 9.355148e+01 83.000000 56
0.001021 9.487192e+01 8.968346e+01 83.000000 56
0.001053 7.032564e+01 6.860573e+01 85.000000 56
0.001131 6.432918e+01 6.127719e+01 85.000000 56
0.001209 5.881632e+01 5.470000e+01 85.000000 56
0.001287 5.375263e+01 5.117721e+01 85.000000 56
0.001365 4.910537e+01 4.860438e+01 85.000000 56
0.001443 4.617100e+01 4.615158e+01 15.000000 1
0.001521 4.479419e+01 4.381413e+01 15.000000 1
0.001599 4.345374e+01 4.158745e+01 15.000000 1
0.001678 4.214897e+01 3.946703e+01 15.000000 1
0.001756 4.087921e+01 3.744851e+01 15.000000 1
0.001834 3.964374e+01 3.552761e+01 15.000000 1
0.001912 3.844190e+01 3.370016e+01 15.000000 1
0.001990 3.727298e+01 3.286432e+01 15.000000 1
0.002068 3.107363e+01 2.981126e+01 15.000000 1
0.002263 2.902402e+01 2.873375e+01 15.000000 1
0.002459 2.768933e+01 2.709869e+01 17.000000 1
0.002654 2.667740e+01 2.529152e+01 17.000000 1
0.002849 2.569735e+01 2.359648e+01 17.000000 1
0.003045 2.474853e+01 2.200773e+01 17.000000 1
0.003240 2.383032e+01 2.051955e+01 17.000000 1
0.003435 2.294203e+01 2.004725e+01 17.000000 1
0.003631 2.208301e+01 1.966232e+01 17.000000 1
0.003826 2.125257e+01 1.928333e+01 17.000000 1
0.004021 2.045003e+01 1.891024e+01 17.000000 1
0.004217 1.967469e+01 1.854301e+01 17.000000 1
0.004412 1.892588e+01 1.818160e+01 17.000000 1
0.004607 1.820289e+01 1.782597e+01 17.000000 1
0.004803 1.750504e+01 1.747608e+01 17.000000 1
0.004998 1.740320e+01 1.713189e+01 1.000000 42
0.005193 1.740235e+01 1.679334e+01 1.000000 42
0.005388 1.740150e+01 1.646039e+01 1.000000 42
0.005584 1.740065e+01 1.613299e+01 1.000000 42
0.005779 1.739979e+01 1.581108e+01 1.000000 42
0.005974 1.739893e+01 1.549462e+01 1.000000 42
0.006170 1.739807e+01 1.518356e+01 1.000000 42
0.006365 1.739721e+01 1.487783e+01 1.000000 42
0.006560 1.739634e+01 1.457738e+01 1.000000 42
0.006756 1.739547e+01 1.428217e+01 1.000000 42
0.006951 1.739459e+01 1.399212e+01 1.000000 42
0.007146 1.739372e+01 1.370718e+01 1.000000 42
0.007342 1.739284e+01 1.342730e+01 1.000000 42
0.007537 1.739195e+01 1.315241e+01 1.000000 42
0.007732 1.739107e+01 1.288245e+01 1.000000 42
0.007928 1.739018e+01 1.261737e+01 1.000000 42
0.008123 1.738929e+01 1.235710e+01 1.000000 42
0.008318 1.738839e+01 1.210158e+01 1.000000 42
0.008513 1.738750e+01 1.185076e+01 1.000000 42
0.008709 1.738660e+01 1.160456e+01 1.000000 42
0.008904 1.738569e+01 1.136293e+01 1.000000 42
0.009099 1.738479e+01 1.112581e+01 1.000000 42
0.009295 1.738388e+01 1.089313e+01 1.000000 42
0.009490 1.738296e+01 1.066482e+01 1.000000 42
0.009685 1.738205e+01 1.044084e+01 1.000000 42
0.009881 1.738113e+01 1.029862e+01 1.000000 42
0.010076 1.738021e+01 1.019213e+01 1.000000 42
0.010271 1.737928e+01 1.008653e+01 1.000000 42
0.010467 1.737835e+01 9.981820e+00 1.000000 42
0.010662 1.737742e+01 9.877994e+00 1.000000 42
0.010857 1.737649e+01 9.775050e+00 1.000000 42
0.011052 1.737555e+01 9.672984e+00 1.000000 42
0.011248 1.737461e+01 9.571793e+00 1.000000 42
0.011443 1.737367e+01 9.484496e+00 1.000000 42
0.011638 1.737272e+01 9.484230e+00 1.000000 42
0.011834 1.737177e+01 9.483963e+00 1.000000 42
0.012029 1.737082e+01 9.483697e+00 1.000000 42
0.012224 1.736986e+01 9.483429e+00 1.000000 42
0.012420 1.736890e+01 9.483161e+00 1.000000 42
