X3	7.839085e+14	5.423321e-11
X53	1.564899e+22	1.082645e-03
X1	6.577087e+17	4.550232e-08
X56	9.783116e+08	6.768261e-17
X54	9.518846e+25	6.585431e+00
X2	1.929345e+18	1.334780e-07
X4	2.999691e+11	2.075278e-14
X5	5.430522e+13	3.757003e-12
X7	2.615630e+22	1.809574e-03
X6	1.403215e+17	9.707874e-09
X52	1.300895e+25	8.999989e-01
X20	3.199618e+24	2.213594e-01
X22	3.063888e+15	2.119692e-10
X61	3.066996e+06	2.121842e-19
X19	8.868079e+05	6.135210e-20
X58	7.717387e+05	5.339126e-20
X59	2.770712e+05	1.916864e-20
X80	9.142578e+08	6.325117e-17
X60	1.049518e+07	7.260888e-19
X21	2.632194e+22	1.821033e-03
X62	1.240946e+05	8.585246e-21
X24	4.901919e+10	3.391298e-15
X63	4.897435e+03	3.388197e-22
X23	2.885482e+08	1.996266e-17
X71	8.945735e+03	6.188935e-22
X25	1.604310e+08	1.109911e-17
X26	6.053779e-13	4.188191e-38
X64	1.839067e-03	1.272323e-28
X27	8.869714e+07	6.136341e-18
X28	4.550552e-01	3.148212e-26
X29	1.101133e+07	7.617977e-19
X30	2.127464e+00	1.471845e-25
X31	2.000088e+07	1.383722e-18
X32	3.386354e+08	2.342784e-17
X33	2.754919e+10	1.905938e-15
X34	3.631900e+05	2.512660e-20
X35	1.185832e+05	8.203948e-21
X36	1.149095e+00	7.949796e-26
X40	1.010942e+00	6.994005e-26
X41	2.063541e-09	1.427622e-34
X76	6.612291e-29	4.574586e-54
X77	6.508501e-35	4.502782e-60
X42	9.672223e+07	6.691542e-18
X43	1.652533e+15	1.143273e-10
X74	6.543846e+01	4.527234e-24
X75	3.948653e+02	2.731800e-23
X44	1.896565e+08	1.312102e-17
X45	1.216576e+16	8.416650e-10
X46	9.186452e+05	6.355471e-20
X47	1.748225e+03	1.209476e-22
X48	1.975443e+01	1.366672e-24
X68	5.638274e-02	3.900732e-27
X73	2.268996e+11	1.569761e-14
X78	1.065106e+11	7.368729e-15
X79	6.297866e-70	4.357058e-95
X111	0.000000e+00	0.000000e+00
X8	4.378747e+07	3.029352e-18
X9	2.699216e+09	1.867401e-16
X10	5.869998e+02	4.061045e-23
X57	2.693733e+00	1.863608e-25
X11	2.015366e+14	1.394293e-11
X12	3.014701e+14	2.085663e-11
X13	1.978512e+15	1.368796e-10
X14	5.273043e+10	3.648054e-15
X15	5.764416e+12	3.988001e-13
X16	3.126427e+03	2.162959e-22
X17	5.618215e+13	3.886854e-12
X18	6.359047e+08	4.399385e-17
X70	6.953361e+14	4.810549e-11
X37	7.744288e+09	5.357737e-16
X38	2.106333e-01	1.457226e-26
X39	7.052092e-01	4.878854e-26
X72	7.395234e+14	5.116251e-11
X65	3.274250e+05	2.265227e-20
X66	3.300680e+04	2.283512e-21
X109	1.637828e+00	1.133100e-25
X67	2.753332e-07	1.904840e-32
X110	1.673546e-07	1.157811e-32
X106	1.037872e-09	7.180316e-35
X107	4.654989e-02	3.220465e-27
X108	7.211542e-05	4.989167e-30
X49	2.307748e-01	1.596571e-26
X50	6.726539e-13	4.653627e-38
X51	0.000000e+00	0.000000e+00
X69	0.000000e+00	0.000000e+00
