0.000000 2.956025e+02 1.406677e+02 65.000000 4
0.000010 2.364306e+02 9.709570e+01 65.000000 4
0.000060 1.732549e+02 8.103035e+01 65.000000 4
0.000135 1.117035e+02 6.241628e+01 65.000000 4
0.000247 6.091318e+01 4.307562e+01 65.000000 4
0.000416 2.692672e+01 2.569269e+01 65.000000 4
0.000669 1.087683e+01 7.592385e+00 75.000000 4
0.001176 6.614961e+00 2.913114e+00 5.000000 1
0.002188 5.722951e+00 2.566362e+00 5.000000 1
0.004213 4.648818e+00 2.319596e+00 5.000000 1
0.007251 3.446344e+00 1.999630e+00 5.000000 1
0.011807 2.255499e+00 1.611363e+00 5.000000 1
0.018641 1.252819e+00 1.242324e+00 5.000000 1
0.028893 8.847838e-01 7.630930e-01 5.000000 10
0.044270 5.491815e-01 4.494129e-01 5.000000 10
0.067336 3.596046e-01 3.140091e-01 35.000000 10
0.101935 3.084501e-01 1.901742e-01 35.000000 10
0.153834 2.473693e-01 9.584548e-02 35.000000 10
0.231682 1.809928e-01 7.412174e-02 35.000000 10
0.348453 1.172755e-01 6.029936e-02 35.000000 10
0.523611 6.503181e-02 4.481295e-02 35.000000 10
0.786347 2.973105e-02 2.944758e-02 35.000000 10
1.180452 1.998187e-02 1.646135e-02 65.000000 1
1.771608 1.382830e-02 1.129324e-02 65.000000 1
2.658344 8.917450e-03 8.266190e-03 35.000000 3
3.988446 6.346661e-03 5.455903e-03 35.000000 3
5.983600 5.085924e-03 3.948559e-03 275.000000 60
8.976331 4.583131e-03 2.320786e-03 275.000000 60
13.465428 3.931272e-03 2.039611e-03 275.000000 60
20.199073 3.141411e-03 1.741863e-03 275.000000 60
30.299540 2.366233e-03 1.425961e-03 275.000000 60
43.430148 1.647364e-03 1.103871e-03 275.000000 60
60.499937 9.833983e-04 7.629485e-04 275.000000 60
86.104622 4.837361e-04 4.545479e-04 275.000000 60
124.511649 2.335585e-04 2.237303e-04 315.000000 60
182.122189 1.784915e-04 1.457321e-04 65.000000 76
268.538000 1.501033e-04 1.403108e-04 65.000000 77
398.161716 1.395837e-04 1.119798e-04 65.000000 77
592.597290 1.162445e-04 1.012976e-04 65.000000 77
884.250651 8.871761e-05 8.487635e-05 65.000000 77
1263.400021 6.609958e-05 6.188433e-05 75.000000 77
1756.294201 4.746076e-05 3.885548e-05 75.000000 77
2397.056635 3.090894e-05 2.578645e-05 75.000000 77
3230.047800 1.671229e-05 1.660008e-05 85.000000 77
4479.534547 1.184096e-05 9.705108e-06 85.000000 77
6353.764667 7.105355e-06 6.920738e-06 85.000000 77
9165.109848 5.809889e-06 4.722504e-06 35.000000 77
13382.127619 5.197236e-06 4.277218e-06 35.000000 77
19707.654275 4.695528e-06 3.876401e-06 35.000000 77
27930.838928 4.179766e-06 3.453380e-06 35.000000 77
38620.978977 3.613828e-06 2.986975e-06 35.000000 77
52518.161041 3.070785e-06 2.540022e-06 35.000000 77
67805.061312 2.541967e-06 2.101172e-06 35.000000 77
87678.031663 2.043137e-06 1.689940e-06 35.000000 77
109538.299050 1.581092e-06 1.306482e-06 35.000000 77
137956.646652 1.136764e-06 9.393478e-07 35.000000 77
174900.498536 7.565949e-07 6.251561e-07 35.000000 77
222927.505984 4.594001e-07 3.794945e-07 35.000000 77
285362.615667 2.342454e-07 2.085082e-07 35.000000 77
379015.280191 1.818395e-07 1.524538e-07 105.000000 77
519494.276977 1.683237e-07 1.357331e-07 105.000000 77
730212.772157 1.374387e-07 1.106437e-07 105.000000 77
1004146.815890 1.009721e-07 8.119777e-08 105.000000 77
1360261.072743 6.703778e-08 6.075976e-08 105.000000 77
1823209.606652 4.824477e-08 4.688917e-08 115.000000 106
2425042.700734 3.414093e-08 3.315890e-08 115.000000 106
3327792.341857 2.191831e-08 2.128700e-08 115.000000 106
4501366.875317 1.197525e-08 1.164289e-08 115.000000 106
6261728.675506 6.095802e-09 5.539351e-09 115.000000 77
8902271.375790 3.614914e-09 3.177852e-09 115.000000 77
12863085.426217 9.843531e-09 8.913724e-09 5.000000 109
15833695.964037 1.098208e-08 1.095521e-08 15.000000 109
18061653.867402 1.375438e-08 1.342286e-08 25.000000 109
19732622.294925 1.898758e-08 1.643009e-08 35.000000 77
20985848.615568 3.331363e-08 2.743375e-08 35.000000 77
21925768.356050 7.247981e-08 5.969350e-08 35.000000 77
22536716.187364 1.467194e-07 1.208640e-07 35.000000 77
22933832.277717 3.542191e-07 2.919232e-07 35.000000 77
23152246.127412 1.154541e-06 9.648302e-07 35.000000 77
23392501.362076 1.104276e-06 9.006772e-07 35.000000 77
23560680.026341 3.888335e-07 3.112632e-07 35.000000 77
23712040.824179 1.208865e-07 9.894580e-08 35.000000 77
23878537.701801 3.197131e-08 2.638801e-08 35.000000 77
24128283.018234 1.608850e-08 1.602477e-08 15.000000 106
24627773.651101 9.419982e-09 8.792287e-09 25.000000 109
25626754.916833 5.897894e-09 5.207997e-09 5.000000 109
27624717.448299 3.928387e-09 3.842985e-09 5.000000 24
