X3	5.556401e+16	3.844090e-09
X53	3.559004e+22	2.462229e-03
X1	1.315762e+16	9.102847e-10
X56	1.697785e+08	1.174580e-17
X54	1.525845e+17	1.055627e-08
X2	3.607867e+11	2.496034e-14
X4	7.502391e+11	5.190385e-14
X5	2.306141e+11	1.595459e-14
X7	2.615652e+22	1.809588e-03
X6	8.531804e+11	5.902565e-14
X52	1.300893e+25	8.999977e-01
X20	5.057322e+19	3.498811e-06
X22	3.019764e+15	2.089166e-10
X61	6.441623e+10	4.456513e-15
X19	7.284481e+08	5.039629e-17
X58	1.471258e+09	1.017862e-16
X59	1.154501e+08	7.987194e-18
X80	2.730609e+09	1.889120e-16
X60	6.619346e+12	4.579468e-13
X21	7.251441e+23	5.016771e-02
X62	4.279339e+09	2.960579e-16
X24	1.286768e+17	8.902256e-09
X63	2.121272e+10	1.467561e-15
X23	1.534976e+08	1.061944e-17
X71	9.652226e+03	6.677708e-22
X25	3.137251e+10	2.170447e-15
X26	2.166511e-20	1.498859e-45
X64	3.345228e+05	2.314332e-20
X27	1.812802e+13	1.254152e-12
X28	1.118404e+06	7.737462e-20
X29	9.700445e+13	6.711067e-12
X30	1.357405e+11	9.390944e-15
X31	3.056598e+19	2.114649e-06
X32	8.725438e+10	6.036527e-15
X33	9.012685e+13	6.235253e-12
X34	7.631593e+09	5.279771e-16
X35	5.746004e+13	3.975263e-12
X36	5.663227e+08	3.917995e-17
X40	5.479169e+08	3.790658e-17
X41	7.360931e+07	5.092519e-18
X76	4.592578e+02	3.177287e-23
X77	1.409007e+03	9.747946e-23
X42	6.035693e+13	4.175678e-12
X43	2.651645e+15	1.834490e-10
X74	1.567260e+02	1.084279e-23
X75	1.071135e+03	7.410443e-23
X44	2.552243e+09	1.765721e-16
X45	6.031458e+15	4.172749e-10
X46	1.638130e+12	1.133309e-13
X47	7.364975e+07	5.095317e-18
X48	1.291041e+11	8.931817e-15
X68	3.303275e+08	2.285307e-17
X73	3.422169e+12	2.367562e-13
X78	2.399825e+13	1.660273e-12
X79	8.978134e+07	6.211350e-18
X111	7.533350e+02	5.211804e-23
X8	1.709320e+09	1.182560e-16
X9	3.097655e+09	2.143053e-16
X10	3.402907e+07	2.354236e-18
X57	3.065608e+06	2.120882e-19
X11	1.880297e+12	1.300847e-13
X12	1.939757e+17	1.341983e-08
X13	4.128182e+13	2.856004e-12
X14	9.867692e+07	6.826773e-18
X15	1.212642e+10	8.389431e-16
X16	4.496517e+14	3.110829e-11
X17	1.038987e+12	7.188035e-14
X18	6.067399e+11	4.197614e-14
X70	1.704368e+11	1.179134e-14
X37	1.606622e+13	1.111511e-12
X38	3.135659e+03	2.169346e-22
X39	5.129218e+01	3.548551e-24
X72	3.527338e+13	2.440321e-12
X65	8.806612e+13	6.092686e-12
X66	3.130648e+13	2.165879e-12
X109	3.717403e+10	2.571814e-15
X67	1.481715e+00	1.025096e-25
X110	1.496727e+03	1.035482e-22
X106	7.613000e-16	5.266908e-41
X107	1.693624e-03	1.171701e-28
X108	1.113999e-01	7.706991e-27
X49	3.228450e+05	2.233541e-20
X50	1.039834e+02	7.193891e-24
X51	0.000000e+00	0.000000e+00
X69	0.000000e+00	0.000000e+00
