# Reaction ID 	 Column-Integrated Reaction Rate (cm**-2 s**-1)
R127	5.527322e+06
R128	6.660443e-30
R129	1.330619e-14
R130	1.089524e+09
R131	1.700905e+07
R132	1.873244e+06
R133	1.883604e+09
R134	1.027420e+09
R135	2.880488e-03
R136	9.392029e+02
R137	2.524309e+06
R138	4.105803e+06
R140	3.769864e+08
R141	1.884932e+07
R142	2.045478e+07
R143	7.125150e+05
R145	6.868313e+09
R146	1.144719e+10
R147	7.847406e+09
R148	4.757668e+10
R149	5.015620e-06
R150	2.658487e+04
R152	8.761257e+09
R153	4.954909e+09
R154	3.096818e+08
R155	5.189499e+04
R156	4.116270e-18
R157	1.426151e+08
R159	6.816911e+08
R160	1.643093e+01
R161	1.982575e+01
R162	7.440704e+10
R163	2.561625e+02
R164	1.877449e-06
R165	2.725731e-03
R166	2.808846e-01
R167	3.115447e+04
R168	3.097338e+03
R169	2.465649e-07
R171	1.998283e+05
R172	3.570772e+07
R173	3.577634e-06
R174	2.131384e-15
R175	4.653327e+01
R176	1.234793e-01
R177	3.344086e+01
R178	8.303304e-05
R179	1.588266e-12
R180	7.880510e+10
R181	1.751224e+09
R182	7.552156e+09
R183	4.074326e-21
R186	3.248930e-06
R187	1.890279e-44
R188	7.332994e-29
R189	1.284423e+09
R190	1.135112e+05
R192	4.776438e+08
R193	7.075750e-19
R195	6.786664e+03
R196	1.177760e-32
R197	7.036043e-07
R198	4.806335e+05
R199	1.754949e+06
R200	2.105939e+06
R201	5.761738e-06
R202	6.846745e+06
R203	3.994313e+05
R204	3.251296e-02
R205	1.339573e-14
R206	6.665200e-05
R207	1.169023e-01
R209	3.979856e-11
R212	1.172944e+00
R213	1.050767e-08
R214	1.981159e-43
R215	3.429345e+00
R216	7.967177e-02
R217	3.993813e-03
R218	4.912159e+08
R219	6.475498e-08
R220	2.383669e-06
R221	4.059868e-05
R222	5.978690e-08
R223	3.639173e+00
R224	8.823434e+03
R225	4.459958e-03
R226	2.731303e-15
R227	1.074542e-05
R228	2.410619e-06
R229	1.840089e-04
R230	1.940255e+07
R231	7.224188e+03
R232	2.615009e+04
R233	2.433362e-15
R235	3.296578e+07
R236	1.142999e+06
R237	5.150398e+02
R238	2.167013e-08
R239	1.857622e-05
R242	1.102151e-08
R243	6.276612e-07
R244	1.202338e-14
R245	3.306980e-07
R246	1.818912e+00
R247	3.779272e+04
R248	1.885049e-06
R250	6.388041e+01
R251	6.388041e+01
R252	1.464559e-06
R254	9.970124e-03
R255	1.458788e-07
R257	1.363844e+05
R258	2.291969e+01
R259	1.406692e+09
R260	2.631560e+01
R261	1.437121e+01
R263	5.920194e+01
R264	5.110113e+07
R265	7.181004e+07
R266	1.693856e+05
R267	4.315854e+03
R268	3.292960e+01
R269	2.822579e+02
R270	1.646428e+04
R271	1.859008e-01
R272	1.153998e+07
R273	2.740087e+06
R274	6.003214e+03
R275	1.020109e+05
R276	1.705476e-25
R277	3.717056e-02
R278	7.194303e-03
R279	8.817212e+01
R281	2.393830e+02
R282	2.436108e+03
R283	7.469149e-02
R284	1.254372e-03
R287	1.722693e-32
R288	1.081948e-47
R289	1.071809e-12
R291	6.136571e+05
R292	3.880376e+01
R293	1.600525e+00
R294	1.430917e-03
R295	2.333093e+04
R296	8.438571e-03
R297	3.012758e-01
R298	9.017391e-09
R300	1.215589e-32
R301	2.908542e-05
R302	2.327281e-10
R303	1.551520e-10
R304	2.257886e-04
R305	2.257886e-05
R306	1.729427e-08
R307	2.192114e-15
R308	1.526850e-09
R309	7.526728e-11
R310	1.001881e-28
R311	1.794366e-04
R312	3.028566e-01
R313	4.454016e-03
R314	5.385566e-13
R315	7.677396e-04
R316	1.077064e-06
R317	7.859101e+01
R319	5.299165e-04
R320	8.682160e+02
R321	6.561933e-01
R322	1.810386e+05
R323	2.811309e+04
R324	2.011540e+04
R325	3.555984e-05
R326	2.352470e+00
R327	1.444928e+02
R328	1.728873e-07
R329	9.471153e-06
R330	2.226652e-11
R331	1.370434e+02
R332	2.565909e+02
R333	1.921704e-01
R334	1.808839e+01
R335	5.025960e+06
R336	1.999507e+05
R337	6.459409e+04
R338	1.101975e+02
R339	3.314209e+02
R340	2.071381e+03
R341	1.135117e+03
R342	1.159973e+03
R346	9.595932e+07
R347	4.457036e+02
R348	1.040737e+09
R350	1.453851e-02
R351	1.625277e-02
R352	8.610344e-03
R353	2.015593e+07
R354	1.146374e+06
R355	5.568739e-05
R356	9.664685e-08
R357	7.221325e-02
R358	2.561071e+06
R359	1.827692e+04
R360	6.910198e-03
R361	1.037952e-02
R362	1.461657e-04
R363	6.315057e-03
R364	3.743931e+07
R365	8.945676e+06
R366	4.236650e+02
R367	2.716656e-13
R368	4.910942e+06
R369	7.248622e+06
R370	2.052287e+05
R371	3.578217e-10
R372	2.197270e-11
R373	1.607004e-11
R374	2.737759e-05
R375	2.170174e-06
R376	4.034805e-02
R377	4.820359e-01
R378	9.948334e+00
R379	5.657990e-02
R380	3.771680e+01
R381	3.303178e+02
R382	3.205489e-01
R383	2.671240e-01
R384	2.910132e-07
R385	1.245377e+00
R387	4.218293e-09
R389	6.983388e+04
R390	3.361792e+05
R391	1.245500e+08
R392	3.717056e-02
R393	1.129523e+05
R394	1.129523e+05
R395	1.069858e+05
R396	1.207963e+09
R397	1.495448e+05
R398	2.768452e+09
R399	1.725662e+08
R400	1.606656e+09
R401	2.787060e+07
R402	2.019123e+07
R403	1.393585e+07
R404	2.019123e+06
R405	2.797647e+06
R406	3.594267e+06
R407	2.472777e+03
R408	5.220755e+09
R409	4.282110e+07
R411	7.136849e+08
R412	4.341583e+08
R413	6.193995e+10
R414	3.226721e+07
R415	1.170577e+11
R416	4.782644e+10
R417	5.076596e+02
R418	2.827050e+02
R419	1.340096e+09
R420	4.786059e+08
R421	3.227117e-10
R422	1.029534e+04
R423	6.645021e+07
R424	1.370714e+09
R425	1.800356e+00
R426	1.864213e+10
R427	1.864213e+10
R428	7.178023e+06
R429	1.304671e-30
R430	2.643653e+03
R431	7.678317e+01
R432	1.829595e-06
R433	1.875157e+07
R434	9.016115e+02
R435	1.726829e+00
R436	7.400694e-01
R437	2.383956e-07
R438	1.102081e-03
R439	9.818431e+08
R440	4.223858e-01
R441	1.324172e+10
R442	7.257839e+08
R443	1.686660e+04
R444	4.330935e+03
R445	1.152490e+11
R446	1.412090e-01
R447	1.668692e+05
R448	1.952808e+07
R449	5.929203e+08
R450	2.233333e+09
R451	1.482300e+08
R452	6.075844e+07
R453	2.835394e+08
R454	3.352912e+11
R455	2.891629e+09
R456	9.707377e+07
R457	1.226473e+02
R458	1.133957e+10
R459	1.035192e-02
R460	1.620981e-02
R461	4.667247e+00
R462	5.739063e+01
R463	2.074515e-04
R464	1.694575e+09
R465	7.669512e+01
R466	7.669512e+01
R467	5.434917e-04
R468	2.998854e-04
R469	1.239410e+02
R470	4.359409e+04
R471	1.520300e+01
R472	6.903731e-10
R473	4.682999e-06
R474	1.975487e-02
R475	1.488366e-02
R477	5.502301e+00
R478	5.502301e+00
R479	1.743412e-11
R480	2.307389e-10
R481	1.949270e+06
R482	2.470100e+03
R483	1.079639e+08
R485	6.071782e+01
R486	6.071782e+01
R487	1.337297e+04
R488	1.494351e+01
R489	3.788670e+06
R490	3.219000e+03
R491	3.718495e+07
R492	1.344232e+03
R493	2.555637e+09
R494	9.367659e-02
R495	1.953113e-09
R496	1.725997e+05
R498	1.335232e+01
R499	8.708773e+03
R500	3.256674e-01
R501	2.402053e+09
R502	1.996582e+09
R503	7.224565e+01
R504	6.913398e+05
R505	5.453383e+03
R506	6.276775e-02
R507	2.957711e-05
R509	2.457206e-08
R511	1.528861e+11
R512	1.321664e+08
R513	4.257426e+03
R515	6.365623e-11
R516	4.122314e-06
R517	5.748404e-01
R519	1.458221e+04
R520	9.251901e+02
R521	1.751931e+03
R522	3.468751e+06
R523	1.513628e+01
R524	3.573232e+00
R525	1.155466e+01
R526	6.850328e+05
R527	2.215835e+00
R528	2.043495e+05
R533	4.586320e+04
R534	1.840588e-22
R535	1.421031e+04
R536	1.215289e+05
R537	1.354680e+01
R538	9.206417e-08
R540	5.084138e-06
R541	1.623576e+08
R542	8.644989e-18
R543	4.498087e+04
R544	3.308029e+04
R545	2.021540e+02
R546	4.748562e-02
R547	7.391235e+03
R548	5.418235e+00
R549	1.131717e-04
R551	6.218452e-04
R552	4.297027e-15
R553	5.132874e-12
R554	3.983955e+02
R555	5.382827e-33
R556	4.066581e-35
R557	5.450208e-01
R558	1.268349e+02
R559	2.147469e+07
R560	5.549657e+05
R561	6.766846e+04
R562	9.890254e-05
R563	1.890238e-01
R564	2.809233e-02
R565	4.620034e+05
R566	7.742516e-01
R567	3.967171e+03
R568	1.295070e-10
R569	1.098434e+01
R570	8.329903e+00
R571	8.329903e+00
R572	7.543564e+07
R573	7.327470e+07
R574	4.039106e+00
R575	1.580816e+04
R576	1.405170e+03
R577	3.548221e+01
R578	2.245812e+04
R579	1.082253e-01
R596	5.262650e+09
R597	3.859276e+10
R598	5.717674e+09
R599	2.811190e+10
R608	1.507502e-14
R611	7.285107e-46
R617	1.201196e-04
R618	1.154279e+04
R639	7.089753e-05
R640	7.842208e+07
R641	7.092884e-05
R642	2.404957e-23
R643	6.328833e-24
R644	1.625182e+00
R645	1.185594e+08
M2	3.959223e+02
M3	9.465453e+08
M4	4.221110e+08
M5	1.839984e+06
M6	3.728807e+04
M7	4.326678e+06
M9	3.745176e+08
M10	8.204499e+05
M11	1.177445e-02
M12	6.246159e+09
M13	4.867919e+09
M14	6.240805e+02
M15	2.643970e+09
M16	3.493662e+09
M17	9.112408e+10
M18	1.506271e+07
M19	1.352911e+03
M20	7.715079e+04
M21	3.802079e+06
M22	3.152630e-07
M23	1.137167e+03
M24	4.919741e+01
M25	6.460740e-05
M26	5.001111e+01
M27	9.174815e+08
M28	3.007170e+06
M29	3.958836e+03
M31	1.250427e+07
M32	3.515033e+09
M33	2.096747e+07
M34	5.164044e+08
M35	4.883688e+08
M36	6.324237e-02
M37	6.096078e+03
M38	5.322023e+06
M39	1.208322e+08
M40	2.154052e-04
M41	3.493456e+02
M42	9.427654e+06
M43	3.604998e+04
M44	1.512821e+02
M45	3.480144e+01
M46	1.060810e+06
M47	4.148063e+03
M48	7.363478e+05
M49	3.482361e+05
M50	1.120101e+05
M51	1.475653e+06
M52	3.703075e+00
M53	2.351819e-05
M54	6.170353e+00
M55	3.197091e-09
M56	1.484283e+04
M57	4.362517e+09
M58	2.009466e+05
M73	5.328420e+05
M85	7.092882e-05
M86	1.298221e+03
P1	6.934624e+09
P2	1.835212e+10
P3	6.620609e+06
P4	2.909265e+06
P5	1.574014e+05
P6	2.493850e+09
P7	8.934802e+04
P8	2.558631e+09
P9	8.099490e+04
P10	6.152667e+05
P11	3.526231e+01
P12	8.093267e+02
P13	3.042773e+03
P14	9.422542e+06
P15	2.596142e+04
P16	4.592162e+02
P17	3.296934e+02
P18	5.952201e+04
P19	1.516311e+04
P20	2.211171e+08
P21	3.754844e+08
P22	1.888630e+06
P23	3.166377e+05
P24	1.614416e+03
P25	9.957797e+08
P26	2.860273e+06
P27	6.110966e-01
P28	1.309493e-01
P29	1.309493e-01
P30	8.090196e+01
P31	1.055402e-02
P32	6.004340e+10
P33	7.761707e+10
P34	8.786838e+09
P35	2.415564e+09
P36	2.191947e+10
P37	3.362975e+11
P38	0.000000e+00
P39	0.000000e+00
P40	3.489800e+09
P41	3.295555e+03
P42	5.249607e+02
P43	3.944107e+01
P44	6.380803e+05
P45	1.706775e+08
P46	6.147775e+07
P47	1.509202e+09
P48	4.457375e+07
P49	2.736431e+01
P50	2.264917e+03
P51	2.394765e+06
P52	4.589786e+04
P53	3.703051e+00
P54	6.170377e+00
P56	5.733373e+06
P57	2.238103e+02
P58	2.421983e+07
P59	3.027478e+07
P60	6.054957e+06
P61	6.684885e+04
P62	4.317970e+07
P63	9.561219e+07
P64	8.327513e+07
P65	6.785382e+07
P66	1.850559e+07
P67	2.404956e-23
P68	3.129924e-08
P69	1.205348e+03
P70	2.056452e-04
P71	2.813284e+09
T1	4.616099e-06
T2	2.126991e-23
T3	3.299078e-16
T4	1.012072e-23
T5	3.871797e-35
T6	1.795920e-01
T7	1.064772e+02
T8	4.356195e-13
T9	1.592352e-13
T10	1.496440e-14
T11	3.403407e-14
T12	1.790697e+01
T13	6.903797e+02
T14	1.574598e-29
T15	3.581949e-26
T16	5.343586e-15
T17	4.828043e+08
T18	2.843953e+02
T19	4.250139e-26
T20	1.200519e-24
T21	5.950604e-40
T22	2.464138e-41
T23	3.050813e-10
T24	1.231906e-13
T25	5.045132e-22
T26	1.971496e-34
T27	2.003921e-03
T28	1.605683e-43
T29	2.584303e-55
T30	2.728472e-25
T31	1.975257e-07
T32	3.697441e+04
T33	3.349827e-35
T34	9.542351e-40
T35	3.740656e-40
T36	1.804988e-05
T37	1.601839e-07
T38	4.315372e-04
T40	1.369483e-31
T41	2.641228e-50
T42	3.328263e-30
T43	1.818952e+06
T44	2.561388e-01
T46	7.265754e+02
T47	7.747942e-02
T48	8.117396e-07
T49	3.333896e-06
T50	5.714156e-02
T51	3.247307e-05
T52	1.338298e-01
T53	2.308454e+01
T54	1.371005e+08
T55	1.372102e+09
T56	1.816742e+08
T57	3.282603e-70
T58	9.173835e-27
T59	2.345069e-25
T60	3.985008e-35
T91	1.426877e-25
T92	1.678231e-20
T93	1.181875e-26
