5.000000		-7.539011e+104		-1.526119e+105		0.000000e+00		-5.507947e+104		-4.188228e+104		-1.386499e+105		-6.749754e+104		inf		-7.235739e+104		3.167014e+106		1.614938e+105		-1.353973e+105		-2.170844e+105		-9.624699e+95		-9.624699e+95		-1.054530e+104		-1.105833e+104		-1.084944e+104		-1.222264e+104		-6.439454e+104		-4.566182e+104		-1.117728e+96		-5.846623e+96		-8.034300e+95		-3.134569e+98		-3.134562e+98		-4.203553e+103		-3.122791e+103		-2.851311e+103		-1.070203e+104		-1.205091e+104		-9.624148e+95		-6.934736e+103		-1.163105e+104		-1.085799e+104		-9.971341e+103		-9.087229e+104		-5.709053e+104		-3.520189e+104		-2.876159e+104		-1.004362e+106		1.150329e+106		7.005648e+105		7.058312e+105		-1.851424e+105		2.381973e+105		-1.628827e+105		2.798510e+105		-8.074361e+104		-1.789791e+105		-2.337797e+107		-3.073085e+107		-1.840204e+107		-1.504428e+105		-6.634286e+105		1.305067e+104		1.168608e+104		1.285889e+104		1.202227e+104		2.049147e+100		1.257253e+104		1.313457e+104		1.424670e+104		3.135812e+94		1.250326e+104		1.380434e+104		1.393340e+104		1.630766e+104		-2.590957e+104		-2.217074e+104		-2.408349e+104		-6.030919e+104		1.553903e+104		1.521819e+104		2.684723e+104		6.337225e+103		3.126533e+104		2.375758e+103		4.882705e+103		4.612724e+103		-1.640057e+98		6.428350e+99		nan		nan		
15.000000		-6.922733e+104		-2.593253e+105		-7.102001e+94		-5.515862e+104		-4.708077e+104		-1.426938e+105		-6.076057e+104		3.806630e+111		-8.297239e+104		3.166385e+106		1.614932e+105		-1.250540e+105		-2.002449e+105		1.119050e+102		1.117265e+102		-1.075566e+104		-1.063551e+104		-1.092739e+104		-1.222264e+104		-5.786165e+104		-4.564933e+104		-1.486619e+95		-1.242297e+95		-1.824786e+95		-1.995776e+98		-1.995773e+98		-1.417840e+102		-1.421431e+102		-2.793158e+103		-1.082384e+104		-1.205091e+104		1.115878e+102		-6.932506e+103		-1.172193e+104		-1.098242e+104		-1.062710e+104		-2.443148e+105		-1.281877e+105		-8.515743e+104		-6.541080e+104		1.568103e+105		2.685259e+105		2.433805e+105		2.438546e+105		-2.882410e+106		2.268838e+105		-2.595210e+105		1.552942e+105		-9.389805e+104		-1.022166e+106		-2.823199e+107		-3.073757e+107		-2.072102e+108		-1.711333e+106		-5.575233e+105		1.259187e+104		1.168468e+104		1.280068e+104		1.200821e+104		2.049465e+100		1.254036e+104		1.270906e+104		1.331812e+104		-0.000000e+00		1.250659e+104		1.368736e+104		1.325493e+104		1.606626e+104		-2.590955e+104		-2.234845e+104		-4.116333e+104		-6.030684e+104		1.582790e+104		1.487258e+104		2.933137e+104		6.337475e+103		3.135511e+104		2.365415e+103		4.885561e+103		4.809419e+103		-1.013654e+98		6.428350e+99		nan		nan		
25.000000		-6.942140e+104		-9.373989e+105		-1.306544e+95		-6.408446e+104		-6.219771e+104		-1.332526e+105		-7.097656e+104		-1.396174e+112		-7.847282e+104		3.165343e+106		1.614936e+105		-1.302451e+105		-2.181773e+105		0.000000e+00		0.000000e+00		-4.061756e+103		-1.069523e+104		-1.124834e+104		-1.222264e+104		-5.720205e+104		-4.569552e+104		-1.994522e+95		5.576420e+95		-7.500577e+95		-2.019145e+96		-2.019145e+96		-1.808596e+100		-1.962409e+100		-2.676845e+103		-1.111128e+104		-1.205091e+104		0.000000e+00		-6.930526e+103		-1.209929e+104		-1.136172e+104		-1.205885e+104		-3.452864e+105		-1.520016e+105		-1.077349e+105		-7.762435e+104		1.040985e+105		1.351760e+105		1.305967e+105		1.307126e+105		1.480221e+106		2.306072e+105		-2.860275e+105		9.885125e+104		-1.451228e+105		4.289562e+105		-2.437868e+107		-3.076984e+107		-2.073658e+108		-2.420211e+106		-5.205981e+105		1.213391e+104		1.168362e+104		1.277666e+104		1.197569e+104		2.049830e+100		1.231619e+104		1.201598e+104		1.210874e+104		-0.000000e+00		1.257164e+104		1.348707e+104		1.300813e+104		1.446548e+104		-2.590956e+104		-2.218417e+104		-4.193040e+104		-6.030200e+104		1.547036e+104		1.416475e+104		3.556241e+104		6.338079e+103		3.169485e+104		2.366822e+103		4.892713e+103		5.035150e+103		5.377886e+97		6.428350e+99		nan		nan		
35.000000		-7.000083e+104		-3.203386e+105		0.000000e+00		-5.695107e+104		-4.957477e+104		-1.264711e+105		-6.008386e+104		2.659891e+111		-7.298484e+104		3.164750e+106		1.614935e+105		-1.264601e+105		-2.228577e+105		-9.523377e+95		-9.523377e+95		-7.955111e+103		-3.347611e+104		-1.148556e+104		-1.222264e+104		-5.628356e+104		-4.575776e+104		-1.747725e+95		-1.532966e+95		-1.756238e+95		9.745922e+97		9.745928e+97		-2.173961e+101		-2.377324e+101		-2.452199e+103		-1.129001e+104		-1.205091e+104		-9.523539e+95		-6.923485e+103		-1.241538e+104		-1.170642e+104		-1.254026e+104		-7.940177e+105		-2.329499e+105		-1.880590e+105		-1.205116e+105		8.348394e+104		8.602504e+104		8.479050e+104		8.483643e+104		-2.721077e+106		2.344205e+105		-3.328791e+105		8.074463e+104		-4.147757e+105		1.792023e+105		-1.629780e+107		-3.087503e+107		-1.539860e+108		-3.425914e+106		-4.946691e+105		1.237126e+104		1.168249e+104		1.273878e+104		1.192779e+104		2.050912e+100		1.217925e+104		1.218396e+104		1.261555e+104		-0.000000e+00		1.262995e+104		1.337962e+104		1.325971e+104		1.535464e+104		-2.590960e+104		-2.210128e+104		-3.355700e+104		-6.029322e+104		1.529327e+104		1.438503e+104		4.580207e+104		6.338876e+103		3.243386e+104		2.377611e+103		4.908025e+103		5.257012e+103		-4.800564e+97		6.428347e+99		nan		nan		
45.000000		-6.889072e+104		-1.581493e+105		-0.000000e+00		-4.772716e+104		-3.724089e+104		-1.071588e+105		-4.651646e+104		-1.122291e+111		-6.195988e+104		3.163818e+106		1.614938e+105		-1.107360e+105		-2.046543e+105		-1.013523e+98		-1.013523e+98		-1.750811e+105		-8.332391e+103		-1.147643e+104		-1.222264e+104		-5.322765e+104		-4.585171e+104		-3.196051e+95		-1.029295e+104		-1.363667e+96		-5.441399e+96		-5.441398e+96		-7.500765e+99		-8.159406e+99		-2.117484e+103		-1.130197e+104		-1.205092e+104		7.355674e+97		-6.901380e+103		-1.259693e+104		-1.184932e+104		-1.265454e+104		6.661581e+105		-2.250277e+106		7.553203e+105		-1.686977e+106		6.832699e+104		6.180001e+104		6.144747e+104		6.147049e+104		-2.041818e+106		2.398889e+105		-4.438296e+105		7.648223e+104		-2.340450e+106		1.109832e+105		-1.003231e+107		-3.108488e+107		4.372908e+106		-6.085591e+106		-4.769793e+105		1.383650e+104		1.168131e+104		1.270673e+104		1.186532e+104		2.079419e+100		1.212736e+104		1.265161e+104		1.369035e+104		-1.148859e+97		1.268196e+104		1.356265e+104		1.371158e+104		1.688983e+104		-2.590965e+104		-2.156584e+104		-2.928934e+104		-6.027894e+104		1.543574e+104		1.510867e+104		5.961248e+104		6.340222e+103		3.371370e+104		2.395235e+103		4.936760e+103		5.436630e+103		-3.614385e+97		6.428344e+99		nan		nan		
55.000000		-6.973972e+104		-1.346692e+105		0.000000e+00		-4.674119e+104		-3.507438e+104		-9.638772e+104		-4.296250e+104		-2.107030e+111		-5.581582e+104		3.162789e+106		1.614953e+105		-1.021574e+105		-1.933721e+105		2.238114e+98		2.238113e+98		-2.006240e+103		-7.203371e+103		-1.144657e+104		-1.222264e+104		-5.214310e+104		-4.626519e+104		-6.041963e+95		-1.020308e+104		-2.656704e+97		-5.710577e+97		-5.710575e+97		-2.983966e+100		-3.168976e+100		-2.698045e+103		-1.128856e+104		-1.205093e+104		1.288927e+98		-6.855563e+103		-1.294384e+104		-1.187725e+104		-1.254003e+104		2.693789e+105		3.733589e+105		1.498414e+105		1.772084e+105		5.862741e+104		4.857158e+104		4.850976e+104		4.852295e+104		-3.041612e+106		2.483069e+105		-5.607535e+105		7.487638e+104		-1.245270e+106		7.800798e+104		-6.820898e+106		-3.146122e+107		3.974639e+105		-4.423217e+107		-5.045396e+105		1.373319e+104		1.167990e+104		1.267089e+104		1.179381e+104		2.171481e+100		1.213407e+104		1.290852e+104		1.421339e+104		-1.642305e+101		1.272589e+104		1.375949e+104		1.404961e+104		1.742637e+104		-2.590972e+104		-2.127547e+104		-2.796893e+104		-6.025800e+104		1.553627e+104		1.553972e+104		7.727179e+104		6.282376e+103		3.424081e+104		2.421559e+103		4.983311e+103		5.570345e+103		-4.228061e+98		6.428338e+99		nan		nan		
65.000000		-7.627805e+104		-1.379101e+105		-5.170735e+94		-5.268433e+104		-3.847392e+104		-1.019574e+105		-4.780000e+104		3.774134e+111		-5.882338e+104		3.160656e+106		1.614977e+105		-1.124686e+105		-2.129009e+105		-1.635061e+99		-1.635064e+99		-1.057468e+104		-1.080783e+104		-1.153932e+104		-1.222265e+104		-5.609575e+104		-4.717607e+104		-1.199152e+96		-9.349212e+103		-7.292310e+98		-1.122013e+99		-1.122004e+99		-2.094575e+101		-2.163918e+101		-4.123839e+103		-1.134004e+104		-1.205095e+104		1.254396e+99		-6.790730e+103		-1.316792e+104		-1.173458e+104		-1.231181e+104		2.940685e+105		3.897285e+105		1.601196e+105		1.855292e+105		6.509955e+104		4.407270e+104		4.412015e+104		4.412972e+104		-5.637617e+106		2.606916e+105		-5.227009e+105		8.897288e+104		-1.171877e+106		5.936263e+104		-5.160280e+106		-3.172708e+107		1.946677e+105		7.145258e+106		-6.435637e+105		1.366661e+104		1.167741e+104		1.259125e+104		1.174301e+104		2.370614e+100		1.221982e+104		1.308131e+104		1.439277e+104		7.641967e+103		1.273311e+104		1.376210e+104		1.417261e+104		1.699317e+104		-2.590978e+104		-2.180520e+104		-2.695427e+104		-6.022537e+104		1.535772e+104		1.558447e+104		9.773442e+104		6.175977e+103		3.317660e+104		2.462093e+103		5.054719e+103		5.675237e+103		-8.593464e+99		6.428323e+99		nan		nan		
75.000000		-8.703491e+104		-1.559366e+105		8.181530e+100		-6.236443e+104		-4.517551e+104		-1.249270e+105		-6.327739e+104		-1.096130e+112		-7.351540e+104		3.152179e+106		1.615057e+105		-1.470486e+105		-2.785903e+105		1.745647e+98		1.745647e+98		-1.209696e+104		-1.031987e+104		-1.166980e+104		-1.222264e+104		-6.271526e+104		-5.025881e+104		-5.708567e+96		-9.830347e+103		-9.875646e+100		7.176521e+101		7.212925e+101		6.730865e+103		1.531530e+104		-9.706520e+103		-1.144623e+104		-1.205104e+104		1.864229e+98		-6.686420e+103		-1.317568e+104		-1.165060e+104		-1.228773e+104		5.283507e+105		9.936699e+105		3.178131e+105		4.470262e+105		9.553915e+104		8.393635e+104		8.425437e+104		8.428308e+104		-2.578261e+106		2.660560e+105		-5.333966e+105		1.247425e+105		-1.129772e+106		4.329449e+104		-3.528055e+106		-3.216843e+107		4.186602e+105		2.392206e+106		8.826245e+106		1.347477e+104		1.166727e+104		1.243567e+104		1.187427e+104		3.188029e+100		1.233571e+104		1.315208e+104		1.431410e+104		6.658077e+103		1.271305e+104		1.357598e+104		1.398486e+104		1.571554e+104		-2.590989e+104		-2.312768e+104		-2.591120e+104		-6.009083e+104		1.511405e+104		1.535733e+104		1.143765e+105		5.256961e+103		2.189987e+104		2.550193e+103		5.218565e+103		5.745537e+103		-1.799356e+102		6.428250e+99		nan		nan		
85.000000		-1.028659e+105		-1.738253e+105		4.255271e+102		-6.323483e+104		-4.725893e+104		-1.665524e+105		-8.652812e+104		-1.852597e+111		-1.003323e+105		3.125896e+106		1.615323e+105		-2.147685e+105		-4.148455e+105		-1.285056e+100		-1.285072e+100		-7.230358e+103		-8.571977e+103		-1.178072e+104		-1.222263e+104		-7.022410e+104		-5.708349e+104		-2.735954e+98		-9.930652e+103		-4.234862e+103		-4.616945e+102		-4.468219e+102		-2.284214e+104		-8.025706e+103		-1.227881e+104		-1.155287e+104		-1.205133e+104		2.970209e+100		-6.619753e+103		-1.311259e+104		-1.168914e+104		-1.224694e+104		7.684285e+105		1.352592e+106		4.479582e+105		6.062959e+105		1.968008e+105		2.499741e+105		2.520969e+105		2.522974e+105		-1.695989e+106		2.584674e+105		-7.593981e+105		2.364828e+105		-1.108220e+106		6.461188e+104		-2.777270e+106		-3.266665e+107		5.963937e+105		1.566107e+106		2.434222e+105		1.318431e+104		1.163559e+104		1.221774e+104		1.208725e+104		7.343751e+100		1.243471e+104		1.324115e+104		1.429548e+104		6.667711e+103		1.267086e+104		1.334303e+104		1.381136e+104		1.479871e+104		-2.590977e+104		-2.498431e+104		-2.492298e+104		-5.963769e+104		1.489783e+104		1.526017e+104		1.282868e+105		9.967389e+103		3.283920e+104		2.643044e+103		5.391674e+103		5.783717e+103		3.925289e+103		6.437637e+99		nan		nan		
95.000000		-1.203254e+105		-2.378962e+105		-6.674876e+104		-8.003848e+104		-6.106736e+104		-2.060522e+105		-1.334558e+105		-3.196804e+111		-9.298392e+104		3.065899e+106		1.615975e+105		-3.278617e+105		-6.528550e+105		-4.971073e+98		-4.971075e+98		-1.150035e+104		-1.128848e+104		-1.182549e+104		-1.222260e+104		-7.937579e+104		-6.795789e+104		-1.627587e+101		-1.030323e+104		-5.639672e+103		5.308861e+104		-1.829209e+104		2.554605e+104		-2.365823e+104		-1.288994e+104		-1.162205e+104		-1.205205e+104		-1.038946e+101		-6.592084e+103		-1.297029e+104		-1.172578e+104		-1.226565e+104		8.902035e+105		1.058260e+106		4.549285e+105		4.991392e+105		8.414911e+105		3.198530e+106		3.239364e+106		3.264533e+106		-8.602747e+105		2.662887e+105		-1.347343e+106		6.887361e+105		-1.105001e+106		6.748366e+105		-2.421471e+106		-3.418594e+107		5.088495e+105		1.225260e+106		1.740151e+105		1.297503e+104		1.153900e+104		1.194756e+104		1.194303e+104		3.431626e+101		1.253694e+104		1.316237e+104		1.390881e+104		6.644882e+103		1.263941e+104		1.327654e+104		1.363629e+104		1.410827e+104		-2.590740e+104		-2.681947e+104		-2.490753e+104		-5.856613e+104		1.471365e+104		1.498346e+104		1.360692e+105		2.568235e+104		2.473331e+104		2.735799e+103		5.567159e+103		5.751981e+103		1.075623e+105		6.430320e+99		nan		nan		
