# Reaction ID 	 Column-Integrated Reaction Rate (cm**-2 s**-1)
R1	4.200829e-60
R2	1.115286e-45
R3	2.047301e-14
R4	5.953641e-04
R5	7.217374e-46
R6	1.825453e+05
R7	2.709646e+00
R8	3.482601e+05
R9	3.299730e-02
R10	6.283557e-34
R11	2.263006e-02
R12	4.312085e+05
R13	9.158878e-11
R14	3.321685e+04
R15	1.875936e-25
R16	4.750011e+07
R17	6.431220e+04
R18	5.337473e-01
R19	4.418263e-18
R20	1.685603e+03
R21	2.326613e+04
R22	1.269062e+04
R23	2.753943e-06
R24	8.211400e-07
R25	1.038223e-04
R26	4.197771e+00
R27	5.778571e-08
R28	5.530270e-10
R29	7.081509e+02
R30	3.375194e+07
R31	1.981662e+03
R32	1.170837e+07
R33	7.699435e+07
R34	8.668866e+00
R35	3.972737e+06
R36	2.497801e+01
R37	1.606716e+02
R38	3.082012e+01
R39	1.364846e-04
R40	8.271961e-16
R41	2.094581e-46
R44	2.392709e+05
R45	4.344216e+00
R46	2.172108e-01
R47	3.576988e-12
R48	1.691281e-04
R49	6.410787e-10
R50	1.238849e+03
R51	2.532719e-03
R52	1.988331e-09
R53	7.629910e-03
R54	4.289384e-23
R55	6.641764e+01
R56	4.446851e-01
R57	2.779614e-14
R59	1.664949e+05
R60	3.010692e+05
R61	3.227693e+04
R62	1.797288e-07
R63	5.923052e-03
R64	3.113971e+03
R65	1.909811e-03
R66	8.403630e-01
R67	1.866822e+04
R68	7.468116e-07
R69	2.553053e-05
R70	1.300416e+06
R71	8.669437e+06
R72	3.905470e-05
R73	3.605570e+00
R74	1.887331e-06
R75	1.117112e+03
R76	1.502451e+02
R77	1.502451e+03
R78	1.231649e-01
R79	3.818199e+01
R80	1.551650e-13
R81	1.465780e+02
R82	1.402734e-10
R83	1.853779e-10
R84	2.244949e-06
R85	5.614116e-25
R86	3.425563e-25
R87	1.492907e-26
R88	0.000000e+00
R89	0.000000e+00
R90	0.000000e+00
R91	8.899579e+05
R93	4.018969e+02
R94	5.806225e-05
R95	2.075875e-08
R96	4.834667e+00
R97	1.842875e-26
R98	1.304499e-03
R99	1.800447e+02
R100	1.822573e-05
R101	4.211638e+02
R102	0.000000e+00
R103	0.000000e+00
R104	0.000000e+00
R105	0.000000e+00
R106	0.000000e+00
R107	0.000000e+00
R108	2.935304e+01
R109	8.578242e+06
R110	5.166260e+06
R111	2.166279e+07
R112	2.232647e+07
R113	6.601091e+05
R114	1.320218e+06
R115	1.170470e-05
R116	1.447715e-03
R117	6.020627e-03
R118	1.508463e+05
R119	2.451615e-06
R120	1.797098e-79
R121	2.971186e-53
R122	3.910929e-36
R123	4.033405e+07
R124	5.279696e-32
R125	2.722876e+00
R126	7.506678e-17
R127	2.750127e+09
R128	1.653721e-30
R129	1.250989e-15
R130	5.930977e+06
R131	2.012077e+08
R132	2.256017e+07
R133	2.036817e+07
R134	1.110991e+07
R135	1.457079e-05
R136	2.856189e+01
R137	1.385181e+05
R138	2.253005e+05
R140	1.271225e+08
R141	6.356128e+06
R142	7.880127e+06
R143	3.568480e+03
R145	1.422262e+09
R146	2.709029e+09
R147	4.414181e+06
R148	3.894982e+07
R149	5.088308e-08
R150	2.374306e-01
R152	3.474029e+07
R153	1.971785e+07
R154	1.232365e+06
R155	9.524094e-04
R156	7.848315e-28
R157	2.976858e+04
R159	2.057205e+05
R160	3.139477e-08
R161	3.788130e-08
R162	9.050633e+08
R163	1.806077e+00
R164	2.554792e-09
R165	3.681456e-08
R166	3.356092e-02
R167	6.418205e-02
R168	6.080556e-03
R169	1.172651e-10
R171	1.369561e+00
R172	1.016301e+06
R173	3.228992e-12
R174	2.167896e-21
R175	1.874996e-05
R176	2.810185e-08
R177	1.659442e-05
R178	2.249555e-14
R179	4.241269e-24
R180	2.184554e+04
R181	4.854565e+02
R182	2.093531e+03
R183	9.009741e-19
R186	1.636495e+00
R187	6.261192e-55
R188	2.377153e-39
R189	2.772427e+03
R190	9.720560e-02
R192	5.118113e-01
R193	2.047301e-14
