# Reaction ID 	 Column-Integrated Reaction Rate (cm**-2 s**-1)
R443	1.628258e+00
R444	3.778285e-02
R445	9.171318e+07
R446	9.700843e+08
R447	5.227411e+01
R448	2.048521e+03
R449	1.155046e+04
R450	4.350672e+04
R451	2.887614e+03
R452	6.537295e+00
R453	3.050738e+01
R454	8.112336e+04
R455	6.063167e+08
R456	4.104580e+02
R457	2.483630e-09
R458	2.400652e+07
R459	1.409673e-10
R460	2.207371e-10
R461	4.321513e-08
R462	8.228990e-06
R463	3.053291e-11
R464	2.023057e+00
R465	5.472144e-08
R466	5.472144e-08
R467	6.897883e-10
R468	2.234777e-11
R469	2.694351e-07
R470	5.194137e-04
R471	4.540663e-08
R472	2.379136e-22
R473	3.391497e-10
R474	1.012662e-05
R475	7.199369e-07
R477	1.668221e+03
R478	1.668221e+03
R479	1.714319e-12
R480	3.242378e-11
R481	8.949965e+06
R482	1.361370e+04
R483	3.190797e+05
R485	3.980330e+01
R486	3.980330e+01
R487	2.814287e+01
R488	2.971516e-02
R489	1.869009e+03
R490	1.141471e+01
R491	6.060001e+05
R492	1.221047e+02
R493	5.618604e+05
R494	1.720916e-12
R495	2.219058e-11
R496	2.536804e+04
R498	2.764908e-11
R499	7.456403e+00
R500	4.464267e-09
R501	9.348794e+06
R502	5.148805e+04
R503	7.172785e-10
R504	8.312189e+05
R505	2.627041e+06
R506	1.499952e-02
R507	4.136556e-06
R509	1.147076e-11
R511	3.619877e+10
R512	1.032273e+11
R513	1.477359e-04
R515	4.597712e-09
R516	1.368466e-05
R517	1.223521e-06
R519	7.804475e+01
R520	4.431183e-05
R521	1.310759e-06
R522	1.761136e+02
R523	3.352186e+03
R524	2.946093e-05
R525	5.654977e-05
R526	1.025272e+04
R527	1.496609e+06
R528	3.429808e+06
R533	5.992511e+10
R534	3.098266e-26
R535	5.493394e+05
R536	6.929139e+07
R537	3.148732e+02
R538	1.936456e-08
R540	7.513753e-10
R541	2.190224e+05
R542	5.790426e-24
R543	1.610412e+10
R544	9.783943e-01
R545	6.427031e-02
R546	1.543353e-02
R547	1.004101e+00
R548	5.724728e-02
R549	5.754277e-08
R551	3.137528e-07
R552	5.453485e-23
R553	5.355396e-11
R554	3.117973e+00
R555	1.298313e-35
R556	3.237542e-36
R557	7.915289e+02
R558	2.090813e+02
R559	1.674754e+07
R560	5.447187e+08
R561	4.363234e+11
R562	1.336162e-07
R563	2.265953e+00
R564	2.691727e-01
R565	1.374513e+05
R566	3.287847e-02
R567	3.939419e+02
R568	1.957695e-12
R569	1.313107e+11
R570	6.499639e+05
R571	6.499639e+05
R572	6.409029e+08
R573	2.147648e+08
R574	1.268846e+05
R575	4.651197e+08
R576	4.134397e+07
R577	1.488755e+09
R578	6.026753e+09
R579	5.028015e+09
R596	6.650800e+07
R597	4.877253e+08
R598	3.866030e+03
R599	1.900798e+04
R608	8.138357e-31
R611	1.064238e-50
R617	4.991052e-03
R618	4.779105e-04
R639	8.718214e+03
R640	2.078583e+00
R641	5.604969e+05
R642	3.347859e+07
R643	8.810156e+06
R644	1.906493e-01
R645	6.039151e+05
M2	5.646636e+08
M3	8.408843e+07
M4	4.715323e+02
M5	2.160013e+04
M6	1.155727e+07
M7	5.334731e+07
M9	1.023485e+07
M10	4.104806e+08
M11	2.644117e-03
M12	1.202137e+12
M13	1.501044e+09
M14	7.529273e+05
M15	4.297688e+04
M16	4.393180e+08
M17	4.578354e+07
M18	2.424104e+05
M19	1.837657e+00
M20	2.572413e-01
M21	7.703228e+02
M22	9.862853e-09
M23	4.407835e+01
M24	3.850476e+05
M25	4.522372e-07
M26	1.483713e+00
M27	1.349704e+02
M28	1.889872e-02
M29	7.160179e-06
M31	4.985069e+09
M32	3.027865e+06
M33	2.058111e+03
M34	2.580526e+07
M35	1.259547e+05
M36	1.599245e-03
M37	9.750309e+03
M38	2.636503e+04
M39	4.517448e+09
M40	2.516738e+00
M41	9.917828e-07
M42	3.054436e+02
M43	1.272275e-01
M44	2.824572e-01
M45	2.980364e+10
M46	2.036291e+09
M47	2.720911e+05
M48	2.225845e+05
M49	2.381824e+05
M50	4.000959e+03
M51	1.753570e+07
M52	6.288951e+09
M53	3.303930e+06
M54	6.167920e+10
M55	6.223415e+07
M56	1.731272e+03
M57	7.577218e+08
M58	2.981021e+02
M73	1.421601e+08
M85	5.165940e+07
M86	7.904946e+06
P1	2.515005e+06
P2	4.691967e+06
P3	6.180472e+03
P4	3.878108e+04
P5	5.375623e+05
P6	9.232160e+10
P7	1.214012e+01
P8	1.415686e+06
P9	2.317294e+02
P10	1.822281e+03
P11	2.048256e+02
P12	2.460318e-06
P13	4.699862e-06
P14	3.107126e+02
P15	9.968751e-02
P16	1.603122e-02
P17	1.150960e-02
P18	2.045390e-01
P19	5.270101e-02
P20	1.530778e+11
P21	1.276768e+11
P22	8.825360e+05
P23	1.074213e+05
P24	1.234411e-06
P25	1.370489e+02
P26	1.889872e-02
P27	2.954816e-09
P28	6.331750e-10
P29	6.331750e-10
P30	1.106117e+05
P31	1.028703e-02
P32	4.176120e+08
P33	5.398399e+08
P34	6.111395e+07
P35	3.161451e+06
P36	7.658488e+10
P37	6.257339e+08
P38	0.000000e+00
P39	0.000000e+00
P40	8.578765e+06
P41	5.598052e+02
P42	4.788613e+10
P43	2.162267e-06
P44	3.851263e+05
P45	5.645779e+11
P46	2.704911e+09
P47	2.017811e+11
P48	3.563975e+08
P49	2.857289e+09
P50	6.808420e+03
P51	2.066228e+10
P52	8.851303e+10
P53	6.285647e+09
P54	6.155803e+10
P56	3.920924e+09
P57	4.059512e+05
P58	4.510999e+07
P59	5.638749e+07
P60	1.127750e+07
P61	2.543007e+04
P62	9.157824e+06
P63	2.027804e+07
P64	1.766152e+07
P65	1.439087e+07
P66	3.924782e+06
P67	3.347859e+07
P68	8.512927e+07
P69	7.899013e+06
P70	2.516626e+00
P71	5.595212e+08
T1	4.047314e-16
T2	3.233245e-26
T3	7.016880e-26
T4	7.240336e-26
T5	1.489719e-42
T6	4.513389e-06
T7	1.503974e-14
T8	9.386929e-17
T9	4.503010e-22
T10	2.466386e-29
T11	5.489841e-29
T12	3.756149e-14
T13	1.671106e-11
T14	6.722866e-26
T15	8.340911e-41
T16	1.242615e-29
T17	4.780600e+02
T18	4.200618e-09
T19	5.318225e-29
T20	1.500970e-27
T21	7.665495e-43
T22	3.188042e-44
T23	2.763855e-28
T24	1.118012e-31
T25	1.606890e-21
T26	2.126883e-38
T27	8.918510e-07
T28	3.057718e-44
T29	6.845629e-51
T30	1.009097e-28
T31	4.722598e-05
T32	1.061832e+07
T33	2.962930e-38
T34	8.479185e-43
T35	3.327862e-43
T36	3.586139e-03
T37	3.564227e-05
T38	1.285465e-01
T40	7.002555e-28
T41	9.197654e-50
T42	4.124558e-21
T43	3.310945e+05
T44	1.086217e-01
T46	5.604971e+10
T47	2.068932e+00
T48	1.737760e+00
T49	7.470494e+00
T50	6.025942e-11
T51	3.440169e-14
T52	1.779938e-17
T53	1.195694e+02
T54	1.834030e+10
T55	1.834408e+11
T56	1.869670e+10
T57	1.518006e-67
T58	2.552325e-25
T59	6.528981e-24
T60	2.678435e-53
T91	2.188911e-12
T92	6.634025e-19
T93	4.702349e-25
