# Reaction ID 	 Column-Integrated Reaction Rate (cm**-2 s**-1)
R1	5.430294e-64
R2	6.448690e-53
R3	7.312991e-21
R4	1.760822e-11
R5	1.136981e-46
R6	1.946577e+09
R7	5.979124e-13
R8	3.666531e+01
R9	1.099619e-23
R10	9.145408e-39
R11	1.747600e-18
R12	8.975228e-10
R13	3.803197e-21
R14	8.756334e-13
R15	1.817691e-28
R16	1.089308e-05
R17	1.250398e-12
R18	2.179337e-08
R19	1.230267e-14
R20	1.731498e-12
R21	4.234537e-05
R22	2.309747e-05
R23	4.600243e-04
R24	2.586643e-10
R25	3.270468e-08
R26	5.394097e+04
R27	4.143434e-10
R28	4.922163e-13
R29	1.071825e-07
R30	3.490847e-01
R31	9.819957e-06
R32	4.859175e+00
R33	2.409205e+03
R34	5.655519e-14
R35	1.125388e-02
R36	1.001212e-15
R37	2.528749e-07
R38	2.156500e-10
R39	3.415210e-11
R40	3.240807e+00
R41	1.321187e-47
R44	5.324715e-06
R45	9.005511e-09
R46	4.502756e-10
R47	8.104405e-15
R48	1.911911e-08
R49	6.436114e-19
R50	3.336557e-06
R51	1.921553e-08
R52	1.796855e-10
R53	1.995514e-01
R54	3.120194e-10
R55	1.581119e-07
R56	2.315531e-04
R57	1.371893e-24
R59	6.812469e-06
R60	1.947272e-02
R61	1.617100e-03
R62	2.443663e-09
R63	3.902803e-04
R64	2.942114e+00
R65	3.795954e-03
R66	5.229699e-02
R67	4.557806e-02
R68	7.985769e-05
R69	7.954893e-10
R70	8.655855e-01
R71	5.770570e+00
R72	1.094937e-11
R73	7.939064e-15
R74	9.466288e-20
R75	1.524184e-08
R76	2.753759e-02
R77	2.753759e-01
R78	9.390121e-03
R79	5.947433e-02
R80	4.434225e-09
R81	2.434690e+06
R82	6.058871e-11
R83	5.748846e-04
R84	1.130122e+01
R85	5.117237e-12
R86	3.122382e-12
R87	9.909271e-17
R88	0.000000e+00
R89	0.000000e+00
R90	0.000000e+00
R91	5.640866e-06
R92	7.083317e-02
R93	8.704550e-02
R94	1.385674e-01
R95	1.274733e-06
R96	1.247904e+01
R97	6.325928e-10
R98	3.170720e-09
R99	6.864056e-05
R100	5.547304e-05
R101	2.959284e-10
R102	0.000000e+00
R103	0.000000e+00
R104	0.000000e+00
R105	0.000000e+00
R106	0.000000e+00
R107	0.000000e+00
R108	3.845645e-12
R109	1.814554e-06
R110	7.706813e-04
R111	4.443243e+01
R112	3.629302e+01
R113	2.105011e-02
R114	4.210022e-02
R115	3.074423e-13
R116	2.115071e-11
R117	1.670588e-10
R118	7.751985e+07
R119	7.023829e-11
R120	2.138493e-82
R121	8.390434e-60
R122	2.807660e-38
R123	1.111769e+05
R124	3.129637e-26
R125	6.095418e-13
R126	8.280053e-22
R127	1.774407e-03
R128	2.138231e-39
R129	2.564164e-24
R130	2.892134e+02
R131	9.829919e-04
R132	1.011090e-04
R133	1.692732e+03
R134	9.233085e+02
R135	1.793044e-07
R136	7.798115e-01
R137	2.102336e+02
R138	3.419462e+02
R140	3.442566e+03
R141	1.721283e+02
R142	4.660558e+02
R143	1.154733e+03
R145	4.778538e+03
R146	3.221872e+04
R147	1.937914e+04
R148	4.539669e+04
R149	1.371015e-09
R150	4.829351e+01
R152	2.442143e+02
R153	1.379857e+02
R154	8.624106e+00
R155	1.413838e-02
R156	7.408378e-17
R157	7.698782e+05
R159	2.395886e-02
R160	2.588542e-03
R161	3.123365e-03
R162	1.323242e+05
R163	2.771614e-05
R164	4.175757e-13
R165	6.523759e-02
R166	7.217026e+00
R167	3.286620e+05
R168	3.784848e+04
R169	4.131612e-09
R171	3.017820e+00
R172	6.875289e+04
R173	3.517631e-07
R174	2.593838e-16
R175	1.386489e+03
R176	3.101564e+01
R177	4.924151e+02
R178	1.746037e-04
R179	7.576933e-10
R180	5.091496e+08
R181	1.131444e+07
R182	4.879350e+07
R183	1.630417e-18
R186	7.668316e-08
R187	4.895468e-47
R188	1.883903e-31
R189	1.578331e+08
R190	2.303975e+04
R192	7.192972e+10
R193	7.312991e-21
