Type	Std	Rate
R1	3.076927e-86	2.762036e-87	5.294324e-89	9.149782e-92	4.941962e-95	1.522273e-98	1.115352e-101	2.513575e-104	5.397411e-107	2.534652e-108	2.862939e-108	4.006680e-108	8.444186e-108	2.374215e-107	8.298521e-107	3.250898e-106	1.362966e-105	5.957315e-105	2.706142e-104	1.326220e-103	6.952426e-103	3.958757e-102	2.307689e-101	1.326397e-100	7.381580e-100	4.054633e-99	2.236268e-98	1.373105e-97	1.113883e-96	1.376810e-95	2.205979e-94	3.335071e-93	3.973799e-92	3.533020e-91	2.203881e-90	1.091563e-89	4.600899e-89	2.504552e-88	1.832029e-86	4.763245e-84	3.585548e-81	3.453025e-79	8.011218e-78	7.081146e-77	2.866908e-76	8.240513e-76	2.322694e-75	6.751973e-75	1.772284e-74	3.661784e-74	5.427513e-74	5.377280e-74	4.398062e-74	1.803039e-68	
R2	1.350986e-84	9.895764e-86	2.387272e-87	5.572787e-90	3.983372e-93	2.347685e-96	4.443742e-99	2.830762e-101	1.731821e-103	1.863475e-104	4.558214e-104	1.343026e-103	4.818223e-103	1.930135e-102	8.626145e-102	4.109458e-101	2.051268e-100	1.063486e-99	5.827297e-99	3.667904e-98	2.885787e-97	3.136648e-96	4.278528e-95	6.029845e-94	7.713843e-93	8.866872e-92	9.747175e-91	1.186574e-89	1.816555e-88	3.516942e-87	7.191745e-86	1.335014e-84	2.277416e-83	3.570772e-82	4.325985e-81	4.324868e-80	3.715601e-79	5.498444e-78	1.115078e-74	4.023766e-71	3.600498e-68	1.134859e-66	5.331933e-66	9.719324e-66	1.045751e-65	1.034899e-65	1.208178e-65	1.639360e-65	2.174151e-65	2.405045e-65	2.003272e-65	1.168491e-65	7.469722e-66	6.862635e-58	
R3	1.837829e-41	6.433098e-42	8.226775e-43	2.159879e-44	2.915511e-46	3.572045e-48	8.769249e-50	4.358197e-51	1.793843e-52	3.531248e-53	4.311018e-53	6.021826e-53	1.042170e-52	2.086733e-52	4.791280e-52	1.194758e-51	3.157873e-51	8.699454e-51	2.491559e-50	7.634988e-50	2.478531e-49	8.630953e-49	3.076007e-48	1.090617e-47	3.792297e-47	1.312280e-46	4.565317e-46	1.722132e-45	7.964152e-45	4.994516e-44	3.743352e-43	2.661323e-42	1.595269e-41	7.829374e-41	3.008657e-40	1.000850e-39	3.010838e-39	1.173680e-38	5.434684e-37	3.623068e-35	1.437955e-33	1.331103e-32	4.790561e-32	9.499315e-32	1.292189e-31	1.554703e-31	1.921060e-31	2.459086e-31	3.017404e-31	3.290088e-31	3.028840e-31	2.268085e-31	1.743534e-31	7.359823e-26	
R4	3.654696e-30	1.198971e-29	1.861354e-29	8.053387e-30	2.580072e-30	1.165587e-30	9.252040e-31	1.025203e-30	6.882106e-31	3.890904e-31	3.380983e-31	3.025336e-31	3.188077e-31	3.801881e-31	5.309226e-31	8.293063e-31	1.424377e-30	2.641432e-30	5.241435e-30	1.149434e-29	2.716243e-29	7.053008e-29	1.902996e-28	5.189806e-28	1.408941e-27	3.875109e-27	1.082946e-26	3.311173e-26	1.240587e-25	6.284118e-25	3.775000e-24	2.113477e-23	9.803123e-23	3.646957e-22	1.045123e-21	2.442396e-21	4.783667e-21	1.094915e-20	2.557297e-19	6.780426e-18	7.655794e-17	1.449336e-16	8.159155e-17	2.031965e-17	2.868153e-18	3.001278e-19	2.718331e-20	2.151623e-21	1.377028e-22	6.616478e-24	2.288460e-25	6.119819e-27	4.087701e-28	6.201324e-23	
R5	3.951693e-57	1.685667e-58	2.064206e-60	3.902484e-63	2.699067e-66	1.123417e-69	1.059403e-72	2.835746e-75	7.970119e-78	4.774369e-79	5.828665e-79	8.141787e-79	1.409072e-78	2.821403e-78	6.478197e-78	1.615426e-77	4.269790e-77	1.176276e-76	3.368949e-76	1.032377e-75	3.351444e-75	1.167092e-74	4.159524e-74	1.474826e-73	5.128425e-73	1.774693e-72	6.174256e-72	2.329161e-71	1.077196e-70	6.755751e-70	5.063712e-69	3.600298e-68	2.158299e-67	1.059369e-66	4.071385e-66	1.354579e-65	4.075770e-65	1.589236e-64	7.361562e-63	4.910059e-61	1.950109e-59	1.806981e-58	6.512019e-58	1.293640e-57	1.764025e-57	2.129286e-57	2.642395e-57	3.401864e-57	4.206199e-57	4.633382e-57	4.324509e-57	3.299140e-57	2.601036e-57	1.136326e-51	
R6	1.639796e-29	1.438285e-28	3.945850e-28	2.619373e-28	1.200481e-28	7.454665e-29	7.913472e-29	1.301261e-28	2.121206e-28	4.308750e-28	1.214524e-27	3.288609e-27	9.436334e-27	2.825326e-26	8.917408e-26	2.898727e-25	9.623667e-25	3.250004e-24	1.124469e-23	4.109531e-23	1.586532e-22	6.526925e-22	2.744143e-21	1.144542e-20	4.666194e-20	1.881457e-19	7.606186e-19	3.320977e-18	1.776284e-17	1.284256e-16	1.106047e-15	9.038840e-15	6.220665e-14	3.508133e-13	1.550275e-12	6.052023e-12	2.178844e-11	1.035189e-10	5.938960e-09	4.976630e-07	2.513590e-05	2.990486e-04	1.392131e-03	3.580379e-03	6.314633e-03	9.820865e-03	1.559833e-02	2.544425e-02	3.929254e-02	5.297940e-02	5.884863e-02	5.139383e-02	4.398331e-02	1.946549e+04	
R7	8.736378e-47	2.968364e-46	4.782942e-46	2.154061e-46	7.209194e-47	3.416168e-47	2.856626e-47	3.456319e-47	3.121934e-47	3.608373e-47	7.746973e-47	1.824227e-46	4.843293e-46	1.382090e-45	4.234809e-45	1.351214e-44	4.436747e-44	1.490048e-43	5.149244e-43	1.886574e-42	7.325891e-42	3.039794e-41	1.292181e-40	5.458767e-40	2.256608e-39	9.228838e-39	3.784660e-38	1.675539e-37	9.083381e-37	6.650599e-36	5.794545e-35	4.786489e-34	3.325895e-33	1.891664e-32	8.420964e-32	3.309169e-31	1.195946e-30	5.659544e-30	3.173414e-28	2.496724e-26	1.100538e-24	1.020624e-23	3.230872e-23	4.903411e-23	4.455686e-23	3.285857e-23	2.709976e-23	3.441278e-23	6.564686e-23	1.289432e-22	1.967431e-22	2.010051e-22	1.648253e-22	6.559680e-17	
R8	3.512875e-31	1.210865e-30	1.999006e-30	9.237490e-31	3.162429e-31	1.523865e-31	1.285499e-31	1.552281e-31	1.318527e-31	1.204536e-31	1.844288e-31	3.005648e-31	5.660886e-31	1.181002e-30	2.756425e-30	6.904257e-30	1.823022e-29	5.005252e-29	1.427352e-28	4.354125e-28	1.406978e-27	4.877753e-27	1.730816e-26	6.110364e-26	2.115570e-25	7.289192e-25	2.524935e-24	9.486910e-24	4.373938e-23	2.738643e-22	2.051970e-21	1.459246e-20	8.749340e-20	4.293931e-19	1.649381e-18	5.482211e-18	1.647359e-17	6.415539e-17	2.970576e-15	1.982706e-13	7.877519e-12	7.290263e-11	2.621599e-10	5.196430e-10	7.069700e-10	8.513075e-10	1.054021e-09	1.354124e-09	1.670515e-09	1.832974e-09	1.694577e-09	1.262008e-09	9.398446e-10	3.657358e-04	
R9	6.365060e-32	2.226194e-30	1.827432e-29	8.738371e-29	3.048979e-28	4.669569e-28	4.310491e-28	3.518427e-28	2.625590e-28	1.865604e-28	1.371157e-28	1.058498e-28	9.715742e-29	1.010015e-28	1.099411e-28	1.192584e-28	1.259435e-28	1.286209e-28	1.273457e-28	1.227888e-28	1.164936e-28	1.091451e-28	1.015472e-28	9.396042e-29	8.662679e-29	7.957761e-29	7.293589e-29	6.667529e-29	6.107654e-29	5.633247e-29	5.242647e-29	4.939888e-29	4.703533e-29	4.473322e-29	4.298109e-29	4.796700e-29	6.956955e-29	1.403547e-28	3.702987e-28	8.021179e-28	1.447063e-27	1.711885e-27	1.218455e-27	6.898049e-28	3.402980e-28	1.960874e-28	1.742031e-28	2.646408e-28	5.500415e-28	1.109500e-27	1.776543e-27	2.063153e-27	1.632297e-27	1.189123e-27	
R10	1.008079e-42	1.277356e-45	6.493934e-49	1.201246e-52	7.209012e-57	1.162916e-61	2.673785e-66	1.673790e-70	1.888721e-74	1.748891e-76	6.073215e-77	2.317580e-77	1.074339e-77	5.728269e-78	3.262102e-78	1.893726e-78	1.100469e-78	6.360600e-79	3.650182e-79	2.081500e-79	1.179572e-79	6.661832e-80	3.750960e-80	2.107201e-80	1.181209e-80	6.609580e-81	3.684783e-81	2.047017e-81	1.132302e-81	6.226775e-82	3.377782e-82	1.803118e-82	9.525634e-83	4.956379e-83	2.521530e-83	1.324134e-83	7.486034e-84	4.921029e-84	3.957462e-84	3.282788e-84	3.446042e-84	2.989724e-84	1.796512e-84	8.734688e-85	3.756172e-85	1.681587e-85	8.581805e-86	4.873154e-86	2.818880e-86	1.554494e-86	7.982301e-87	3.781356e-87	1.602615e-87	6.595807e-88	
