5.000000		1.201785e+207		inf		4.039396e+206		5.830513e+206		-6.041845e+203		-4.473354e+203		5.888709e+206		4.395971e+203		inf		-2.755830e+206		-1.856145e+210		-1.096824e+208		7.897983e+206		1.403629e+207		0.000000e+00		0.000000e+00		7.589543e+201		4.709356e+204		1.146935e+207		2.960439e+208		2.919857e+205		-6.603950e+207		6.028363e+206		-9.808510e+199		-1.860645e+204		-1.054483e+200		-0.000000e+00		-0.000000e+00		-1.430315e+205		-1.596530e+205		1.129413e+207		1.052248e+207		8.883368e+207		-0.000000e+00		5.373838e+207		1.280863e+207		-5.644058e+206		5.031034e+206		3.336333e+206		-1.693196e+207		-4.675577e+206		-1.839476e+206		5.518881e+206		-4.102703e+211		1.732370e+206		1.806825e+206		3.726516e+206		1.487049e+209		6.364004e+206		2.845493e+207		1.201790e+207		5.835614e+206		3.492574e+207		3.782413e+207		6.243750e+205		1.889107e+205		-5.196629e+206		-3.103220e+207		8.557633e+206		-2.273500e+206		-1.625321e+207		2.228703e+206		-3.102390e+206		2.617812e+201		0.000000e+00		-7.942497e+207		3.115727e+206		-7.295329e+206		-1.402483e+204		-1.386135e+207		1.024128e+207		5.693762e+206		-9.333048e+206		-2.770505e+204		-1.587843e+206		-4.520564e+206		-5.184028e+206		-5.300946e+206		-2.162736e+206		-8.627877e+206		-2.076671e+206		-2.356043e+206		-0.000000e+00		nan		nan		
15.000000		1.332250e+207		3.585808e+215		6.618306e+206		-1.068371e+203		-1.351001e+203		-1.407310e+203		2.526378e+206		-1.653099e+203		1.390003e+216		-2.753992e+206		-1.855705e+210		-1.096824e+208		9.777076e+206		1.632540e+207		-2.004765e+200		-2.004764e+200		-0.000000e+00		3.395519e+206		-7.220640e+205		2.960439e+208		-1.116278e+204		-6.597689e+207		5.195959e+206		-9.808437e+199		-9.746841e+199		-1.054482e+200		0.000000e+00		0.000000e+00		-1.473946e+205		-2.512292e+205		1.120361e+207		1.165025e+207		8.883368e+207		2.775553e+198		5.373836e+207		-7.184438e+205		-1.340776e+206		3.805550e+206		4.044636e+206		-6.261443e+206		-2.337546e+206		-1.292250e+206		6.186114e+206		-8.630587e+209		1.723607e+206		1.748813e+206		5.655355e+206		1.417230e+209		7.409105e+206		2.477936e+207		1.334198e+207		3.588280e+206		3.798773e+207		3.782413e+207		6.243750e+205		1.898352e+205		-3.075123e+206		-3.099220e+207		8.857119e+206		-2.283261e+206		-1.625322e+207		1.961761e+206		-3.076226e+206		8.717355e+201		4.357745e+199		-6.277770e+207		3.212035e+206		-7.297627e+206		-7.924342e+202		-1.386132e+207		3.089176e+206		1.238382e+207		-9.333075e+206		-1.715965e+204		-1.596172e+206		-4.525882e+206		-5.184032e+206		-5.300947e+206		-2.168430e+206		-7.599669e+206		-2.082535e+206		-2.365136e+206		-0.000000e+00		nan		nan		
25.000000		9.171211e+206		3.792688e+215		4.232138e+206		-1.807054e+203		-2.449956e+203		-2.543169e+203		9.593643e+206		-2.677419e+203		-4.592211e+216		-2.762924e+206		-1.855194e+210		-1.096824e+208		7.422009e+206		1.100084e+207		0.000000e+00		0.000000e+00		1.432735e+200		3.015336e+206		5.250903e+205		2.960438e+208		3.551713e+204		-7.443596e+207		1.971583e+207		4.702639e+200		0.000000e+00		-1.177530e+200		-1.002900e+200		-1.002900e+200		-8.872339e+205		-4.774577e+206		1.240729e+207		8.321932e+206		8.883368e+207		0.000000e+00		5.373817e+207		5.258266e+205		8.203275e+205		3.377403e+206		5.260603e+206		-3.404008e+206		-1.488444e+206		-9.391844e+205		9.963390e+206		-2.099291e+209		1.612127e+206		1.619950e+206		2.999766e+206		1.321308e+209		8.732703e+206		2.612085e+207		9.211093e+206		-3.242700e+207		3.821580e+207		3.782413e+207		6.243750e+205		1.917422e+205		-5.068219e+206		-3.094540e+207		6.356329e+206		-2.306855e+206		-1.625329e+207		1.759354e+206		-3.734722e+206		1.602928e+202		0.000000e+00		-4.764934e+207		6.732692e+206		-7.309660e+206		-5.926676e+204		-1.386125e+207		2.904708e+207		5.891163e+206		-9.333129e+206		5.649519e+204		-1.616003e+206		-4.537602e+206		-5.184043e+206		-5.300952e+206		-2.183367e+206		-7.687938e+206		-2.097742e+206		-2.385705e+206		-0.000000e+00		nan		nan		
35.000000		5.913706e+206		3.693424e+215		3.976432e+206		-4.744727e+203		-7.638779e+203		-8.101533e+203		2.162737e+206		-1.056876e+204		-2.545949e+216		-2.776569e+206		-1.854601e+210		-1.096824e+208		7.590250e+206		7.369099e+206		0.000000e+00		0.000000e+00		-2.716344e+200		-1.200153e+200		-1.610656e+207		2.960438e+208		1.453821e+205		-7.623853e+207		2.524236e+207		0.000000e+00		0.000000e+00		-1.307218e+200		-1.564709e+198		-1.564709e+198		-1.397583e+206		-1.527367e+207		1.428058e+207		5.500442e+206		8.883368e+207		-0.000000e+00		5.373796e+207		-1.425274e+207		1.422377e+207		2.370595e+206		6.829677e+206		-2.390553e+206		-1.128974e+206		-7.501058e+205		5.967489e+207		-7.791602e+208		1.467815e+206		1.474848e+206		2.316320e+206		1.223631e+209		9.510975e+206		4.572738e+207		5.958137e+206		-1.764971e+207		3.848914e+207		3.782416e+207		6.243907e+205		1.963194e+205		-5.757013e+206		-3.089052e+207		3.747240e+206		-2.350845e+206		-1.625345e+207		1.604336e+206		-5.476016e+206		8.486168e+206		0.000000e+00		-3.610346e+207		2.623312e+206		-7.331644e+206		-2.588834e+206		-1.386112e+207		2.560468e+206		5.580176e+206		-9.333214e+206		1.724026e+205		-1.651413e+206		-4.556316e+206		-5.184071e+206		-5.301021e+206		-2.211661e+206		-8.600314e+206		-2.126387e+206		-2.419747e+206		-0.000000e+00		nan		nan		
45.000000		4.475112e+206		2.920848e+215		3.857525e+206		6.912462e+203		2.851073e+204		4.501384e+204		2.552294e+206		7.466539e+205		-2.241753e+216		-2.800554e+206		-1.853913e+210		-1.096825e+208		1.606241e+207		6.694417e+206		-0.000000e+00		-0.000000e+00		-3.445215e+200		4.361513e+200		-2.947169e+206		2.960436e+208		-8.255808e+206		-7.595909e+207		5.498193e+207		-0.000000e+00		-0.000000e+00		-1.072500e+200		-2.811970e+200		-2.811966e+200		3.950745e+206		3.045784e+206		1.795666e+207		4.420211e+206		8.883368e+207		0.000000e+00		5.373765e+207		-2.906174e+206		-4.485167e+206		-8.767659e+206		3.793229e+206		-3.210021e+206		-1.430749e+206		-8.803419e+205		3.573870e+207		-3.763715e+208		1.333798e+206		1.346115e+206		2.187097e+206		1.151833e+209		5.966897e+206		-7.047018e+207		4.528534e+206		-1.300293e+207		3.943435e+207		3.782453e+207		6.332114e+205		2.110764e+205		-6.535916e+206		-3.082603e+207		3.184860e+206		-2.425124e+206		-1.625380e+207		1.481564e+206		-1.531658e+207		-3.978673e+206		2.841072e+204		-2.718033e+207		3.273876e+206		-7.373231e+206		-3.409141e+206		-1.386087e+207		3.146090e+206		5.302217e+206		-9.333337e+206		1.173442e+207		-1.707875e+206		-4.583298e+206		-5.184127e+206		-5.301367e+206		-2.258935e+206		-1.097171e+207		-2.174107e+206		-2.469568e+206		-0.000000e+00		nan		nan		
55.000000		4.045288e+206		3.460813e+215		4.517831e+206		-8.975585e+203		-1.239004e+204		-1.480769e+204		3.696467e+206		-5.715122e+204		-1.645666e+216		-2.846223e+206		-1.853091e+210		-1.096826e+208		-9.889137e+207		7.351030e+206		0.000000e+00		0.000000e+00		-1.152736e+201		-4.718528e+200		5.916706e+206		2.960435e+208		-8.408881e+207		-7.579416e+207		9.804724e+207		-0.000000e+00		-0.000000e+00		-1.862278e+200		-1.027649e+201		-1.027646e+201		2.757721e+206		3.045193e+206		2.366277e+207		4.479494e+206		8.883368e+207		0.000000e+00		5.373722e+207		6.243967e+206		6.733992e+206		-6.262117e+206		2.384599e+206		-2.166829e+207		-4.928279e+206		-1.897070e+206		1.151743e+207		-2.220849e+208		1.393710e+206		1.421703e+206		2.491165e+206		1.100681e+209		4.076717e+206		-1.996080e+207		4.126669e+206		-1.171470e+207		4.275604e+207		3.782626e+207		9.028594e+206		3.833009e+205		-5.832313e+206		-3.075007e+207		4.005318e+206		-2.545576e+206		-1.625445e+207		1.632064e+206		2.928717e+207		-7.276136e+206		1.294128e+207		-2.379177e+207		6.051345e+206		-7.456445e+206		-3.409285e+206		-1.386039e+207		4.995404e+206		6.318042e+206		-9.333501e+206		-1.065075e+207		-1.792846e+206		-4.621539e+206		-5.184234e+206		-5.302228e+206		-2.333525e+206		-1.320965e+207		-2.249294e+206		-2.539794e+206		-0.000000e+00		nan		nan		
65.000000		4.352788e+206		3.478526e+215		5.089382e+206		5.668282e+206		-6.299301e+205		-5.481337e+205		5.559889e+206		-6.339175e+205		-1.495458e+216		-2.927313e+206		-1.852011e+210		-1.096829e+208		-1.605993e+207		8.558907e+206		-0.000000e+00		-0.000000e+00		-3.078517e+203		-4.635965e+202		3.341699e+206		2.960434e+208		1.961486e+207		-7.563079e+207		1.443920e+208		-0.000000e+00		-0.000000e+00		-3.483673e+200		1.654890e+203		1.655505e+203		5.347619e+206		4.979907e+206		3.910421e+207		6.011766e+206		8.883367e+207		-0.000000e+00		5.373661e+207		3.466838e+206		3.740342e+206		-6.174931e+206		1.940614e+206		4.526238e+206		3.050286e+206		6.000346e+206		7.973095e+206		-1.467878e+208		1.678782e+206		1.743441e+206		3.382252e+206		1.064083e+209		3.430301e+206		-1.260111e+207		4.992713e+206		-1.105182e+207		5.062954e+207		3.782975e+207		2.477817e+207		5.654381e+205		-5.997089e+206		-3.064993e+207		5.352108e+206		-2.753103e+206		-1.625568e+207		2.182439e+206		8.586034e+206		-1.373879e+207		1.293864e+207		-2.516891e+207		2.185823e+207		-7.608538e+206		-3.410341e+206		-1.385943e+207		9.284861e+206		6.011576e+206		-9.333737e+206		-2.058494e+207		-1.924880e+206		-4.677887e+206		-5.184438e+206		-5.303737e+206		-2.456283e+206		-1.442154e+207		-2.372481e+206		-2.644661e+206		-0.000000e+00		nan		nan		
75.000000		4.766097e+206		2.799961e+215		6.716568e+206		6.687332e+206		1.203528e+207		-1.480181e+207		8.949932e+206		-1.228609e+206		1.209233e+216		-3.110644e+206		-1.847967e+210		-1.096839e+208		-7.692473e+206		9.314424e+206		-4.400888e+194		-1.780268e+194		-1.777100e+204		-4.631101e+204		1.087825e+207		2.960430e+208		-3.672811e+207		-7.521727e+207		2.230923e+208		-0.000000e+00		0.000000e+00		-1.650239e+201		9.339603e+202		9.341405e+202		1.681509e+207		1.347645e+207		-4.506650e+207		1.148626e+207		8.883364e+207		-4.536440e+199		5.373529e+207		1.500914e+207		1.301156e+207		-6.176626e+206		1.565172e+206		1.868385e+206		1.093557e+206		1.075067e+206		6.821238e+206		-7.028311e+207		2.136953e+206		2.270235e+206		4.919475e+206		1.002243e+209		2.791805e+206		-8.568107e+206		1.784625e+207		-1.036306e+207		6.979065e+207		3.783823e+207		4.791171e+207		6.114132e+205		-8.616740e+206		-3.027885e+207		6.300302e+206		-3.774845e+206		-1.626154e+207		3.341431e+206		6.249368e+206		-1.100124e+207		1.292136e+207		-2.889636e+207		4.533789e+208		-7.960835e+206		-3.419160e+206		-1.385553e+207		2.535006e+207		5.213245e+206		-9.334662e+206		-8.541671e+206		-2.368682e+206		-4.831227e+206		-5.185538e+206		-5.308005e+206		-2.938936e+206		-2.435538e+207		-2.837972e+206		-3.002799e+206		0.000000e+00		nan		nan		
85.000000		5.516034e+206		3.841229e+215		1.374687e+207		9.849272e+206		-5.151430e+206		1.117886e+207		1.183146e+208		-1.645585e+206		1.665145e+216		-3.627749e+206		-1.835247e+210		-1.096866e+208		-5.919929e+206		1.100188e+207		-0.000000e+00		-0.000000e+00		-1.490416e+203		3.864476e+202		-1.149740e+207		2.960415e+208		-1.283918e+207		-7.468966e+207		5.253186e+208		7.124501e+200		-6.243262e+197		-8.328060e+202		-1.038031e+203		-1.037839e+203		-8.614242e+206		-7.509051e+206		-1.003188e+207		-6.938075e+207		8.883357e+207		-2.926592e+199		5.373132e+207		-5.947401e+206		-7.680061e+206		-6.407269e+206		1.443388e+206		1.360119e+206		7.709946e+205		6.918628e+205		6.339163e+206		-2.939228e+207		3.004793e+206		3.309353e+206		8.032000e+206		9.175217e+208		2.586295e+206		-1.136747e+207		3.374423e+207		-9.598097e+206		8.150296e+207		3.786581e+207		8.093775e+207		6.211846e+205		-6.557970e+207		-2.910456e+207		6.629945e+206		-1.043985e+207		-1.628407e+207		6.541220e+206		1.130982e+207		-2.434064e+207		1.274175e+207		-4.595582e+207		-8.721225e+206		-8.995512e+206		-3.538186e+206		-1.384551e+207		-1.560279e+207		6.116439e+206		-9.337727e+206		-5.637720e+206		-3.242377e+206		-5.092453e+206		-5.190615e+206		-5.315990e+206		-4.170026e+206		-2.412567e+208		-3.931385e+206		-3.728859e+206		0.000000e+00		nan		nan		
95.000000		8.749429e+206		7.817394e+215		2.052257e+208		1.343087e+207		-8.066824e+206		5.031462e+206		9.007951e+207		-3.108989e+206		8.050048e+216		-5.295847e+206		-1.806024e+210		-1.096910e+208		-7.541041e+206		1.735063e+207		-0.000000e+00		-0.000000e+00		-5.224430e+204		2.125607e+203		-2.148247e+207		2.960381e+208		-1.368602e+207		-7.434987e+207		6.594229e+208		4.138028e+201		0.000000e+00		9.749390e+201		3.061761e+207		-1.277887e+207		-6.767259e+206		-4.837401e+206		-6.521209e+206		-2.880452e+207		8.883338e+207		0.000000e+00		5.371935e+207		-8.863387e+206		-1.733680e+207		-8.069160e+206		1.698597e+206		1.481466e+206		8.069737e+205		7.054387e+205		7.709748e+206		-1.396661e+207		5.233746e+206		6.272390e+206		4.388240e+207		8.430977e+208		3.067927e+206		-6.356828e+207		3.720856e+207		-9.598547e+206		8.419548e+207		3.787136e+207		1.256438e+208		6.235902e+205		3.172952e+207		-2.633832e+207		7.898392e+206		4.113707e+207		-1.634644e+207		1.271747e+207		5.097376e+207		1.264858e+207		1.035152e+207		1.499821e+208		-2.870582e+207		-1.275505e+207		-5.473284e+206		-1.382664e+207		-1.627944e+207		1.575089e+207		-9.345184e+206		-7.388099e+206		-4.679225e+206		-5.564860e+206		-5.208926e+206		-5.335487e+206		-6.484168e+206		4.870489e+207		-5.970816e+206		-4.736594e+206		0.000000e+00		nan		nan		
